"","cores","GBMemory","TimeUncertainty","cluster","TimeUncertainty","time","cost","fromOrigin","choice"
"219",19,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"220",19,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"221",19,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"222",19,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"223",19,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"225",19,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"226",19,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"227",19,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"229",20,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"230",20,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"231",20,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"232",20,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"233",20,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"234",20,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"235",20,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"237",20,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"238",20,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"239",20,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"241",21,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"242",21,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"243",21,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
