"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","cores","taxon","trainingExamples","spatialResolution","learningRate","treeComplexity","nTrees","GBMemory","numPredictors","cells"
"7333",102.314,80.537,17.5900000000001,4.1579999999999,0.772711992065367,10,"Picea",1000,0.25,0.001,5,8350,15,5,140000
"7334",53.8280000000002,44.03,6.65200000000004,3.11200000000008,0.762788361855698,10,"Picea",1000,1,0.001,5,5250,15,5,8750
"7335",63.3689999999999,19.992,40.3150000000001,3.02599999999984,0.754255957070574,10,"Picea",500,0.1,0.001,5,4400,15,5,875000
"7336",11.6700000000001,0.804000000000087,9.21100000000001,1.62799999999993,0.708327992902469,10,"Picea",50,0.1,0.001,5,650,15,5,875000
"7337",14.3220000000001,3.36599999999999,8.66100000000006,2.26600000000008,0.707433251882416,10,"Picea",50,0.25,0.001,5,3600,15,5,140000
"7338",107.555,93.627,9.4050000000002,4.49199999999973,0.776036154748287,10,"Picea",1000,0.5,0.001,5,9400,15,5,35000
"7339",30.3820000000001,17.3040000000001,10.3310000000001,2.70499999999993,0.752602429557311,10,"Picea",500,0.25,0.001,5,3550,15,5,140000
"7340",10.7060000000001,0.719000000000051,8.30600000000004,1.654,0.703690218803701,10,"Picea",50,0.1,0.001,5,600,15,5,875000
"7341",11.7730000000001,4.53499999999985,4.55600000000004,2.65599999999995,0.675811388229334,10,"Picea",50,1,0.001,5,5250,15,5,8750
"7342",106.43,93.7829999999999,8.23200000000043,4.37899999999991,0.765656262874728,10,"Picea",1000,1,0.001,5,9350,15,5,8750
"7343",6.28200000000015,0.994999999999891,3.60500000000002,1.65700000000015,0.681059730039893,10,"Picea",50,0.5,0.001,5,1050,15,5,35000
"7344",5.68599999999969,0.783999999999651,3.31600000000026,1.56099999999969,0.678003960239593,10,"Picea",50,0.5,0.001,5,550,15,5,35000
"7345",9.54100000000017,2.64699999999993,4.59000000000015,2.279,0.671412494670338,10,"Picea",50,0.5,0.001,5,3500,15,5,35000
"7346",86.9969999999998,26.6259999999997,56.9100000000003,3.42999999999984,0.765787409965969,10,"Picea",500,0.1,0.001,5,5500,15,5,875000
"7347",29.3699999999999,20.3420000000001,6.09199999999964,2.90599999999995,0.758063169255271,10,"Picea",500,0.5,0.001,5,4250,15,5,35000
"7348",6.15099999999984,0.722000000000207,3.84799999999996,1.55499999999984,0.671369287763119,10,"Picea",50,0.25,0.001,5,500,15,5,140000
"7349",57.4369999999999,47.5,6.39200000000028,3.51199999999972,0.77835003094821,10,"Picea",1000,1,0.001,5,5600,15,5,8750
"7350",28.9810000000002,21.0940000000001,4.83299999999963,3.01900000000023,0.757273351423807,10,"Picea",500,1,0.001,5,4500,15,5,8750
"7351",57.9699999999998,16.1709999999998,38.998,2.77399999999989,0.752051168486071,10,"Picea",500,0.1,0.001,5,3650,15,5,875000
"7352",75.875,62.9639999999999,9.19799999999987,3.67800000000034,0.780521568984966,10,"Picea",1000,0.5,0.001,5,6950,15,5,35000
"7353",11.7140000000004,3.39100000000008,5.99299999999994,2.30200000000013,0.605765110713831,10,"Picea",50,0.5,0.001,5,3850,15,5,35000
"7354",27.3689999999997,2.5920000000001,22.596,2.15599999999995,0.680093755109184,10,"Picea",50,0.1,0.001,5,3200,15,5,875000
"7355",31.0359999999996,20.8609999999999,7.19399999999996,2.94999999999982,0.757906372231527,10,"Picea",500,0.5,0.001,5,4450,15,5,35000
"7356",33.6459999999997,24.0770000000002,6.36699999999973,3.17000000000007,0.752817914436243,10,"Picea",500,1,0.001,5,5150,15,5,8750
"7357",64.7950000000001,9.39400000000023,51.9169999999999,3.45800000000008,0.699852599743386,10,"Picea",50,0.1,0.001,5,9000,15,5,875000
"7358",9.06399999999985,1.48000000000002,5.52700000000004,2.0319999999997,0.71935937789266,10,"Picea",50,0.25,0.001,5,1750,15,5,140000
"7359",66.6859999999997,54.5970000000002,8.63899999999967,3.41699999999992,0.772946284621563,10,"Picea",1000,0.5,0.001,5,6250,15,5,35000
"7360",8.72699999999986,1.20299999999997,5.75799999999981,1.73700000000008,0.693731628957966,10,"Picea",50,0.25,0.001,5,1100,15,5,140000
"7361",82.7570000000001,63.5799999999999,15.4590000000003,3.6880000000001,0.771385655481337,10,"Picea",1000,0.25,0.001,5,7100,15,5,140000
"7362",62.8820000000001,51.2600000000002,8.15499999999975,3.4340000000002,0.7646881846623,10,"Picea",1000,0.5,0.001,5,5950,15,5,35000
"7363",25.7239999999997,16.4610000000002,6.48900000000003,2.73999999999978,0.74596184528573,10,"Picea",500,0.5,0.001,5,3700,15,5,35000
"7364",10.1599999999999,1.74000000000024,6.50999999999976,1.88200000000006,0.627706851150369,10,"Picea",50,0.25,0.001,5,2000,15,5,140000
"7365",43.8709999999996,26.1509999999998,14.3470000000002,3.34199999999964,0.762429212027086,10,"Picea",500,0.25,0.001,5,5450,15,5,140000
"7366",15.4670000000001,1.25500000000011,12.4650000000001,1.71799999999985,0.708150545587615,10,"Picea",50,0.1,0.001,5,1150,15,5,875000
"7367",87.6489999999999,68.2570000000001,15.5599999999999,3.80299999999988,0.775664662483835,10,"Picea",1000,0.25,0.001,5,7600,15,5,140000
"7368",76.8309999999997,65.944,7.07400000000007,3.77999999999975,0.775692414621704,10,"Picea",1000,1,0.001,5,7150,15,5,8750
"7369",28.5080000000003,15.489,10.4169999999999,2.57100000000037,0.751683821216925,10,"Picea",500,0.25,0.001,5,3350,15,5,140000
"7370",48.2779999999998,37.8040000000001,6.59799999999996,3.8449999999998,0.765408419802627,10,"Picea",500,1,0.001,5,7200,15,5,8750
"7371",6.01099999999997,1.04799999999977,3.2810000000004,1.6569999999997,0.705375515078115,10,"Picea",50,1,0.001,5,950,15,5,8750
"7372",65.8209999999999,53.9070000000002,8.45499999999993,3.42399999999998,0.768128433441801,10,"Picea",1000,0.5,0.001,5,6150,15,5,35000
"7373",10.415,0.748000000000047,8.08899999999994,1.54899999999998,0.696775738575752,10,"Picea",50,0.1,0.001,5,450,15,5,875000
"7374",60.3980000000001,49.8310000000001,7.16899999999987,3.36900000000014,0.78165825582781,10,"Picea",1000,0.5,0.001,5,5750,15,5,35000
"7375",67.6909999999998,57.2860000000001,6.8119999999999,3.56100000000015,0.769810020396738,10,"Picea",1000,1,0.001,5,6500,15,5,8750
"7376",56.9780000000001,45.5990000000002,8.13599999999997,3.20800000000008,0.763153144076392,10,"Picea",1000,0.5,0.001,5,5400,15,5,35000
"7377",126.485,59.5139999999997,63.366,3.57300000000032,0.777621101454301,10,"Picea",1000,0.1,0.001,5,6750,15,5,875000
"7378",59.286,18.893,37.478,2.886,0.759513846562273,10,"Picea",500,0.1,0.001,5,3700,18,5,875000
"7379",87.823,76.901,6.88599999999997,4.00700000000001,0.78349265420683,10,"Picea",1000,1,0.001,5,8200,18,5,8750
"7380",136.224,109.961,21.335,4.89699999999999,0.785648282607049,10,"Picea",1000,0.25,0.001,5,10550,18,5,140000
"7381",6.04000000000002,0.745000000000005,3.64999999999998,1.61100000000005,0.672217864536375,10,"Picea",50,1,0.001,5,450,18,5,8750
"7382",25.611,17.585,5.02800000000002,2.96899999999999,0.768566943385892,10,"Picea",500,1,0.001,5,3950,18,5,8750
"7383",129.972,62.114,64.152,3.67599999999999,0.769720267170895,10,"Picea",1000,0.1,0.001,5,6850,18,5,875000
"7384",9.71600000000001,1.75,5.93100000000004,2.00799999999998,0.69304673360318,10,"Picea",50,0.25,0.001,5,1850,18,5,140000
"7385",9.90999999999997,2.60799999999995,4.98700000000002,2.28699999999998,0.726459593195009,10,"Picea",50,0.5,0.001,5,3050,18,5,35000
"7386",13.264,1.21500000000003,10.406,1.61599999999999,0.626447196851648,10,"Picea",50,0.1,0.001,5,800,18,5,875000
"7387",63.976,52.845,7.59000000000003,3.50099999999998,0.773693006226327,10,"Picea",1000,0.5,0.001,5,6100,18,5,35000
"7388",7.81799999999998,1.50700000000001,4.33699999999999,1.947,0.703354629664171,10,"Picea",50,0.5,0.001,5,1750,18,5,35000
"7389",71.194,53.711,13.97,3.483,0.776654304236711,10,"Picea",1000,0.25,0.001,5,6150,18,5,140000
"7390",6.97000000000003,1.274,3.82100000000003,1.84800000000001,0.66559347397361,10,"Picea",50,1,0.001,5,1250,18,5,8750
"7391",63.893,19.8779999999999,40.979,3.00700000000006,0.764994757001268,10,"Picea",500,0.1,0.001,5,4450,18,5,875000
"7392",32.8819999999999,22.8399999999999,6.971,3.04200000000003,0.754568771936756,10,"Picea",500,0.5,0.001,5,4850,18,5,35000
"7393",22.401,13.992,5.73700000000008,2.63599999999997,0.745625353066367,10,"Picea",500,0.5,0.001,5,3150,18,5,35000
"7394",119.777,55.067,61.053,3.62300000000005,0.763660138662339,10,"Picea",1000,0.1,0.001,5,6200,18,5,875000
"7395",18.569,5.16199999999992,10.542,2.83699999999999,0.720558594824325,10,"Picea",50,0.25,0.001,5,5250,18,5,140000
"7396",79.506,61.049,14.806,3.62,0.777592110914748,10,"Picea",1000,0.25,0.001,5,6800,18,5,140000
"7397",43.6909999999999,31.901,8.077,3.68299999999999,0.771428196966464,10,"Picea",500,0.5,0.001,5,6200,18,5,35000
"7398",71.6950000000001,59.787,8.29399999999998,3.58400000000006,0.765613666694246,10,"Picea",1000,0.5,0.001,5,6700,18,5,35000
"7399",33.3100000000001,19.65,10.711,2.92000000000007,0.763196286974897,10,"Picea",500,0.25,0.001,5,4100,18,5,140000
"7400",8.89199999999994,1.32500000000005,5.71299999999997,1.81999999999994,0.674528503394688,10,"Picea",50,0.25,0.001,5,1600,18,5,140000
"7401",24.3839999999999,11.937,8.48800000000006,3.93099999999993,0.725133002101245,10,"Picea",50,0.5,0.001,5,10500,18,5,35000
"7402",30.9760000000001,22.1650000000001,5.56399999999996,3.21900000000005,0.767925194795994,10,"Picea",500,1,0.001,5,4700,18,5,8750
"7403",67.433,55.6360000000001,8.14299999999992,3.62099999999998,0.776817500462267,10,"Picea",1000,0.5,0.001,5,6250,18,5,35000
"7404",7.173,1.18600000000004,4.16099999999994,1.79899999999998,0.653250347840646,10,"Picea",50,0.5,0.001,5,1200,18,5,35000
"7405",33.468,24.429,5.75699999999995,3.25400000000002,0.754099028782183,10,"Picea",500,1,0.001,5,5200,18,5,8750
"7406",25.1700000000001,17.1660000000001,5.08000000000004,2.89499999999998,0.768437957368317,10,"Picea",500,1,0.001,5,3850,18,5,8750
"7407",107.029,36.307,66.74,3.952,0.771366293683571,10,"Picea",500,0.1,0.001,5,7050,18,5,875000
"7408",44.482,34.471,6.13100000000009,3.8420000000001,0.758758428040177,10,"Picea",500,1,0.001,5,6600,18,5,8750
"7409",76.9259999999999,66.2560000000001,6.846,3.78399999999988,0.777985636599427,10,"Picea",1000,1,0.001,5,7250,18,5,8750
"7410",36.779,3.88799999999992,30.2890000000002,2.57399999999984,0.644949733735088,10,"Picea",50,0.1,0.001,5,4350,18,5,875000
"7411",31.0540000000001,21.289,6.64800000000014,3.08699999999999,0.765274325164711,10,"Picea",500,0.5,0.001,5,4550,18,5,35000
"7412",120.963,57.682,59.7249999999999,3.52400000000011,0.761940031014158,10,"Picea",1000,0.1,0.001,5,6500,18,5,875000
"7413",33.807,24.644,5.80700000000002,3.32600000000002,0.76053864598836,10,"Picea",500,1,0.001,5,5150,18,5,8750
"7414",28.9789999999998,16.694,9.57899999999995,2.67699999999991,0.76116528756585,10,"Picea",500,0.25,0.001,5,3700,18,5,140000
"7415",43.7240000000002,26.521,13.6950000000002,3.47900000000004,0.754805275251118,10,"Picea",500,0.25,0.001,5,5600,18,5,140000
"7416",9.40699999999993,1.50299999999993,6.08200000000011,1.79299999999989,0.651820645307449,10,"Picea",50,0.25,0.001,5,1600,18,5,140000
"7417",20.2360000000001,12.96,4.8130000000001,2.43399999999997,0.752023146233604,10,"Picea",500,1,0.001,5,2950,18,5,8750
"7418",79.3679999999999,60.296,15.3779999999999,3.66300000000001,0.777067667535093,10,"Picea",1000,0.25,0.001,5,6650,18,5,140000
"7419",21.5610000000001,6.9849999999999,11.6320000000001,2.91700000000014,0.652276852396657,10,"Picea",50,0.25,0.001,5,6850,18,5,140000
"7420",12.297,4.56899999999996,5.1389999999999,2.5630000000001,0.707323673266797,10,"Picea",50,1,0.001,5,5150,18,5,8750
"7421",7.43000000000006,1.33699999999999,4.30200000000013,1.76499999999987,0.706822597383187,10,"Picea",50,0.5,0.001,5,1350,18,5,35000
"7422",71.606,59.616,8.24599999999987,3.71199999999999,0.770572244677984,10,"Picea",1000,0.5,0.001,5,6650,18,5,35000
"7423",49.1030000000001,39.1030000000001,6.85500000000002,3.11400000000003,0.766536108918706,10,"Picea",1000,0.5,0.001,5,4800,18,5,35000
"7424",70.145,60.1590000000001,6.35500000000002,3.59999999999991,0.77696278693129,10,"Picea",1000,1,0.001,5,6800,18,5,8750
"7425",8.31600000000003,1.18000000000006,5.38400000000001,1.71899999999982,0.637888895994565,10,"Picea",50,0.25,0.001,5,1150,18,5,140000
"7426",35.5050000000001,26.1100000000001,6.08299999999986,3.28300000000013,0.746539592525776,10,"Picea",500,1,0.001,5,5500,18,5,8750
"7427",144.675,68.0319999999999,72.6660000000002,3.94599999999991,0.765470250270505,10,"Picea",1000,0.1,0.001,5,7350,18,5,875000
"7428",6.80500000000006,1.06899999999996,3.88400000000001,1.8130000000001,0.637439240349287,10,"Picea",50,1,0.001,5,1150,18,5,8750
"7429",6.24000000000001,0.826000000000022,3.70899999999983,1.67600000000016,0.659620962569739,10,"Picea",50,0.5,0.001,5,550,18,5,35000
"7430",87.9459999999999,27.0350000000001,57.424,3.45899999999983,0.773102023761547,10,"Picea",500,0.1,0.001,5,5650,18,5,875000
"7431",26.5650000000001,17.46,6.22900000000004,2.84699999999998,0.758243609746453,10,"Picea",500,0.5,0.001,5,3850,18,5,35000
"7432",100.669,86.596,9.72000000000003,4.32200000000012,0.777928722690321,10,"Picea",1000,0.5,0.001,5,8800,18,5,35000
"7433",16.328,1.35599999999999,13.059,1.87900000000013,0.68175363459346,10,"Picea",50,0.1,0.001,5,1400,18,5,875000
"7434",110.224,95.943,9.76299999999992,4.48800000000006,0.764968786102356,10,"Picea",1000,0.5,0.001,5,9400,18,5,35000
"7435",45.7360000000001,12.818,30.4580000000001,2.43100000000004,0.736257938731448,10,"Picea",500,0.1,0.001,5,2900,18,5,875000
"7436",105.072,46.703,54.9349999999999,3.404,0.777821936691596,10,"Picea",1000,0.1,0.001,5,5500,18,5,875000
"7437",18.1080000000002,1.36100000000033,14.837,1.87100000000009,0.713116397128994,10,"Picea",50,0.1,0.001,5,1400,18,5,875000
"7438",27.4839999999999,18.116,6.42599999999993,2.91300000000001,0.750810794259043,10,"Picea",500,0.5,0.001,5,4000,18,5,35000
"7439",29.4609999999998,19.7260000000001,6.65899999999965,3.04300000000012,0.771419886785474,10,"Picea",500,0.5,0.001,5,4400,18,5,35000
"7440",162.002,80.02,77.7960000000003,4.15599999999995,0.774318157067252,10,"Picea",1000,0.1,0.001,5,8300,18,5,875000
"7441",7.30299999999988,1.54700000000003,3.95299999999997,1.76700000000028,0.670566249581824,10,"Picea",50,1,0.001,5,1450,18,5,8750
"7442",23.768,15.9110000000001,5.11099999999988,2.71599999999989,0.769790699100701,10,"Picea",500,1,0.001,5,3700,18,5,8750
"7443",63.0280000000002,46.1570000000002,13.5540000000001,3.28600000000006,0.7636631718081,10,"Picea",1000,0.25,0.001,5,5500,18,5,140000
"7444",128.912,61.5520000000001,63.5920000000001,3.73599999999988,0.779569694439137,10,"Picea",1000,0.1,0.001,5,6900,18,5,875000
"7445",31.3349999999996,21.5160000000001,6.80699999999979,2.98399999999992,0.755467528608066,10,"Picea",500,0.5,0.001,5,4550,18,5,35000
"7446",6.875,1.22599999999966,3.90200000000004,1.72000000000025,0.699132836980335,10,"Picea",50,1,0.001,5,1350,18,5,8750
"7447",47.7069999999999,29.6589999999997,14.3910000000001,3.61799999999994,0.774441899559316,10,"Picea",500,0.25,0.001,5,6000,18,5,140000
"7448",8.91200000000026,1.58999999999969,5.42800000000034,1.86799999999994,0.725951703707017,10,"Picea",50,0.25,0.001,5,1500,18,5,140000
"7449",67.7440000000001,56.3969999999999,7.71399999999994,3.5920000000001,0.760968384819115,10,"Picea",1000,0.5,0.001,5,6400,18,5,35000
"7450",62.7219999999998,52.8510000000001,6.26799999999957,3.57200000000012,0.787616350357889,10,"Picea",1000,1,0.001,5,6050,18,5,8750
"7451",84.9639999999999,64.4319999999998,16.75,3.7510000000002,0.770983976588234,10,"Picea",1000,0.25,0.001,5,7100,18,5,140000
"7452",93.9539999999997,82.2710000000002,7.30899999999974,4.34299999999985,0.755936405964473,10,"Picea",1000,1,0.001,5,8350,18,5,8750
"7453",77.0740000000001,24.4189999999999,49.3600000000001,3.25700000000006,0.764438794539558,10,"Picea",500,0.1,0.001,5,5150,18,5,875000
"7454",6.73500000000013,0.940000000000055,4.12699999999995,1.64100000000008,0.684513223342495,10,"Picea",50,0.5,0.001,5,850,18,5,35000
"7455",7.39599999999973,1.52599999999984,4.05299999999988,1.79199999999992,0.677243676667372,10,"Picea",50,1,0.001,5,1700,18,5,8750
"7456",8.5329999999999,1.34099999999989,5.35199999999986,1.81400000000031,0.683207479300393,10,"Picea",50,0.25,0.001,5,1450,18,5,140000
"7457",10.752,0.766000000000076,8.37300000000005,1.57600000000002,0.660852742209184,10,"Picea",50,0.1,0.001,5,500,18,5,875000
"7458",133.564,120.128,8.26800000000003,5.13699999999972,0.789895228980475,10,"Picea",1000,1,0.001,5,11050,18,5,8750
"7459",41.1950000000002,25.0259999999998,12.8200000000002,3.31899999999996,0.742593250829017,10,"Picea",500,0.25,0.001,5,5150,18,5,140000
"7460",111.039,88.2820000000002,18.3909999999996,4.33500000000004,0.770930219422527,10,"Picea",1000,0.25,0.001,5,8950,18,5,140000
"7461",24.2650000000003,15.498,6.14399999999978,2.59500000000025,0.751867293733533,10,"Picea",500,0.5,0.001,5,3400,18,5,35000
"7462",6.57000000000016,1.06600000000026,3.82799999999997,1.64700000000039,0.708891056930962,10,"Picea",50,1,0.001,5,950,18,5,8750
"7463",71.8960000000002,61.3580000000002,6.66999999999962,3.83700000000044,0.77437783391631,10,"Picea",1000,1,0.001,5,6700,18,5,8750
"7464",7.91100000000006,1.57400000000007,4.39100000000008,1.91899999999987,0.6828093969429,10,"Picea",50,0.5,0.001,5,1600,18,5,35000
"7465",5.83999999999969,0.707999999999629,3.47700000000032,1.6279999999997,0.693271616643438,10,"Picea",50,1,0.001,5,250,18,5,8750
"7466",8.45600000000013,1.34100000000035,5.2489999999998,1.83800000000019,0.698224310906527,10,"Picea",50,0.25,0.001,5,1250,18,5,140000
"7467",8.63299999999998,1.55399999999997,4.95000000000002,2.09899999999999,0.609620585199574,10,"Picea",50,0.25,0.001,5,1100,21,5,140000
"7468",113.1,37.93,70.885,4.25400000000002,0.757825367362763,10,"Picea",500,0.1,0.001,5,6400,21,5,875000
"7469",7.846,1.70499999999998,4.05200000000002,2.06200000000001,0.685097377786511,10,"Picea",50,1,0.001,5,1400,21,5,8750
"7470",166.87,82.637,79.741,4.45599999999996,0.770500881942231,10,"Picea",1000,0.1,0.001,5,8500,21,5,875000
"7471",27.417,2.03399999999999,22.828,2.52600000000001,0.715061741227504,10,"Picea",50,0.1,0.001,5,2050,21,5,875000
"7472",94.649,30.392,60.517,3.71300000000002,0.766963635808289,10,"Picea",500,0.1,0.001,5,6200,21,5,875000
"7473",33.544,3.03200000000004,28.2089999999999,2.27500000000003,0.672695955670924,10,"Picea",50,0.1,0.001,5,3350,21,5,875000
"7474",48.256,30.006,14.254,3.96700000000004,0.753849763366477,10,"Picea",500,0.25,0.001,5,5400,21,5,140000
"7475",82.599,71.571,6.77600000000007,4.20899999999995,0.773258008050585,10,"Picea",1000,1,0.001,5,6800,21,5,8750
"7476",69.8290000000001,21.006,45.635,3.15899999999999,0.762725178647891,10,"Picea",500,0.1,0.001,5,4500,21,5,875000
"7477",39.55,29.58,6.09899999999993,3.83199999999999,0.761748254634463,10,"Picea",500,1,0.001,5,5250,21,5,8750
"7478",94.6369999999999,30.9659999999999,59.9250000000001,3.71799999999996,0.776966361889253,10,"Picea",500,0.1,0.001,5,6250,21,5,875000
"7479",24.789,2.06899999999996,20.625,2.07000000000005,0.730447206977599,10,"Picea",50,0.1,0.001,5,2350,21,5,875000
"7480",36.306,27.1659999999999,5.55700000000002,3.55600000000004,0.76143597378412,10,"Picea",500,1,0.001,5,5600,21,5,8750
"7481",34.369,25.3960000000001,5.65599999999995,3.28899999999999,0.762133873048264,10,"Picea",500,1,0.001,5,5100,21,5,8750
"7482",38.436,23.0889999999999,11.9300000000001,3.38199999999995,0.756035637026143,10,"Picea",500,0.25,0.001,5,3900,21,5,140000
"7483",9.73599999999999,2.78800000000001,4.48799999999994,2.43200000000002,0.720123769008737,10,"Picea",50,1,0.001,5,2650,21,5,8750
"7484",64.096,53.003,7.56799999999998,3.495,0.767229322516318,10,"Picea",1000,0.5,0.001,5,6100,21,5,35000
"7485",7.27300000000002,1.40600000000006,3.93499999999995,1.89700000000005,0.717479796859284,10,"Picea",50,1,0.001,5,1500,21,5,8750
"7486",29.698,20.8530000000001,5.625,3.18899999999996,0.760111518810369,10,"Picea",500,1,0.001,5,4250,21,5,8750
"7487",28.6560000000001,20.283,5.3069999999999,3.0390000000001,0.75842225552648,10,"Picea",500,1,0.001,5,4350,21,5,8750
"7488",8.03100000000006,1.76699999999994,4.15899999999999,2.07900000000006,0.719039041838869,10,"Picea",50,1,0.001,5,2100,21,5,8750
"7489",26.696,18.605,5.15200000000004,2.91099999999994,0.748023956946805,10,"Picea",500,1,0.001,5,3900,21,5,8750
"7490",70.6640000000001,53.0999999999999,14.01,3.52300000000014,0.777336601788799,10,"Picea",1000,0.25,0.001,5,6100,21,5,140000
"7491",11.49,2.16000000000008,7.17499999999995,2.12899999999991,0.715507432485936,10,"Picea",50,0.25,0.001,5,2500,21,5,140000
"7492",147.959,69.2910000000001,74.519,4.11699999999996,0.767275191228612,10,"Picea",1000,0.1,0.001,5,6950,21,5,875000
"7493",39.7629999999999,28.798,7.39400000000001,3.54299999999989,0.754346648196677,10,"Picea",500,0.5,0.001,5,5900,21,5,35000
"7494",47.5429999999999,35.6400000000001,8.12799999999993,3.74399999999991,0.764721904337172,10,"Picea",500,0.5,0.001,5,6250,21,5,35000
"7495",100.487,86.3900000000001,9.60799999999995,4.45900000000006,0.783982577601855,10,"Picea",1000,0.5,0.001,5,8700,21,5,35000
"7496",46.8689999999999,29.2939999999999,13.9250000000002,3.62099999999987,0.756901778550303,10,"Picea",500,0.25,0.001,5,5950,21,5,140000
"7497",126.492,109.908,11.134,5.42099999999982,0.780191844749712,10,"Picea",1000,0.5,0.001,5,9250,21,5,35000
"7498",7.8309999999999,1.41399999999999,4.48100000000022,1.90899999999988,0.686780222425556,10,"Picea",50,0.5,0.001,5,1450,21,5,35000
"7499",27.299,19.174,5.14799999999991,2.94900000000007,0.754118976519222,10,"Picea",500,1,0.001,5,4050,21,5,8750
"7500",58.3339999999998,16.2459999999999,39.212,2.84699999999998,0.745496675394407,10,"Picea",500,0.1,0.001,5,3800,21,5,875000
"7501",11.7049999999999,0.830999999999904,9.125,1.721,0.679592990259313,10,"Picea",50,0.1,0.001,5,700,21,5,875000
"7502",79.816,60.6700000000001,15.2659999999998,3.85000000000014,0.767861946245715,10,"Picea",1000,0.25,0.001,5,6700,21,5,140000
"7503",194.437,100.038,89.7529999999999,4.60900000000015,0.768452824936773,10,"Picea",1000,0.1,0.001,5,8750,21,5,875000
"7504",91.9549999999999,79.085,8.65000000000009,4.18999999999983,0.770862440254215,10,"Picea",1000,0.5,0.001,5,8200,21,5,35000
"7505",37.6959999999999,26.3389999999999,7.70400000000018,3.62199999999984,0.749675769295908,10,"Picea",500,0.5,0.001,5,5100,21,5,35000
"7506",44.579,33.1309999999999,7.65900000000011,3.75399999999991,0.753807443614302,10,"Picea",500,0.5,0.001,5,6550,21,5,35000
"7507",63.443,46.71,13.3579999999999,3.346,0.771604926217397,10,"Picea",1000,0.25,0.001,5,5500,21,5,140000
"7508",91.4760000000001,79.9279999999999,7.07000000000016,4.44599999999991,0.774541286181694,10,"Picea",1000,1,0.001,5,7650,21,5,8750
"7509",12.1790000000001,2.40200000000004,7.54700000000003,2.20499999999993,0.710550067556745,10,"Picea",50,0.25,0.001,5,2950,21,5,140000
"7510",38.0449999999998,22.693,12.1509999999998,3.17200000000003,0.754558340844461,10,"Picea",500,0.25,0.001,5,4450,21,5,140000
"7511",96.9680000000001,83.5910000000001,9.07399999999984,4.27200000000016,0.784714361812033,10,"Picea",1000,0.5,0.001,5,8650,21,5,35000
"7512",7.09899999999993,1.14300000000003,4.13300000000004,1.7969999999998,0.684975006471212,10,"Picea",50,0.5,0.001,5,1200,21,5,35000
"7513",141.981,65.8340000000001,71.902,4.21199999999999,0.767121112507509,10,"Picea",1000,0.1,0.001,5,6650,21,5,875000
"7514",9.30799999999999,1.38499999999999,5.87799999999993,2.01800000000003,0.618117316568425,10,"Picea",50,0.25,0.001,5,1500,21,5,140000
"7515",98.9749999999999,77.6099999999999,17.1410000000001,4.19399999999996,0.783403561503825,10,"Picea",1000,0.25,0.001,5,8150,21,5,140000
"7516",159.616,78.47,76.758,4.35699999999997,0.779594341307852,10,"Picea",1000,0.1,0.001,5,7650,21,5,875000
"7517",38.4770000000001,3.64800000000014,32.154,2.64899999999989,0.710342266117904,10,"Picea",50,0.1,0.001,5,3650,21,5,875000
"7518",75.4759999999999,65.1199999999999,6.50900000000001,3.81899999999996,0.774390048960204,10,"Picea",1000,1,0.001,5,7150,21,5,8750
"7519",55.511,42.0610000000001,8.99299999999994,4.42699999999968,0.7508211121946,10,"Picea",500,0.5,0.001,5,7200,21,5,35000
"7520",24.8489999999997,16.8469999999998,5.17900000000009,2.79599999999982,0.738098733553464,10,"Picea",500,1,0.001,5,3700,21,5,8750
"7521",12.3899999999999,4.33500000000004,5.26899999999978,2.76000000000022,0.71105052779918,10,"Picea",50,1,0.001,5,4350,21,5,8750
"7522",7.55099999999993,1.3420000000001,4.16800000000012,2.01399999999967,0.724231373650743,10,"Picea",50,1,0.001,5,1300,21,5,8750
"7523",34.348,20.049,11.2440000000001,3.02699999999959,0.751817680271701,10,"Picea",500,0.25,0.001,5,4500,21,5,140000
"7524",47.0859999999998,34.6390000000001,8.32600000000002,4.09099999999989,0.76206878009283,10,"Picea",500,0.5,0.001,5,6150,21,5,35000
"7525",64.491,54.895,6.03200000000015,3.53400000000011,0.77645796877287,10,"Picea",1000,1,0.001,5,6100,21,5,8750
"7526",95.7530000000002,82.0709999999999,9.17700000000013,4.47400000000016,0.786702791845584,10,"Picea",1000,0.5,0.001,5,7900,21,5,35000
"7527",30.2270000000003,17.2690000000002,10.0439999999999,2.88300000000027,0.7688623627199,10,"Picea",500,0.25,0.001,5,3500,21,5,140000
"7528",9.26999999999998,2.1569999999997,4.95200000000023,2.13299999999981,0.642534308205985,10,"Picea",50,0.5,0.001,5,2400,21,5,35000
"7529",28.701,20.2550000000001,5.33199999999988,3.08300000000008,0.758032070567421,10,"Picea",500,1,0.001,5,4450,21,5,8750
"7530",64.7640000000001,18.4879999999998,43.1600000000003,3.08699999999999,0.75720905963206,10,"Picea",500,0.1,0.001,5,3750,21,5,875000
"7531",25.8789999999999,16.6219999999998,6.4340000000002,2.79399999999987,0.739724411234707,10,"Picea",500,0.5,0.001,5,3500,21,5,35000
"7532",79.7059999999997,67.0309999999999,8.67900000000009,3.96599999999989,0.79487452566178,10,"Picea",1000,0.5,0.001,5,7250,21,5,35000
"7533",13.3740000000003,0.867999999999938,10.7570000000001,1.72200000000021,0.694199945725916,10,"Picea",50,0.1,0.001,5,750,21,5,875000
