"","X","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","spatialResolution","taxon","numPredictors","trainingExamples","cells","cores","GBMemory","ID_unit","Prob","Stratum"
"321",5394,201.482,98.231,101.065,2.13900000000012,0.771930231797823,0.1,"Picea",5,1000,875000,4,21,5394,0.1,321
"322",5471,104.184,88.5239999999999,13.5240000000003,2.08899999999994,0.781418249015559,0.5,"Picea",5,1000,35000,4,21,5471,0.1,322
"323",5449,7.71599999999989,1.375,4.37699999999995,1.93299999999999,0.732413274626091,1,"Picea",5,50,8750,4,21,5449,0.1,323
"324",5371,42.928,33.181,7.827,1.89100000000002,0.7616111733537,1,"Picea",5,500,8750,4,21,5371,0.1,324
"325",5451,120.563,95.5419999999999,23.125,1.86400000000003,0.767923930269414,0.25,"Picea",5,1000,140000,4,21,5451,0.1,325
"326",5441,80.2799999999997,69.1489999999999,9.15200000000004,1.94799999999987,0.772426177546214,1,"Picea",5,1000,8750,4,21,5441,0.1,326
"327",5409,35.4860000000001,24.905,8.48299999999995,2.04700000000003,0.750418918898888,0.5,"Picea",5,500,35000,4,21,5409,0.1,327
"328",5410,9.81700000000001,1.61300000000006,6.1099999999999,2.06700000000001,0.698242417245375,0.25,"Picea",5,50,140000,4,21,5410,0.125,328
"329",5430,12.8809999999999,4.05400000000009,6.73399999999992,2.06299999999987,0.726691136888078,0.5,"Picea",5,50,35000,4,21,5430,0.142857142857143,329
"330",5554,45.239,27.6709999999998,15.3520000000001,2.18000000000006,0.748184186785617,0.25,"Picea",5,500,140000,4,24,5554,0.1,330
"331",5549,107.589,32.376,73.201,1.98199999999997,0.766657278225366,0.1,"Picea",5,500,875000,4,24,5549,0.1,331
"332",5588,35.7220000000002,2.95800000000008,30.6190000000001,2.11299999999983,0.727256766794317,0.1,"Picea",5,50,875000,4,24,5588,0.1,332
"333",5572,159.221,128.001,28.9100000000003,2.25799999999981,0.773214499902953,0.25,"Picea",5,1000,140000,4,24,5572,0.1,333
"334",5508,7.65499999999997,1.42200000000003,4.26900000000001,1.92399999999998,0.694747246346598,1,"Picea",5,50,8750,4,24,5508,0.1,334
"335",5551,41.0220000000002,29.239,9.72900000000004,2.01999999999998,0.77223251599932,0.5,"Picea",5,500,35000,4,24,5551,0.1,335
"336",5535,93.1800000000001,79.6980000000001,11.5159999999998,1.93000000000006,0.772697324100849,0.5,"Picea",5,1000,35000,4,24,5535,0.1,336
"337",5515,13.931,2.72199999999998,9.13699999999994,2.04000000000019,0.720817751602289,0.25,"Picea",5,50,140000,4,24,5515,0.111111111111111,337
"338",5582,42.614,32.8990000000003,7.69299999999976,1.99200000000019,0.75697221739278,1,"Picea",5,500,8750,4,24,5582,0.1,338
"339",5559,82.5949999999998,71.973,8.58300000000008,2.00399999999991,0.770664298868719,1,"Picea",5,1000,8750,4,24,5559,0.1,339
"340",5596,114.296,53.312,58.884,1.89499999999998,0.773882832360394,0.1,"Picea",5,1000,875000,4,24,5596,0.1,340
"341",5518,8.56500000000005,1.90600000000018,4.77599999999984,1.85599999999999,0.659463425963004,0.5,"Picea",5,50,35000,4,24,5518,0.1,341
"342",5678,32.2579999999998,18.3420000000001,12.1569999999997,1.72600000000011,0.751898258424262,0.25,"Picea",5,500,140000,6,6,5678,0.1,342
"343",5697,27.9849999999997,19.3620000000001,7.11599999999999,1.48099999999977,0.756271227267253,0.5,"Picea",5,500,35000,6,6,5697,0.1,343
"344",5601,152.58,72.024,78.7190000000001,1.79699999999997,0.768059533286165,0.1,"Picea",5,1000,875000,6,6,5601,0.1,344
"345",5704,5.68199999999979,0.75,3.33100000000013,1.57499999999982,0.690933802609209,1,"Picea",5,50,8750,6,6,5704,0.125,345
"346",5611,23.099,1.7890000000001,19.519,1.75199999999995,0.715852784248603,0.1,"Picea",5,50,875000,6,6,5611,0.1,346
"347",5604,52.595,41.32,9.5,1.74299999999999,0.756526408242796,1,"Picea",5,500,8750,6,6,5604,0.1,347
"348",5817,122.442,106.044,14.3779999999997,1.97200000000066,0.772617493304159,0.5,"Picea",5,1000,35000,6,6,5817,0.1,348
"349",5685,12.8900000000003,2.80100000000039,8.56799999999976,1.49400000000014,0.692813278513971,0.25,"Picea",5,50,140000,6,6,5685,0.125,349
"350",5607,98.7859999999999,31.575,65.352,1.82799999999997,0.753926721256204,0.1,"Picea",5,500,875000,6,6,5607,0.111111111111111,350
"351",5683,10.5549999999998,3.03699999999981,5.97000000000025,1.52099999999973,0.703581789938317,0.5,"Picea",5,50,35000,6,6,5683,0.1,351
"352",5699,144.449,114.913,27.4529999999995,2.03099999999995,0.779783440512383,0.25,"Picea",5,1000,140000,6,6,5699,0.1,352
"353",5696,118.767,107.262,9.99200000000019,1.47600000000011,0.774795722456866,1,"Picea",5,1000,8750,6,6,5696,0.1,353
"354",5738,13.7539999999999,2.76199999999994,9.00700000000006,1.95399999999995,0.712825735921291,0.25,"Picea",5,50,140000,6,9,5738,0.111111111111111,354
"355",5812,33.7539999999999,24.326,7.55400000000009,1.84100000000035,0.737350692756046,1,"Picea",5,500,8750,6,9,5812,0.1,355
"356",5743,9.57900000000018,2.31899999999996,5.04299999999989,2.18500000000017,0.684045051295884,1,"Picea",5,50,8750,6,9,5743,0.125,356
"357",5918,205.413,103.099999999999,100.17,2.10699999999997,0.776983354830634,0.1,"Picea",5,1000,875000,6,9,5918,0.1,357
"358",5786,127.225,100.603,24.5830000000001,2.0010000000002,0.766117733989849,0.25,"Picea",5,1000,140000,6,9,5786,0.1,358
"359",5745,38.097,27.184,8.779,2.09999999999991,0.769386507179514,0.5,"Picea",5,500,35000,6,9,5745,0.1,359
"360",5782,21.6770000000001,1.78200000000015,17.8939999999998,1.96199999999999,0.63128629140007,0.1,"Picea",5,50,875000,6,9,5782,0.1,360
"361",5730,77.6950000000001,67.0659999999999,8.67900000000009,1.91499999999996,0.787841078002216,1,"Picea",5,1000,8750,6,9,5730,0.1,361
"362",5757,55.1860000000001,34.95,18.059,2.14200000000005,0.767946246279729,0.25,"Picea",5,500,140000,6,9,5757,0.1,362
"363",5771,149.669,132.022,15.6110000000003,2.00199999999995,0.787602591034109,0.5,"Picea",5,1000,35000,6,9,5771,0.1,363
"364",5746,7.72199999999998,1.13699999999994,4.48400000000015,2.06799999999998,0.687030383155579,0.5,"Picea",5,50,35000,6,9,5746,0.111111111111111,364
"365",5802,88.1410000000001,27.069,58.991,2.04500000000007,0.762746551887798,0.1,"Picea",5,500,875000,6,9,5802,0.1,365
"366",5893,81.5439999999999,70.3959999999997,9.01299999999992,2.08699999999999,0.765799713013021,1,"Picea",5,1000,8750,6,12,5893,0.1,366
"367",5829,7.548,1.33199999999999,4.28399999999999,1.90200000000004,0.716536375564357,1,"Picea",5,50,8750,6,12,5829,0.111111111111111,367
"368",5933,17.462,1.33899999999994,14.1379999999999,1.95499999999993,0.694344347963268,0.1,"Picea",5,50,875000,6,12,5933,0.111111111111111,368
"369",5880,31.6639999999998,20.8270000000002,8.53699999999981,2.26099999999997,0.756332633254996,0.5,"Picea",5,500,35000,6,12,5880,0.1,369
"370",5909,246.902,133.518,111.818,1.53399999999988,0.788542680001309,0.1,"Picea",5,1000,875000,6,12,5909,0.1,370
"371",5837,7.73099999999999,1.03700000000003,4.63299999999998,2.017,0.679785141097345,0.5,"Picea",5,50,35000,6,12,5837,0.111111111111111,371
"372",5847,104.401,88.4059999999999,13.8710000000001,2.08500000000004,0.781717883460803,0.5,"Picea",5,1000,35000,6,12,5847,0.1,372
"373",5846,67.712,44.1579999999999,21.45,2.07100000000014,0.749162053771043,0.25,"Picea",5,500,140000,6,12,5846,0.1,373
"374",5840,48.523,37.612,8.77700000000004,2.09900000000005,0.751926407306964,1,"Picea",5,500,8750,6,12,5840,0.1,374
"375",5900,95.6210000000001,27.558,65.732,2.29600000000028,0.748636930015839,0.1,"Picea",5,500,875000,6,12,5900,0.1,375
"376",5873,13.633,2.70100000000002,8.75300000000016,2.14699999999993,0.675511775480598,0.25,"Picea",5,50,140000,6,12,5873,0.111111111111111,376
"377",5898,127.869,100.837,24.9989999999998,1.99900000000025,0.773888362158215,0.25,"Picea",5,1000,140000,6,12,5898,0.1,377
"378",5959,56.149,47.159,7.267,1.69500000000005,0.779302255313726,1,"Picea",5,1000,8750,6,15,5959,0.1,378
"379",5952,194.138,94.875,97.255,1.779,0.781374805110894,0.1,"Picea",5,1000,875000,6,15,5952,0.1,379
"380",5962,9.21600000000001,1.38800000000003,5.97400000000005,1.827,0.718316892239225,0.25,"Picea",5,50,140000,6,15,5962,0.1,380
"381",5963,65.9570000000001,20.456,43.624,1.83699999999999,0.757863597121239,0.1,"Picea",5,500,875000,6,15,5963,0.1,381
"382",5969,8.20500000000004,1.33500000000004,4.80700000000002,2.03099999999995,0.685857290589271,1,"Picea",5,50,8750,6,15,5969,0.111111111111111,382
"383",6034,32.8829999999998,23.3530000000001,7.81600000000026,1.68599999999969,0.747480081105036,0.5,"Picea",5,500,35000,6,15,6034,0.111111111111111,383
"384",5998,38.2049999999999,21.9249999999997,14.2649999999999,1.98300000000017,0.766221695320639,0.25,"Picea",5,500,140000,6,15,5998,0.1,384
"385",5951,108.7,84.765,21.615,2.07300000000004,0.775656735069719,0.25,"Picea",5,1000,140000,6,15,5951,0.1,385
"386",5966,30.422,22.167,6.55100000000004,1.67599999999993,0.763130889159293,1,"Picea",5,500,8750,6,15,5966,0.111111111111111,386
"387",6017,6.63699999999972,0.928000000000338,4.03999999999996,1.64399999999978,0.650673399790618,0.5,"Picea",5,50,35000,6,15,6017,0.111111111111111,387
"388",6035,11.8180000000002,0.901000000000295,9.19499999999971,1.69300000000021,0.693668572438673,0.1,"Picea",5,50,875000,6,15,6035,0.142857142857143,388
"389",6004,108.934,94.808,12.4050000000002,1.69299999999976,0.777018715675217,0.5,"Picea",5,1000,35000,6,15,6004,0.111111111111111,389
"390",6168,12.0450000000001,2.10699999999997,7.73499999999967,2.17100000000028,0.714839080145686,0.25,"Picea",5,50,140000,6,18,6168,0.111111111111111,390
"391",6170,63.4529999999995,48.5069999999996,12.7980000000007,2.11399999999958,0.756695133882934,0.5,"Picea",5,500,35000,6,18,6170,0.1,391
"392",6065,91.982,28.9309999999999,61.3760000000001,1.64599999999996,0.751383706695854,0.1,"Picea",5,500,875000,6,18,6065,0.1,392
"393",6107,41.1389999999999,24.905,14.5429999999999,1.66099999999983,0.763450532952905,0.25,"Picea",5,500,140000,6,18,6107,0.1,393
"394",6077,95.4399999999999,73.811,19.9159999999999,1.68299999999999,0.787288115204087,0.25,"Picea",5,1000,140000,6,18,6077,0.1,394
"395",6162,234.7,117.318,115.208,2.13400000000001,0.774573451607632,0.1,"Picea",5,1000,875000,6,18,6162,0.1,395
"396",6122,29.797,20.7550000000001,7.06899999999996,1.9369999999999,0.745962844238571,1,"Picea",5,500,8750,6,18,6122,0.1,396
"397",6160,7.05500000000029,0.988000000000284,4.08500000000004,1.94999999999982,0.67065911319211,0.5,"Picea",5,50,35000,6,18,6160,0.1,397
"398",6166,88.2110000000002,76.3519999999999,9.7480000000005,2.07399999999961,0.772337693351425,1,"Picea",5,1000,8750,6,18,6166,0.1,398
"399",6075,14.377,1.02699999999993,11.721,1.60500000000002,0.694943012884481,0.1,"Picea",5,50,875000,6,18,6075,0.1,399
"400",6125,95.2160000000003,81.0130000000004,12.0839999999998,2.08100000000013,0.778328290800666,0.5,"Picea",5,1000,35000,6,18,6125,0.1,400
"401",6145,20.511,9.72600000000011,8.69900000000007,2.05699999999979,0.703125002721665,1,"Picea",5,50,8750,6,18,6145,0.111111111111111,401
"402",6174,100.765,32.81,65.608,2.15100000000001,0.766652632914418,0.1,"Picea",5,500,875000,6,21,6174,0.1,402
"403",6239,71.9590000000003,60.6120000000001,9.68100000000004,1.63599999999997,0.768474358223948,0.5,"Picea",5,1000,35000,6,21,6239,0.1,403
"404",6258,163.662,133.123,28.8139999999999,1.69399999999996,0.77808034072787,0.25,"Picea",5,1000,140000,6,21,6258,0.1,404
"405",6232,11.223,3.57200000000012,5.60600000000022,2.01299999999992,0.687559380042591,1,"Picea",5,50,8750,6,21,6232,0.1,405
"406",6207,33.9579999999999,19.383,12.452,2.08799999999997,0.74865854141301,0.25,"Picea",5,500,140000,6,21,6207,0.1,406
"407",6182,74.86,64.391,8.44600000000003,1.98699999999997,0.775344917519724,1,"Picea",5,1000,8750,6,21,6182,0.1,407
"408",6283,213.578,114.695,96.9650000000001,1.88299999999981,0.785910244746089,0.1,"Picea",5,1000,875000,6,21,6283,0.1,408
"409",6286,23.8709999999992,16.2710000000006,5.72600000000057,1.84499999999935,0.741360932992736,1,"Picea",5,500,8750,6,21,6286,0.1,409
"410",6264,44.3209999999999,32.4050000000007,9.87100000000009,2.01599999999962,0.767673042144683,0.5,"Picea",5,500,35000,6,21,6264,0.1,410
"411",6209,9.80099999999993,2.15900000000011,5.55999999999995,2.05099999999993,0.607904778274021,0.5,"Picea",5,50,35000,6,21,6209,0.111111111111111,411
"412",6216,9.93200000000024,1.45299999999997,6.41599999999971,2.03300000000036,0.716563418766053,0.25,"Picea",5,50,140000,6,21,6216,0.1,412
"413",6208,36.808,3.25799999999981,31.6210000000001,1.90000000000009,0.70291927713541,0.1,"Picea",5,50,875000,6,21,6208,0.1,413
"414",6319,9.22800000000007,1.27600000000007,6.048,1.87400000000002,0.649370523588803,0.25,"Picea",5,50,140000,6,24,6319,0.1,414
"415",6397,115.272000000001,37.3609999999999,75.7120000000004,2.16700000000037,0.774201811089487,0.1,"Picea",5,500,875000,6,24,6397,0.1,415
"416",6331,47.491,30.3399999999999,15.357,1.76199999999994,0.756757839172225,0.25,"Picea",5,500,140000,6,24,6331,0.1,416
"417",6351,7.16600000000017,0.925999999999931,4.2829999999999,1.92500000000018,0.68270660029257,1,"Picea",5,50,8750,6,24,6351,0.1,417
"418",6368,46.5909999999999,35.3150000000001,9.20599999999968,2.03700000000026,0.749083345362922,1,"Picea",5,500,8750,6,24,6368,0.1,418
"419",6350,40.7739999999999,28.5810000000001,10.1909999999998,1.95800000000008,0.75111632361011,0.5,"Picea",5,500,35000,6,24,6350,0.1,419
"420",6362,80.3709999999996,69.8499999999999,8.83599999999979,1.654,0.780125698532079,1,"Picea",5,1000,8750,6,24,6362,0.1,420
"421",6309,29.933,2.25599999999997,25.567,2.077,0.686094827938402,0.1,"Picea",5,50,875000,6,24,6309,0.1,421
"422",6396,225.356000000001,185.984,37.3269999999993,2.00800000000072,0.773238537625007,0.25,"Picea",5,1000,140000,6,24,6396,0.1,422
"423",6308,8.17200000000003,1.2940000000001,4.84599999999989,2.00100000000009,0.680662961115343,0.5,"Picea",5,50,35000,6,24,6308,0.1,423
"424",6383,158.722,74.1589999999997,82.3140000000003,2.21399999999994,0.785041127181278,0.1,"Picea",5,1000,875000,6,24,6383,0.1,424
"425",6342,108.471,93.2449999999999,13.2379999999998,1.95100000000002,0.772365438561778,0.5,"Picea",5,1000,35000,6,24,6342,0.1,425
"426",6449,73.2510000000002,62.441,8.89899999999989,1.87400000000025,0.77582589146264,1,"Picea",5,1000,8750,6,27,6449,0.1,426
"427",6499,59.5360000000001,47.2749999999996,10.2380000000003,1.98899999999958,0.770888240441179,1,"Picea",5,500,8750,6,27,6499,0.1,427
"428",6429,34.398,24.318,8.48799999999994,1.5630000000001,0.76914049033194,0.5,"Picea",5,500,35000,6,27,6429,0.1,428
"429",6486,78.1399999999999,58.6379999999999,17.538,1.92599999999993,0.776018057748335,0.25,"Picea",5,1000,140000,6,27,6486,0.1,429
"430",6502,105.383,31.0860000000002,72.2089999999998,2.05400000000009,0.762438418561127,0.1,"Picea",5,500,875000,6,27,6502,0.1,430
"431",6450,255.276,129.277,123.88,2.08200000000033,0.773898231848475,0.1,"Picea",5,1000,875000,6,27,6450,0.1,431
"432",6455,22.0789999999997,9.75099999999975,10.3450000000003,1.94999999999982,0.713605138660157,0.5,"Picea",5,50,35000,6,27,6455,0.1,432
"433",6458,8.54700000000003,1.87900000000036,4.7199999999998,1.91800000000012,0.71424076126373,1,"Picea",5,50,8750,6,27,6458,0.125,433
"434",6511,7.35300000000007,0.882999999999811,4.70100000000002,1.73999999999978,0.684873041677197,0.25,"Picea",5,50,140000,6,27,6511,0.1,434
"435",6491,134.265,117.453,14.6100000000001,2.16499999999996,0.781126916163678,0.5,"Picea",5,1000,35000,6,27,6491,0.1,435
"436",6504,24.1599999999999,1.89599999999973,20.7150000000001,1.52300000000014,0.685955438101999,0.1,"Picea",5,50,875000,6,27,6504,0.111111111111111,436
"437",6471,31.7690000000002,17.8490000000002,11.9200000000001,1.96900000000005,0.763982642362611,0.25,"Picea",5,500,140000,6,27,6471,0.1,437
"438",6638,13.9139999999998,4.23700000000008,7.62700000000041,2.01599999999962,0.64466092600197,0.5,"Picea",5,50,35000,6,30,6638,0.1,438
"439",6562,10.0550000000001,2.96199999999999,5.12000000000012,1.94399999999996,0.722860708201558,1,"Picea",5,50,8750,6,30,6562,0.111111111111111,439
"440",6537,22.15,14.803,5.62,1.697,0.754861260515213,1,"Picea",5,500,8750,6,30,6537,0.1,440
"441",6585,112.503,100.475,9.69299999999976,2.30300000000034,0.778947721160798,1,"Picea",5,1000,8750,6,30,6585,0.1,441
"442",6647,51.3939999999993,31.7749999999996,17.5929999999998,1.99499999999989,0.765267256229176,0.25,"Picea",5,500,140000,6,30,6647,0.1,442
"443",6538,79.468,67.391,10.247,1.79400000000004,0.776588050314465,0.5,"Picea",5,1000,35000,6,30,6538,0.1,443
"444",6541,12.177,2.29700000000003,7.82100000000003,2.029,0.65817310712049,0.25,"Picea",5,50,140000,6,30,6541,0.1,444
"445",6542,38.491,27.434,9.05200000000002,1.97699999999998,0.748709547167776,0.5,"Picea",5,500,35000,6,30,6542,0.1,445
"446",6630,105.607,32.9400000000005,70.5100000000002,2.12199999999939,0.759396318778766,0.1,"Picea",5,500,875000,6,30,6630,0.1,446
"447",6572,195.501,97.9680000000001,95.5459999999998,1.95100000000002,0.77529944530649,0.1,"Picea",5,1000,875000,6,30,6572,0.1,447
"448",6599,87.7710000000002,67.3320000000003,18.6320000000001,1.77399999999989,0.782024171488977,0.25,"Picea",5,1000,140000,6,30,6599,0.1,448
"449",6561,25.4050000000002,1.88799999999992,21.5640000000001,1.92100000000005,0.669276021484792,0.1,"Picea",5,50,875000,6,30,6561,0.111111111111111,449
"450",6696,43.2350000000001,31.6999999999998,9.49400000000014,1.99699999999984,0.763530960237445,0.5,"Picea",5,500,35000,6,33,6696,0.1,450
"451",6658,7.79099999999994,1.12,4.78999999999996,1.85199999999998,0.634932755856651,0.25,"Picea",5,50,140000,6,33,6658,0.1,451
"452",6762,83.9229999999998,62.268,19.4449999999997,2.17399999999998,0.767301835310473,0.25,"Picea",5,1000,140000,6,33,6762,0.1,452
"453",6659,56.658,36.1650000000001,18.543,1.91899999999998,0.763213677916184,0.25,"Picea",5,500,140000,6,33,6659,0.1,453
"454",6668,27.9550000000002,2.35000000000014,23.586,1.99000000000001,0.623683155153061,0.1,"Picea",5,50,875000,6,33,6668,0.125,454
"455",6662,69.784,58.1890000000001,9.59299999999996,1.96699999999998,0.780738853515411,0.5,"Picea",5,1000,35000,6,33,6662,0.1,455
"456",6740,53.2929999999997,33.1670000000004,17.991,2.10599999999977,0.669112693639337,0.5,"Picea",5,50,35000,6,33,6740,0.111111111111111,456
"457",6752,176.966,84.7440000000006,89.9549999999999,2.22800000000007,0.77964607055155,0.1,"Picea",5,1000,875000,6,33,6752,0.1,457
"458",6714,8.48199999999997,1.40000000000009,4.89100000000008,2.15899999999965,0.693742281985378,1,"Picea",5,50,8750,6,33,6714,0.1,458
"459",6710,88.2739999999999,76.7939999999999,9.28200000000015,2.16200000000026,0.769238621400621,1,"Picea",5,1000,8750,6,33,6710,0.1,459
"460",6679,116.235,39.3,74.6590000000001,2.24299999999994,0.762656463227511,0.1,"Picea",5,500,875000,6,33,6679,0.1,460
"461",6741,44,33.75,8.18399999999929,2.03099999999995,0.750112391144389,1,"Picea",5,500,8750,6,33,6741,0.1,461
"462",6856,34.3780000000002,3.02800000000025,29.2599999999998,2.0590000000002,0.730807543422659,0.1,"Picea",5,50,875000,6,36,6856,0.1,462
"463",6803,39.442,28.1010000000001,9.42699999999991,1.88300000000004,0.754651577465189,0.5,"Picea",5,500,35000,6,36,6803,0.1,463
"464",6768,10.25,2.523,5.73099999999999,1.964,0.713771735577319,0.5,"Picea",5,50,35000,6,36,6768,0.111111111111111,464
"465",6778,104.659,31.347,71.2600000000001,2.02099999999996,0.750750223151111,0.1,"Picea",5,500,875000,6,36,6778,0.1,465
"466",6781,8.93500000000006,1.4430000000001,5.44799999999998,2.01499999999999,0.719726262209922,0.25,"Picea",5,50,140000,6,36,6781,0.1,466
"467",6780,38.542,28.933,7.38300000000004,2.18799999999999,0.754244662438211,1,"Picea",5,500,8750,6,36,6780,0.1,467
"468",6775,66.874,43.88,20.802,2.16099999999994,0.753873815337049,0.25,"Picea",5,500,140000,6,36,6775,0.1,468
"469",6842,64.2200000000003,53.4180000000001,9.22499999999991,1.54600000000028,0.775825010692124,0.5,"Picea",5,1000,35000,6,36,6842,0.1,469
"470",6829,72.0940000000001,61.7719999999999,8.38599999999997,1.90300000000025,0.766188638225307,1,"Picea",5,1000,8750,6,36,6829,0.1,470
"471",6824,6.93899999999985,1.12699999999995,4.01699999999983,1.76900000000023,0.634651090128857,1,"Picea",5,50,8750,6,36,6824,0.1,471
"472",6823,93.326,71.9079999999999,19.4610000000002,1.92299999999977,0.772199739019308,0.25,"Picea",5,1000,140000,6,36,6823,0.1,472
"473",6857,111.785,52.1749999999997,58.0239999999999,1.55200000000013,0.782008747175534,0.1,"Picea",5,1000,875000,6,36,6857,0.1,473
"474",6901,18.053,1.30900000000008,14.8729999999999,1.84100000000001,0.6871676158245,0.1,"Picea",5,50,875000,6,39,6901,0.125,474
"475",6976,129.453,113.418000000001,13.7870000000003,2.21000000000004,0.779514560157611,0.5,"Picea",5,1000,35000,6,39,6976,0.1,475
"476",6978,48.2030000000004,29.5959999999995,16.3549999999996,2.21800000000076,0.745100179061325,0.25,"Picea",5,500,140000,6,39,6978,0.1,476
"477",6914,8.69300000000021,1.69399999999996,4.74900000000002,2.21900000000005,0.665436561519296,0.5,"Picea",5,50,35000,6,39,6914,0.1,477
"478",6889,6.35399999999998,0.831000000000017,3.839,1.65699999999998,0.684787533001148,1,"Picea",5,50,8750,6,39,6889,0.111111111111111,478
"479",6898,161.074,77.2529999999999,81.697,2.08699999999999,0.772137822903506,0.1,"Picea",5,1000,875000,6,39,6898,0.1,479
"480",6982,45.973,33.915,9.80200000000059,2.22400000000016,0.759595972751971,0.5,"Picea",5,500,35000,6,39,6982,0.1,480
"481",6894,76.7620000000001,65.729,9.1389999999999,1.8660000000001,0.767557820100068,1,"Picea",5,1000,8750,6,39,6894,0.1,481
"482",6957,85.7139999999999,63.8539999999998,19.846,1.97800000000007,0.765211391735003,0.25,"Picea",5,1000,140000,6,39,6957,0.1,482
"483",6912,14.693,3.04700000000003,9.32799999999997,2.28700000000003,0.705524423468204,0.25,"Picea",5,50,140000,6,39,6912,0.1,483
"484",6964,100.281,30.212,67.9259999999999,2.10699999999997,0.774957872880453,0.1,"Picea",5,500,875000,6,39,6964,0.1,484
"485",6993,35.4049999999997,26.0599999999995,7.19300000000021,2.12100000000009,0.765958946877661,1,"Picea",5,500,8750,6,39,6993,0.1,485
"486",7003,36.748,21.819,13.259,1.63999999999999,0.766688859737178,0.25,"Picea",5,500,140000,8,9,7003,0.1,486
"487",7059,54.7340000000002,44.1770000000001,8.88000000000011,1.64499999999998,0.767763054710849,0.5,"Picea",5,1000,35000,8,9,7059,0.1,487
"488",7052,87.0780000000002,76.269,9.06099999999992,1.7170000000001,0.78157095670127,1,"Picea",5,1000,8750,8,9,7052,0.1,488
"489",7085,6.28699999999981,0.960000000000036,3.70499999999993,1.5920000000001,0.725944161119056,1,"Picea",5,50,8750,8,9,7085,0.142857142857143,489
"490",7058,13.7579999999998,0.994999999999891,11.2730000000001,1.46399999999994,0.660176364515987,0.1,"Picea",5,50,875000,8,9,7058,0.1,490
"491",7077,81.9470000000001,62.5500000000002,17.8640000000005,1.5029999999997,0.77608977877024,0.25,"Picea",5,1000,140000,8,9,7077,0.1,491
"492",7009,12.045,3.70100000000002,6.61699999999996,1.69200000000001,0.65147215427643,0.5,"Picea",5,50,35000,8,9,7009,0.142857142857143,492
"493",7089,79.9400000000005,25.6620000000003,52.6719999999996,1.57700000000023,0.757669215469991,0.1,"Picea",5,500,875000,8,9,7089,0.1,493
"494",7078,44.183,32.9229999999998,9.55000000000018,1.67200000000003,0.767588369931021,0.5,"Picea",5,500,35000,8,9,7078,0.1,494
"495",7043,7.23900000000003,1.00800000000004,4.58900000000017,1.61500000000001,0.718573255739536,0.25,"Picea",5,50,140000,8,9,7043,0.1,495
"496",7114,36.5909999999994,27.4790000000003,7.43199999999979,1.65200000000004,0.761574266140733,1,"Picea",5,500,8750,8,9,7114,0.1,496
"497",7081,173.539,88.1900000000005,83.7669999999998,1.55299999999988,0.769204866612608,0.1,"Picea",5,1000,875000,8,9,7081,0.1,497
"498",7131,23.427,2.30399999999997,19.554,1.54200000000003,0.717613818425791,0.1,"Picea",5,50,875000,8,12,7131,0.1,498
"499",7230,51.2259999999997,32.357,16.7740000000003,2.0649999999996,0.757946836818461,0.25,"Picea",5,500,140000,8,12,7230,0.1,499
"500",7147,87.3679999999999,76.2570000000001,9.17899999999986,1.89400000000001,0.778284752340878,1,"Picea",5,1000,8750,8,12,7147,0.1,500
"501",7219,7.55200000000059,1.19900000000052,4.68599999999969,1.63900000000012,0.701144702840353,0.5,"Picea",5,50,35000,8,12,7219,0.1,501
"502",7177,8.97700000000032,2.50699999999961,4.7470000000003,1.69700000000012,0.650196129713946,1,"Picea",5,50,8750,8,12,7177,0.111111111111111,502
"503",7145,10.6399999999999,1.88000000000011,7.1400000000001,1.59399999999982,0.732442974162327,0.25,"Picea",5,50,140000,8,12,7145,0.125,503
"504",7185,60.77,17.9200000000001,41.1530000000002,1.66699999999992,0.773219846231998,0.1,"Picea",5,500,875000,8,12,7185,0.1,504
"505",7212,186.928,94.0259999999998,90.9920000000002,1.8739999999998,0.776393068942725,0.1,"Picea",5,1000,875000,8,12,7212,0.0909090909090909,505
"506",7209,40.6620000000003,30.6869999999999,8.14699999999993,1.79500000000007,0.759844105452689,1,"Picea",5,500,8750,8,12,7209,0.1,506
"507",7130,36.372,26.398,8.30100000000004,1.64699999999993,0.762577117370627,0.5,"Picea",5,500,35000,8,12,7130,0.1,507
"508",7215,84.1509999999998,71.3950000000004,10.902,1.8179999999993,0.767018534390466,0.5,"Picea",5,1000,35000,8,12,7215,0.1,508
"509",7188,108.681,85.8620000000001,21.2759999999998,1.51200000000017,0.786824975998013,0.25,"Picea",5,1000,140000,8,12,7188,0.1,509
"510",7351,45.8240000000005,28.2019999999993,15.8440000000001,1.7480000000005,0.77019870978381,0.25,"Picea",5,500,140000,8,15,7351,0.1,510
"511",7345,7.17799999999988,1.42399999999998,4.00900000000001,1.72000000000025,0.690321839054217,1,"Picea",5,50,8750,8,15,7345,0.1,511
"512",7298,26.8470000000002,14,10.9960000000001,1.82700000000023,0.679073396948799,0.5,"Picea",5,50,35000,8,15,7298,0.111111111111111,512
"513",7239,66.663,19.834,44.756,2.041,0.772041856151318,0.1,"Picea",5,500,875000,8,15,7239,0.1,513
"514",7244,202.074,100.948,99.211,1.88200000000006,0.772721598365317,0.1,"Picea",5,1000,875000,8,15,7244,0.1,514
"515",7293,119.928,104.645,13.3889999999997,1.86400000000003,0.780953588370888,0.5,"Picea",5,1000,35000,8,15,7293,0.1,515
