"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","numTrees","cores","GBMemory","taxon","method","trainingExamples","spatialResolution","numPredictors","cells"
"2087",56.9470000000001,41.0920000000006,13.601999999999,2.19200000000274,0.838134870757965,6000,3,16,"Picea","PARALLEL",6000,0.5,5,35000
"2088",139.678999999996,123.670999999998,13.7810000000027,2.16499999999724,0.832527902540119,6000,3,16,"Picea","SERIAL",6000,0.5,5,35000
"2089",103.785,79.8910000000033,21.6549999999988,2.17699999999968,0.836795194584225,11000,3,16,"Picea","PARALLEL",6000,0.5,5,35000
"2090",254.251,229.981,22.1490000000013,2.06599999999889,0.835380988895516,11000,3,16,"Picea","SERIAL",6000,0.5,5,35000
"2091",96.9490000000005,73.4390000000021,21.280999999999,2.17399999999907,0.830749211175133,11000,3,16,"Picea","PARALLEL",6000,0.5,5,35000
"2092",259.999,236.428,21.3960000000006,2.11699999999837,0.840658539249199,11000,3,16,"Picea","SERIAL",6000,0.5,5,35000
"2093",97.025999999998,73.9140000000007,20.8619999999974,2.19800000000032,0.841927548868289,11000,3,16,"Picea","PARALLEL",6000,0.5,5,35000
"2094",256.311000000002,233.363000000001,20.8529999999992,2.03499999999985,0.837079299816106,11000,3,16,"Picea","SERIAL",6000,0.5,5,35000
"2095",26.7849999999999,18.9720000000016,5.59899999999834,2.14099999999962,0.854498632380857,1000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2096",66.6460000000006,58.893,5.56599999999889,2.10599999999977,0.859222671123058,1000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2097",26.6059999999998,19.0820000000022,5.39099999999962,2.05900000000111,0.855469591476497,1000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2098",71.1029999999992,63.2929999999978,5.62299999999959,2.11200000000099,0.865332234711207,1000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2099",28.1330000000016,19.9259999999995,5.63100000000122,2.4989999999998,0.858421200885095,1000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2100",65.7979999999989,57.612000000001,5.59500000000116,2.51199999999881,0.859234163089712,1000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2101",133.767999999996,116.044000000002,15.4399999999987,2.20499999999811,0.857830673825025,6000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2102",376.974000000002,358.955000000002,15.7259999999987,2.21299999999974,0.857073079807849,6000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2103",141.465,123.723000000002,15.3859999999986,2.28099999999904,0.859040350823861,6000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2104",360.245000000003,342.900999999998,15.1470000000008,2.11800000000221,0.866121029133237,6000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2105",132.491000000002,114.851999999999,15.4320000000007,2.12700000000041,0.846294855481078,6000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2106",361.760999999999,344.322,15.1399999999994,2.22200000000157,0.860439709902028,6000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2107",256.583999999999,227.367999999999,26.9599999999991,2.17499999999927,0.859245978794592,11000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2108",643.920000000002,616.947,24.8120000000017,2.08299999999872,0.850635390341623,11000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2109",244.357,216.701000000001,25.4559999999983,2.12199999999939,0.859145555797011,11000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2110",659.616000000002,632.066999999999,25.3970000000008,2.07300000000032,0.865183156951491,11000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2111",248.041000000001,219.431,26.4029999999984,2.13000000000102,0.86234689732153,11000,3,16,"Picea","PARALLEL",11000,0.5,5,35000
"2112",674.952000000001,647.097999999998,25.6769999999997,2.10000000000218,0.864796969907563,11000,3,16,"Picea","SERIAL",11000,0.5,5,35000
"2113",7.3739999999998,0.551000000003114,4.74399999999878,2.04799999999886,0.77812077733029,1000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2114",8.30500000000029,1.4900000000016,4.73300000000017,2.05099999999948,0.784099965719183,1000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2115",7.2019999999975,0.452000000001135,4.66999999999825,2.04899999999907,0.788663644172266,1000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2116",8.21099999999933,1.48099999999977,4.6359999999986,2.06299999999828,0.784425803370182,1000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2117",7.20499999999811,0.438000000001921,4.69700000000012,2.03999999999724,0.79354660125068,1000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2118",8.15300000000207,1.44999999999709,4.65800000000309,2.01399999999921,0.778677231423522,1000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2119",14.0810000000019,2.39699999999721,9.60699999999997,2.0460000000021,0.79592897737841,6000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2120",20.5599999999977,8.94399999999951,9.53199999999924,2.05400000000009,0.791084621366457,6000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2121",13.8499999999985,2.42499999999927,9.32700000000114,2.0669999999991,0.781323407829294,6000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2122",20.6720000000023,8.91699999999764,9.61800000000221,2.10699999999997,0.781272202777366,6000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2123",14.0740000000005,2.64099999999962,9.33699999999953,2.06399999999849,0.776031972485796,6000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2124",20.242000000002,8.83799999999974,9.35100000000239,2.02100000000064,0.786990274435658,6000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2125",20.4680000000008,4.44700000000012,13.9440000000031,2.04599999999846,0.782351650019525,11000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2126",32.8499999999985,16.6270000000004,14.155999999999,2.03700000000026,0.786870708204069,11000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2127",20.7489999999998,4.51399999999921,14.1370000000024,2.0669999999991,0.793095129203613,11000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2128",32.0910000000003,16.1970000000001,13.8129999999983,2.04900000000271,0.782751592204777,11000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2129",21.1620000000003,4.55900000000111,14.5369999999966,2.03500000000349,0.787646753526682,11000,4,16,"Picea","PARALLEL",1000,0.5,5,35000
"2130",32.0040000000008,15.744999999999,14.0250000000015,2.2039999999979,0.796563309610842,11000,4,16,"Picea","SERIAL",1000,0.5,5,35000
"2131",12.4580000000024,5.11999999999898,4.95300000000134,2.32900000000154,0.829218289186303,1000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2132",27.7789999999986,20.4650000000001,5.20400000000154,2.04799999999886,0.839487129658163,1000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2133",12.9150000000009,5.83699999999953,4.95600000000195,2.06099999999788,0.838456396876833,1000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2134",28.130000000001,20.9539999999979,5.04400000000169,2.07200000000012,0.836587999198419,1000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2135",13.0810000000019,5.59000000000015,5.35699999999997,2.07200000000012,0.836045605364799,1000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2136",29.3919999999998,21.961000000003,5.33399999999892,2.03700000000026,0.839922080347724,1000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2137",51.1160000000018,35.7789999999986,13.0550000000003,2.22400000000198,0.833208568859294,6000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2138",134.460999999999,119.450999999997,12.7170000000006,2.23600000000079,0.837554936011338,6000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2139",45.2760000000017,30.6210000000028,12.4679999999971,2.13100000000122,0.832227340633123,6000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2140",131.173999999999,116.439999999999,12.6039999999994,2.07200000000012,0.83697444731892,6000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2141",47.6719999999987,32.6510000000017,12.8899999999994,2.07200000000012,0.83908701983651,6000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2142",132.168000000001,117.319,12.7209999999977,2.06800000000294,0.842145242422193,6000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2143",78.6929999999993,55.023000000001,21.1889999999985,2.42599999999948,0.843238534945292,11000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2144",245.061000000002,221.667000000001,21.2530000000006,2.06499999999869,0.835362526264796,11000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2145",83.3250000000007,60.7230000000018,20.4219999999987,2.1260000000002,0.840533733356523,11000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2146",250.133000000002,226.795000000002,21.1769999999997,2.10699999999997,0.837926052657755,11000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2147",77.0290000000023,54.5950000000012,20.2819999999992,2.09600000000137,0.841888258183607,11000,4,16,"Picea","PARALLEL",6000,0.5,5,35000
"2148",238.737999999998,215.766,20.8549999999996,2.05500000000029,0.836026519397211,11000,4,16,"Picea","SERIAL",6000,0.5,5,35000
"2149",21.9239999999991,14.3429999999971,5.40000000000146,2.10800000000017,0.86011400346571,1000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2150",61.8999999999978,54.4149999999972,5.35399999999936,2.05500000000029,0.851899789853279,1000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2151",22.2199999999975,14.6119999999974,5.44700000000012,2.08699999999953,0.858807233245616,1000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2152",63.1490000000013,55.773000000001,5.27000000000044,2.02699999999822,0.857074608147845,1000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2153",22.380000000001,14.5390000000007,5.66700000000128,2.09799999999814,0.853870682555536,1000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2154",63.2150000000001,55.5699999999997,5.52599999999802,2.04000000000087,0.858600168464375,1000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2155",109.360999999997,91.4199999999983,15.7590000000018,2.10899999999674,0.855387761863522,6000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2156",355.009000000002,338.071,14.7630000000026,2.09899999999834,0.857142728792014,6000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2157",117.080000000002,98.4660000000003,16.4279999999999,2.11000000000058,0.863292295299676,6000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2158",347.564999999999,330.259999999998,15.1899999999987,2.03900000000067,0.863175804359936,6000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2159",107.458999999999,88.8640000000014,16.3799999999974,2.13300000000163,0.862772605711182,6000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2160",364.023000000001,345.922999999999,15.9759999999987,2.0470000000023,0.849071933902729,6000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2161",192.68,165.296999999999,25.1800000000003,2.12700000000041,0.849326729798172,11000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2162",656.956999999999,629.958000000002,24.5049999999974,2.40999999999985,0.856680477358162,11000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2163",192.34,164.409,25.7409999999982,2.11300000000119,0.859746416127095,11000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2164",631.130000000001,603.725000000002,25.2119999999995,2.11000000000058,0.856461164007308,11000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2165",194.787,165.983,26.4770000000026,2.24499999999898,0.851884887317235,11000,4,16,"Picea","PARALLEL",11000,0.5,5,35000
"2166",618.771000000001,591.124,25.4600000000028,2.10599999999977,0.854791785676484,11000,4,16,"Picea","SERIAL",11000,0.5,5,35000
"2167",7.49399999999878,0.52900000000227,4.83299999999872,2.10099999999875,0.794750294990988,1000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2168",8.42500000000291,1.47099999999773,4.84400000000096,2.08000000000175,0.790555597471162,1000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2169",7.28700000000026,0.401000000001659,4.74499999999898,2.11000000000058,0.793310464462494,1000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2170",8.21900000000096,1.44700000000012,4.69399999999951,2.0460000000021,0.782921714923021,1000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2171",7.25500000000102,0.407000000002881,4.73799999999756,2.07700000000114,0.787436724047507,1000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2172",8.36300000000119,1.48199999999997,4.78800000000047,2.06200000000172,0.783866249375149,1000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2173",13.6549999999988,2.01000000000204,9.49299999999857,2.12199999999939,0.792960645015787,6000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2174",20.7000000000007,8.97999999999956,9.64099999999962,2.04799999999886,0.7950820181861,6000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2175",13.6829999999973,2.01199999999881,9.56899999999951,2.06999999999971,0.796703758802189,6000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2176",20.6690000000017,9.08700000000317,9.49199999999837,2.0580000000009,0.793046894099951,6000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2177",13.6730000000025,2.03099999999904,9.51000000000204,2.07800000000134,0.780905225369662,6000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2178",20.7139999999999,9.06499999999869,9.59200000000055,2.02400000000125,0.784115541757205,6000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2179",19.8909999999996,3.63400000000183,14.1689999999981,2.0570000000007,0.778121959140591,11000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2180",32.619999999999,16.232,14.3470000000016,2.0109999999986,0.776283017932778,11000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2181",19.7239999999983,3.82400000000052,13.8110000000015,2.05799999999726,0.774835233936261,11000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2182",32.5679999999993,16.6000000000022,13.905999999999,2.02999999999884,0.792170128517099,11000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2183",20.1110000000008,3.76900000000023,14.2609999999986,2.04900000000271,0.774304435900616,11000,5,16,"Picea","PARALLEL",1000,0.5,5,35000
"2184",32.601999999999,16.2690000000002,14.2619999999988,2.04100000000108,0.790089496726202,11000,5,16,"Picea","SERIAL",1000,0.5,5,35000
"2185",11.5160000000033,4.16800000000148,5.22699999999895,2.06700000000274,0.835305311333253,1000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2186",28.4649999999965,20.8660000000018,5.47599999999875,2.0679999999993,0.838406501929629,1000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2187",11.8450000000012,4.32300000000032,5.35299999999916,2.1140000000014,0.835332113929626,1000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2188",27.4359999999979,20.0919999999969,5.21700000000055,2.07300000000032,0.839237218582732,1000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2189",12.2009999999973,4.66300000000047,5.38900000000285,2.09299999999712,0.835032944411752,1000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2190",28.4570000000022,20.5810000000019,5.47099999999773,2.35100000000239,0.84036780816689,1000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2191",43.6020000000026,28.1080000000002,13.1980000000003,2.2410000000018,0.840701523188263,6000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2192",137.487000000001,122.218000000001,13.1310000000012,2.07999999999811,0.841451030869967,6000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2193",38.9359999999979,23.7639999999992,13.0040000000008,2.11199999999735,0.830572678144451,6000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2194",136.026000000002,120.287,13.5740000000005,2.11100000000079,0.843671026477339,6000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2195",40.3990000000013,24.7890000000007,13.4500000000007,2.10499999999956,0.841877461859846,6000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2196",139.699000000001,124.222000000002,13.3689999999988,2.0470000000023,0.835933827163602,6000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2197",75.0460000000021,50.9399999999987,21.8940000000002,2.15400000000227,0.834865673916356,11000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2198",235.308999999997,212.578999999998,20.6380000000026,2.03799999999683,0.841701778949283,11000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2199",69.0210000000006,45.2799999999988,21.5600000000013,2.12800000000061,0.839828171856199,11000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2200",245.967999999997,222.670999999998,21.1959999999999,2.04599999999846,0.83622840901652,11000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2201",68.4779999999992,45.2700000000004,21.0459999999985,2.10900000000038,0.840344438873162,11000,5,16,"Picea","PARALLEL",6000,0.5,5,35000
"2202",258.865000000002,234.688999999998,21.8539999999994,2.05900000000111,0.836267042218119,11000,5,16,"Picea","SERIAL",6000,0.5,5,35000
"2203",20.1340000000018,12.0459999999985,5.70600000000195,2.11100000000079,0.86123751485623,1000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2204",64.4609999999993,56.594000000001,5.70200000000114,2.08499999999913,0.865781361882242,1000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2205",19.3600000000006,11.4759999999987,5.69800000000032,2.11200000000099,0.853627834076533,1000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2206",64.4279999999999,56.2489999999998,5.65599999999904,2.4419999999991,0.864760057250853,1000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2207",19.5149999999994,11.6980000000003,5.67599999999948,2.06600000000253,0.862851519852597,1000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2208",66.5529999999999,58.6730000000025,5.72599999999875,2.07800000000134,0.859755566070628,1000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2209",88.2659999999996,70.4130000000005,15.6529999999984,2.1239999999998,0.854040569728809,6000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2210",348.713,331.668999999998,14.880000000001,2.08599999999933,0.852235533540046,6000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2211",84.8539999999994,67.9370000000017,14.5829999999987,2.25500000000102,0.855267861266317,6000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2212",352.720000000001,335.634999999998,14.8780000000006,2.13200000000143,0.855935987159921,6000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2213",89.005000000001,71.0799999999981,15.732,2.1160000000018,0.855432077618362,6000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2214",358.637000000002,340.491999999998,15.8700000000026,2.20000000000437,0.859363812288341,6000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2215",160.022000000004,131.993999999999,25.8379999999961,2.11500000000524,0.86123902295226,11000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2216",644.843999999997,616.800000000003,25.7189999999973,2.24599999999919,0.858156342533501,11000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2217",153.447999999997,125.472000000002,25.773000000001,2.12099999999919,0.852009633084816,11000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2218",661.173000000003,635.220000000001,23.8119999999981,2.06500000000233,0.86607745188878,11000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2219",161.508999999998,133.171999999999,26.1219999999958,2.13700000000244,0.8584445877629,11000,5,16,"Picea","PARALLEL",11000,0.5,5,35000
"2220",711.677000000003,683.203000000001,26.3150000000023,2.06999999999971,0.855921104312685,11000,5,16,"Picea","SERIAL",11000,0.5,5,35000
"2221",7.0570000000007,0.495000000002619,4.45999999999913,2.07200000000012,0.780114944863146,1000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2222",7.98200000000361,1.46099999999569,4.43900000000576,2.05099999999948,0.783728795127741,1000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2223",6.92599999999948,0.35399999999936,4.44700000000012,2.09399999999732,0.789751399546338,1000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2224",8.0460000000021,1.48200000000361,4.47299999999814,2.06100000000151,0.781923387202638,1000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2225",6.94399999999587,0.355000000003201,4.47599999999511,2.08299999999872,0.783686868395652,1000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2226",8.125,1.51699999999983,4.49300000000221,2.08399999999529,0.791128259094854,1000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2227",13.2059999999983,1.71399999999994,9.36500000000524,2.0969999999943,0.783174112760503,6000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2228",20.6080000000002,9.13199999999779,9.25600000000122,2.18999999999505,0.788591852840021,6000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2229",13.1159999999945,1.65200000000186,9.32799999999406,2.10599999999977,0.781341966208763,6000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2230",19.8630000000048,8.65600000000268,9.02399999999761,2.1510000000053,0.792948432921108,6000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2231",12.8120000000054,1.69999999999709,8.98799999999756,2.09000000000378,0.780776738139542,6000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2232",20.3099999999977,8.8550000000032,9.37399999999616,2.05000000000291,0.787562751546488,6000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2233",19.4599999999991,3.26400000000285,14.0820000000022,2.08299999999872,0.794483379263709,11000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2234",32.6979999999967,16.8130000000019,13.7999999999956,2.05500000000029,0.782789567284789,11000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2235",18.8510000000024,3.14600000000064,13.5820000000022,2.09300000000076,0.791516323495216,11000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2236",32.1580000000031,16.2339999999967,13.7010000000009,2.19200000000274,0.789154394773733,11000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2237",18.9449999999997,3.20700000000215,13.676999999996,2.03100000000268,0.784875338333293,11000,6,16,"Picea","PARALLEL",1000,0.5,5,35000
"2238",31.653999999995,16.0089999999982,13.5580000000045,2.05699999999342,0.780004639416777,11000,6,16,"Picea","SERIAL",1000,0.5,5,35000
"2239",11.0139999999956,3.71699999999691,5.12000000000262,2.12299999999959,0.844738577794877,1000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2240",28.4749999999985,21.1909999999989,5.14700000000448,2.08199999999488,0.844635994265618,1000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2241",11.0910000000003,3.82200000000012,5.13099999999395,2.083000000006,0.834932176300346,1000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2242",27.8479999999981,20.627999999997,5.0879999999961,2.07700000000477,0.833503397172548,1000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2243",10.9250000000029,3.73300000000017,5.04899999999907,2.08999999999651,0.836020018322694,1000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2244",28.0119999999952,20.7560000000012,5.11000000000058,2.09199999999691,0.839072373448972,1000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2245",40.0019999999931,24.5750000000044,13.2790000000023,2.09299999999348,0.845802362958745,6000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2246",144.007000000005,128.207999999999,13.5030000000042,2.24199999999837,0.838162342357897,6000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2247",36.2819999999992,20.9979999999996,13.1779999999999,2.0480000000025,0.836046335981348,6000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2248",132.915999999997,117.870999999999,12.9000000000015,2.08899999999994,0.832801928281461,6000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2249",36.5649999999951,20.9979999999996,13.4140000000043,2.0989999999947,0.837732285662569,6000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2250",139.939000000006,124.695,13.0900000000038,2.09300000000076,0.840100338671899,6000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2251",61.6940000000031,38.2929999999978,21.2620000000024,2.08299999999872,0.839388040556375,11000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2252",241.264999999999,218.184999999998,20.9800000000032,2.04699999999866,0.829580881076122,11000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2253",61.2139999999999,37.9369999999981,21.1540000000023,2.06900000000314,0.849139290345814,11000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2254",251.021999999997,227.360000000001,21.3240000000005,2.07800000000134,0.839475863093483,11000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2255",65.8709999999992,42.2299999999959,21.5149999999994,2.07200000000012,0.83817581991771,11000,6,16,"Picea","PARALLEL",6000,0.5,5,35000
"2256",249.254000000001,226.137999999999,20.6440000000002,2.21300000000338,0.828611131898573,11000,6,16,"Picea","SERIAL",6000,0.5,5,35000
"2257",17.5840000000026,9.63000000000466,5.80099999999948,2.07600000000093,0.856411799146668,1000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2258",66.247000000003,58.3539999999994,5.74799999999959,2.06700000000274,0.85152868059901,1000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2259",17.3940000000002,9.60899999999674,5.58600000000297,2.12099999999919,0.858845003384206,1000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2260",68.0579999999973,60.5010000000038,5.42099999999482,2.05900000000111,0.847961201229983,1000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2261",17.6960000000036,9.89699999999721,5.64199999999983,2.08100000000559,0.859526353198229,1000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2262",66.1429999999964,58.198000000004,5.78299999999581,2.08200000000215,0.848456840516826,1000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2263",80.3369999999995,62.252999999997,15.862000000001,2.14199999999983,0.869747862277024,6000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2264",358.916000000005,341.103999999999,15.6640000000043,2.0679999999993,0.861873682735656,6000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2265",78.8079999999973,61.1109999999971,15.5220000000045,2.10099999999511,0.857930634532651,6000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2266",345.217000000004,327.697,15.3489999999947,2.09300000000076,0.851779313063186,6000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2267",79.1110000000044,61.8060000000041,15.1600000000035,2.0679999999993,0.862845608091583,6000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2268",358.686000000002,341.305999999997,15.2050000000017,2.09300000000076,0.863998661147647,6000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2269",139.044999999998,111.050000000003,25.7969999999987,2.11899999999878,0.862756587135719,11000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2270",643.386999999995,616.788999999997,24.448000000004,2.07499999999709,0.856294876987302,11000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2271",132.409,105.800000000003,24.4420000000027,2.09399999999732,0.861155926965486,11000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2272",633.305999999997,606.455999999998,24.7230000000054,2.05499999999302,0.854606187314716,11000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2273",140.398000000001,113.436000000002,24.7839999999997,2.09900000000198,0.860597495136875,11000,6,16,"Picea","PARALLEL",11000,0.5,5,35000
"2274",685.883999999998,659.331999999995,24.3430000000008,2.12900000000081,0.85707470366843,11000,6,16,"Picea","SERIAL",11000,0.5,5,35000
"2275",8.13500000000204,0.921999999998661,5.11200000000099,2.06900000000314,0.789220937673996,1000,7,16,"Picea","PARALLEL",1000,0.5,5,35000
"2276",8.62799999999697,1.5,4.87400000000343,2.22299999999814,0.788056591915024,1000,7,16,"Picea","SERIAL",1000,0.5,5,35000
