"","numPredictors","trainingExamples","cells","config","TotalRate","cores","GBMemory","accuracy","seconds","cost"
"10190",5,2000,1e+05,186,1.76352,16,10,0.79706290797442,2.76094756577213,4.86898625119046
"10191",1,3000,1e+05,186,1.76352,16,10,0.600696663682151,3.00776753244643,5.30425819881993
"10192",2,3000,1e+05,186,1.76352,16,10,0.66885642470917,2.97245888299628,5.2419906893416
"10193",3,3000,1e+05,186,1.76352,16,10,0.786821088208171,2.95731669610297,5.21528713991152
"10194",4,3000,1e+05,186,1.76352,16,10,0.83767026008531,2.92195840654482,5.15293208910993
"10195",5,3000,1e+05,186,1.76352,16,10,0.830886061571985,2.99687994967458,5.28505772885012
"10196",1,4000,1e+05,186,1.76352,16,10,0.600294796325009,3.30464731020403,5.82781162449101
"10197",2,4000,1e+05,186,1.76352,16,10,0.668395799959033,3.27082281572774,5.76816145199219
"10198",3,4000,1e+05,186,1.76352,16,10,0.786347648894186,3.2578684476959,5.74531616488067
"10199",4,4000,1e+05,186,1.76352,16,10,0.836995983057186,3.22458410510591,5.68661856103638
"10200",5,4000,1e+05,186,1.76352,16,10,0.830217052422297,3.30155063122698,5.8223505691814
"10201",1,5000,1e+05,186,1.76352,16,10,0.60737853112756,3.56853561584687,6.29318392925826
"10202",2,5000,1e+05,186,1.76352,16,10,0.675473696998553,3.53722020004669,6.23795856718634
"10203",3,5000,1e+05,186,1.76352,16,10,0.793391849585223,3.52334684958849,6.2134926361863
"10204",4,5000,1e+05,186,1.76352,16,10,0.842972245721926,3.4897762722796,6.15429025169052
"10205",5,5000,1e+05,186,1.76352,16,10,0.835901822693509,3.56951146675373,6.29490486184954
"10206",1,6000,1e+05,186,1.76352,16,10,0.611453006046765,3.23322150008733,5.70185077983402
"10207",2,6000,1e+05,186,1.76352,16,10,0.679503562817054,3.20731318337814,5.65616094515102
"10208",3,6000,1e+05,186,1.76352,16,10,0.797388450508632,3.19020397442283,5.62598851297415
"10209",4,6000,1e+05,186,1.76352,16,10,0.846368134422143,3.15146092310566,5.55766436711529
"10210",5,6000,1e+05,186,1.76352,16,10,0.839174544166508,3.20406214745271,5.65042767827581
"10211",1,7000,1e+05,186,1.76352,16,10,0.62575664570741,3.26639052981147,5.76034502713312
"10212",2,7000,1e+05,186,1.76352,16,10,0.694132438120338,3.23886666479959,5.71180614070737
"10213",3,7000,1e+05,186,1.76352,16,10,0.802156147091309,3.22882308111467,5.69409408000734
"10214",4,7000,1e+05,186,1.76352,16,10,0.85109540855,3.18738561070384,5.62101827218844
"10215",5,7000,1e+05,186,1.76352,16,10,0.843902661039554,3.23807093454833,5.71040285449467
"10216",1,8000,1e+05,186,1.76352,16,10,0.630724376713748,3.45856240846551,6.0992439785771
"10217",2,8000,1e+05,186,1.76352,16,10,0.702852391553905,3.42990354412152,6.04870349812918
"10218",3,8000,1e+05,186,1.76352,16,10,0.810625268855255,3.41852020535108,6.02862875254073
"10219",4,8000,1e+05,186,1.76352,16,10,0.854752846516792,3.37585730484982,5.95339187424875
"10220",5,8000,1e+05,186,1.76352,16,10,0.84761910740844,3.422056661926,6.03486536443974
"10221",1,9000,1e+05,186,1.76352,16,10,0.633046578426141,3.56816087362298,6.2925230638516
"10222",2,9000,1e+05,186,1.76352,16,10,0.705014394586474,3.53460041387279,6.23333852187295
"10223",3,9000,1e+05,186,1.76352,16,10,0.812603096924834,3.53362632547949,6.2316206975096
"10224",4,9000,1e+05,186,1.76352,16,10,0.855259982966466,3.48975229028945,6.15424795897126
"10225",5,9000,1e+05,186,1.76352,16,10,0.84809806222319,3.53482103792975,6.23372759680987
"10226",1,10000,1e+05,186,1.76352,16,10,0.639856534816721,3.67348799677522,6.47826955207304
"10227",2,10000,1e+05,186,1.76352,16,10,0.710991164774302,3.63792779506997,6.41555842516179
"10228",3,10000,1e+05,186,1.76352,16,10,0.81806947766614,3.63536092066258,6.41103169080686
"10229",4,10000,1e+05,186,1.76352,16,10,0.860273028852007,3.58978614172462,6.3306596566542
"10230",5,10000,1e+05,186,1.76352,16,10,0.853106549240852,3.63748203680198,6.41477232154102
"10231",1,0,1e+05,187,2.08416,16,12,0.559807786164854,2.8788004458962,5.99988073731902
"10232",2,0,1e+05,187,2.08416,16,12,0.6250004633296,2.85392836394955,5.9480433390091
"10233",3,0,1e+05,187,2.08416,16,12,0.740377077336495,2.84024240201257,5.91951960457852
"10234",4,0,1e+05,187,2.08416,16,12,0.794261086297805,2.79990627825625,5.83545266889055
"10235",5,0,1e+05,187,2.08416,16,12,0.788277069476161,2.86229794859785,5.96548689254969
"10236",1,1000,1e+05,187,2.08416,16,12,0.559807786164854,2.8788004458962,5.99988073731902
"10237",2,1000,1e+05,187,2.08416,16,12,0.6250004633296,2.85392836394955,5.9480433390091
"10238",3,1000,1e+05,187,2.08416,16,12,0.740377077336495,2.84024240201257,5.91951960457852
"10239",4,1000,1e+05,187,2.08416,16,12,0.794261086297805,2.79990627825625,5.83545266889055
"10240",5,1000,1e+05,187,2.08416,16,12,0.788277069476161,2.86229794859785,5.96548689254969
"10241",1,2000,1e+05,187,2.08416,16,12,0.566867576822998,2.77861617852926,5.79108069464353
"10242",2,2000,1e+05,187,2.08416,16,12,0.634919867742819,2.75311084857461,5.73792350616526
"10243",3,2000,1e+05,187,2.08416,16,12,0.752876466016498,2.73891960506466,5.70834668409155
"10244",4,2000,1e+05,187,2.08416,16,12,0.803839880706517,2.69850318624736,5.62411240064929
"10245",5,2000,1e+05,187,2.08416,16,12,0.79706290797442,2.76094756577213,5.75425647867963
"10246",1,3000,1e+05,187,2.08416,16,12,0.600696663682151,3.00776753244643,6.26866878042355
"10247",2,3000,1e+05,187,2.08416,16,12,0.66885642470917,2.97245888299628,6.19507990558552
"10248",3,3000,1e+05,187,2.08416,16,12,0.786821088208171,2.95731669610297,6.16352116534998
"10249",4,3000,1e+05,187,2.08416,16,12,0.83767026008531,2.92195840654482,6.08982883258446
"10250",5,3000,1e+05,187,2.08416,16,12,0.830886061571985,2.99687994967458,6.24597731591378
"10251",1,4000,1e+05,187,2.08416,16,12,0.600294796325009,3.30464731020403,6.88741373803483
"10252",2,4000,1e+05,187,2.08416,16,12,0.668395799959033,3.27082281572774,6.81691807962713
"10253",3,4000,1e+05,187,2.08416,16,12,0.786347648894186,3.2578684476959,6.78991910394988
"10254",4,4000,1e+05,187,2.08416,16,12,0.836995983057186,3.22458410510591,6.72054920849754
"10255",5,4000,1e+05,187,2.08416,16,12,0.830217052422297,3.30155063122698,6.88095976357801
"10256",1,5000,1e+05,187,2.08416,16,12,0.60737853112756,3.56853561584687,7.4373991891234
"10257",2,5000,1e+05,187,2.08416,16,12,0.675473696998553,3.53722020004669,7.37213285212931
"10258",3,5000,1e+05,187,2.08416,16,12,0.793391849585223,3.52334684958849,7.34321857003836
"10259",4,5000,1e+05,187,2.08416,16,12,0.842972245721926,3.4897762722796,7.27325211563425
"10260",5,5000,1e+05,187,2.08416,16,12,0.835901822693509,3.56951146675373,7.43943301854946
"10261",1,6000,1e+05,187,2.08416,16,12,0.611453006046765,3.23322150008733,6.73855092162202
"10262",2,6000,1e+05,187,2.08416,16,12,0.679503562817054,3.20731318337814,6.68455384426938
"10263",3,6000,1e+05,187,2.08416,16,12,0.797388450508632,3.19020397442283,6.64889551533309
"10264",4,6000,1e+05,187,2.08416,16,12,0.846368134422143,3.15146092310566,6.56814879749989
"10265",5,6000,1e+05,187,2.08416,16,12,0.839174544166508,3.20406214745271,6.67777816523505
"10266",1,7000,1e+05,187,2.08416,16,12,0.62575664570741,3.26639052981147,6.80768048661187
"10267",2,7000,1e+05,187,2.08416,16,12,0.694132438120338,3.23886666479959,6.75031634810871
"10268",3,7000,1e+05,187,2.08416,16,12,0.802156147091309,3.22882308111467,6.72938391273594
"10269",4,7000,1e+05,187,2.08416,16,12,0.85109540855,3.18738561070384,6.64302159440452
"10270",5,7000,1e+05,187,2.08416,16,12,0.843902661039554,3.23807093454833,6.74865791894825
"10271",1,8000,1e+05,187,2.08416,16,12,0.630724376713748,3.45856240846551,7.20819742922748
"10272",2,8000,1e+05,187,2.08416,16,12,0.702852391553905,3.42990354412152,7.1484677705163
"10273",3,8000,1e+05,187,2.08416,16,12,0.810625268855255,3.41852020535108,7.1247430711845
"10274",4,8000,1e+05,187,2.08416,16,12,0.854752846516792,3.37585730484982,7.03582676047579
"10275",5,8000,1e+05,187,2.08416,16,12,0.84761910740844,3.422056661926,7.13211361251969
"10276",1,9000,1e+05,187,2.08416,16,12,0.633046578426141,3.56816087362298,7.43661816637008
"10277",2,9000,1e+05,187,2.08416,16,12,0.705014394586474,3.53460041387279,7.36667279857712
"10278",3,9000,1e+05,187,2.08416,16,12,0.812603096924834,3.53362632547949,7.36464264251134
"10279",4,9000,1e+05,187,2.08416,16,12,0.855259982966466,3.48975229028945,7.27320213332967
"10280",5,9000,1e+05,187,2.08416,16,12,0.84809806222319,3.53482103792975,7.36713261441166
"10281",1,10000,1e+05,187,2.08416,16,12,0.639856534816721,3.67348799677522,7.65613674335905
"10282",2,10000,1e+05,187,2.08416,16,12,0.710991164774302,3.63792779506997,7.58202359337302
"10283",3,10000,1e+05,187,2.08416,16,12,0.81806947766614,3.63536092066258,7.57667381640811
"10284",4,10000,1e+05,187,2.08416,16,12,0.860273028852007,3.58978614172462,7.48168868513678
"10285",5,10000,1e+05,187,2.08416,16,12,0.853106549240852,3.63748203680198,7.58109456182121
"10286",1,0,1e+05,188,2.4048,16,14,0.559807786164854,2.8788004458962,6.92293931229117
"10287",2,0,1e+05,188,2.4048,16,14,0.6250004633296,2.85392836394955,6.86312692962589
"10288",3,0,1e+05,188,2.4048,16,14,0.740377077336495,2.84024240201257,6.83021492835983
"10289",4,0,1e+05,188,2.4048,16,14,0.794261086297805,2.79990627825625,6.73321461795063
"10290",5,0,1e+05,188,2.4048,16,14,0.788277069476161,2.86229794859785,6.8832541067881
"10291",1,1000,1e+05,188,2.4048,16,14,0.559807786164854,2.8788004458962,6.92293931229117
"10292",2,1000,1e+05,188,2.4048,16,14,0.6250004633296,2.85392836394955,6.86312692962589
"10293",3,1000,1e+05,188,2.4048,16,14,0.740377077336495,2.84024240201257,6.83021492835983
"10294",4,1000,1e+05,188,2.4048,16,14,0.794261086297805,2.79990627825625,6.73321461795063
"10295",5,1000,1e+05,188,2.4048,16,14,0.788277069476161,2.86229794859785,6.8832541067881
"10296",1,2000,1e+05,188,2.4048,16,14,0.566867576822998,2.77861617852926,6.68201618612716
"10297",2,2000,1e+05,188,2.4048,16,14,0.634919867742819,2.75311084857461,6.62068096865223
"10298",3,2000,1e+05,188,2.4048,16,14,0.752876466016498,2.73891960506466,6.58655386625948
"10299",4,2000,1e+05,188,2.4048,16,14,0.803839880706517,2.69850318624736,6.48936046228765
"10300",5,2000,1e+05,188,2.4048,16,14,0.79706290797442,2.76094756577213,6.63952670616881
"10301",1,3000,1e+05,188,2.4048,16,14,0.600696663682151,3.00776753244643,7.23307936202717
"10302",2,3000,1e+05,188,2.4048,16,14,0.66885642470917,2.97245888299628,7.14816912182945
"10303",3,3000,1e+05,188,2.4048,16,14,0.786821088208171,2.95731669610297,7.11175519078843
"10304",4,3000,1e+05,188,2.4048,16,14,0.83767026008531,2.92195840654482,7.02672557605899
"10305",5,3000,1e+05,188,2.4048,16,14,0.830886061571985,2.99687994967458,7.20689690297744
"10306",1,4000,1e+05,188,2.4048,16,14,0.600294796325009,3.30464731020403,7.94701585157865
"10307",2,4000,1e+05,188,2.4048,16,14,0.668395799959033,3.27082281572774,7.86567470726207
"10308",3,4000,1e+05,188,2.4048,16,14,0.786347648894186,3.2578684476959,7.83452204301909
"10309",4,4000,1e+05,188,2.4048,16,14,0.836995983057186,3.22458410510591,7.7544798559587
"10310",5,4000,1e+05,188,2.4048,16,14,0.830217052422297,3.30155063122698,7.93956895797463
"10311",1,5000,1e+05,188,2.4048,16,14,0.60737853112756,3.56853561584687,8.58161444898854
"10312",2,5000,1e+05,188,2.4048,16,14,0.675473696998553,3.53722020004669,8.50630713707228
"10313",3,5000,1e+05,188,2.4048,16,14,0.793391849585223,3.52334684958849,8.47294450389041
"10314",4,5000,1e+05,188,2.4048,16,14,0.842972245721926,3.4897762722796,8.39221397957798
"10315",5,5000,1e+05,188,2.4048,16,14,0.835901822693509,3.56951146675373,8.58396117524938
"10316",1,6000,1e+05,188,2.4048,16,14,0.611453006046765,3.23322150008733,7.77525106341002
"10317",2,6000,1e+05,188,2.4048,16,14,0.679503562817054,3.20731318337814,7.71294674338775
"10318",3,6000,1e+05,188,2.4048,16,14,0.797388450508632,3.19020397442283,7.67180251769202
"10319",4,6000,1e+05,188,2.4048,16,14,0.846368134422143,3.15146092310566,7.57863322788449
"10320",5,6000,1e+05,188,2.4048,16,14,0.839174544166508,3.20406214745271,7.70512865219429
"10321",1,7000,1e+05,188,2.4048,16,14,0.62575664570741,3.26639052981147,7.85501594609062
"10322",2,7000,1e+05,188,2.4048,16,14,0.694132438120338,3.23886666479959,7.78882655551005
"10323",3,7000,1e+05,188,2.4048,16,14,0.802156147091309,3.22882308111467,7.76467374546455
"10324",4,7000,1e+05,188,2.4048,16,14,0.85109540855,3.18738561070384,7.66502491662059
"10325",5,7000,1e+05,188,2.4048,16,14,0.843902661039554,3.23807093454833,7.78691298340183
"10326",1,8000,1e+05,188,2.4048,16,14,0.630724376713748,3.45856240846551,8.31715087987786
"10327",2,8000,1e+05,188,2.4048,16,14,0.702852391553905,3.42990354412152,8.24823204290343
"10328",3,8000,1e+05,188,2.4048,16,14,0.810625268855255,3.41852020535108,8.22085738982826
"10329",4,8000,1e+05,188,2.4048,16,14,0.854752846516792,3.37585730484982,8.11826164670284
"10330",5,8000,1e+05,188,2.4048,16,14,0.84761910740844,3.422056661926,8.22936186059965
"10331",1,9000,1e+05,188,2.4048,16,14,0.633046578426141,3.56816087362298,8.58071326888855
"10332",2,9000,1e+05,188,2.4048,16,14,0.705014394586474,3.53460041387279,8.50000707528129
"10333",3,9000,1e+05,188,2.4048,16,14,0.812603096924834,3.53362632547949,8.49766458751309
"10334",4,9000,1e+05,188,2.4048,16,14,0.855259982966466,3.48975229028945,8.39215630768808
"10335",5,9000,1e+05,188,2.4048,16,14,0.84809806222319,3.53482103792975,8.50053763201346
"10336",1,10000,1e+05,188,2.4048,16,14,0.639856534816721,3.67348799677522,8.83400393464506
"10337",2,10000,1e+05,188,2.4048,16,14,0.710991164774302,3.63792779506997,8.74848876158426
"10338",3,10000,1e+05,188,2.4048,16,14,0.81806947766614,3.63536092066258,8.74231594200936
"10339",4,10000,1e+05,188,2.4048,16,14,0.860273028852007,3.58978614172462,8.63271771361936
"10340",5,10000,1e+05,188,2.4048,16,14,0.853106549240852,3.63748203680198,8.74741680210139
"10341",1,0,1e+05,189,2.72544,16,16,0.559807786164854,2.8788004458962,7.84599788726333
"10342",2,0,1e+05,189,2.72544,16,16,0.6250004633296,2.85392836394955,7.77821052024267
"10343",3,0,1e+05,189,2.72544,16,16,0.740377077336495,2.84024240201257,7.74091025214114
"10344",4,0,1e+05,189,2.72544,16,16,0.794261086297805,2.79990627825625,7.63097656701071
"10345",5,0,1e+05,189,2.72544,16,16,0.788277069476161,2.86229794859785,7.80102132102651
"10346",1,1000,1e+05,189,2.72544,16,16,0.559807786164854,2.8788004458962,7.84599788726333
"10347",2,1000,1e+05,189,2.72544,16,16,0.6250004633296,2.85392836394955,7.77821052024267
"10348",3,1000,1e+05,189,2.72544,16,16,0.740377077336495,2.84024240201257,7.74091025214114
"10349",4,1000,1e+05,189,2.72544,16,16,0.794261086297805,2.79990627825625,7.63097656701071
"10350",5,1000,1e+05,189,2.72544,16,16,0.788277069476161,2.86229794859785,7.80102132102651
"10351",1,2000,1e+05,189,2.72544,16,16,0.566867576822998,2.77861617852926,7.57295167761078
"10352",2,2000,1e+05,189,2.72544,16,16,0.634919867742819,2.75311084857461,7.50343843113919
"10353",3,2000,1e+05,189,2.72544,16,16,0.752876466016498,2.73891960506466,7.46476104842741
"10354",4,2000,1e+05,189,2.72544,16,16,0.803839880706517,2.69850318624736,7.354608523926
"10355",5,2000,1e+05,189,2.72544,16,16,0.79706290797442,2.76094756577213,7.52479693365798
"10356",1,3000,1e+05,189,2.72544,16,16,0.600696663682151,3.00776753244643,8.1974899436308
"10357",2,3000,1e+05,189,2.72544,16,16,0.66885642470917,2.97245888299628,8.10125833807338
"10358",3,3000,1e+05,189,2.72544,16,16,0.786821088208171,2.95731669610297,8.05998921622689
"10359",4,3000,1e+05,189,2.72544,16,16,0.83767026008531,2.92195840654482,7.96362231953353
"10360",5,3000,1e+05,189,2.72544,16,16,0.830886061571985,2.99687994967458,8.1678164900411
"10361",1,4000,1e+05,189,2.72544,16,16,0.600294796325009,3.30464731020403,9.00661796512247
"10362",2,4000,1e+05,189,2.72544,16,16,0.668395799959033,3.27082281572774,8.91443133489702
"10363",3,4000,1e+05,189,2.72544,16,16,0.786347648894186,3.2578684476959,8.87912498208831
"10364",4,4000,1e+05,189,2.72544,16,16,0.836995983057186,3.22458410510591,8.78841050341986
"10365",5,4000,1e+05,189,2.72544,16,16,0.830217052422297,3.30155063122698,8.99817815237125
"10366",1,5000,1e+05,189,2.72544,16,16,0.60737853112756,3.56853561584687,9.72582970885368
"10367",2,5000,1e+05,189,2.72544,16,16,0.675473696998553,3.53722020004669,9.64048142201525
"10368",3,5000,1e+05,189,2.72544,16,16,0.793391849585223,3.52334684958849,9.60267043774247
"10369",4,5000,1e+05,189,2.72544,16,16,0.842972245721926,3.4897762722796,9.51117584352171
"10370",5,5000,1e+05,189,2.72544,16,16,0.835901822693509,3.56951146675373,9.7284893319493
"10371",1,6000,1e+05,189,2.72544,16,16,0.611453006046765,3.23322150008733,8.81195120519803
"10372",2,6000,1e+05,189,2.72544,16,16,0.679503562817054,3.20731318337814,8.74133964250612
"10373",3,6000,1e+05,189,2.72544,16,16,0.797388450508632,3.19020397442283,8.69470952005096
"10374",4,6000,1e+05,189,2.72544,16,16,0.846368134422143,3.15146092310566,8.58911765826909
"10375",5,6000,1e+05,189,2.72544,16,16,0.839174544166508,3.20406214745271,8.73247913915352
"10376",1,7000,1e+05,189,2.72544,16,16,0.62575664570741,3.26639052981147,8.90235140556937
"10377",2,7000,1e+05,189,2.72544,16,16,0.694132438120338,3.23886666479959,8.82733676291138
"10378",3,7000,1e+05,189,2.72544,16,16,0.802156147091309,3.22882308111467,8.79996357819316
"10379",4,7000,1e+05,189,2.72544,16,16,0.85109540855,3.18738561070384,8.68702823883667
"10380",5,7000,1e+05,189,2.72544,16,16,0.843902661039554,3.23807093454833,8.8251680478554
"10381",1,8000,1e+05,189,2.72544,16,16,0.630724376713748,3.45856240846551,9.42610433052824
"10382",2,8000,1e+05,189,2.72544,16,16,0.702852391553905,3.42990354412152,9.34799631529055
"10383",3,8000,1e+05,189,2.72544,16,16,0.810625268855255,3.41852020535108,9.31697170847203
"10384",4,8000,1e+05,189,2.72544,16,16,0.854752846516792,3.37585730484982,9.20069653292988
"10385",5,8000,1e+05,189,2.72544,16,16,0.84761910740844,3.422056661926,9.3266101086796
"10386",1,9000,1e+05,189,2.72544,16,16,0.633046578426141,3.56816087362298,9.72480837140703
"10387",2,9000,1e+05,189,2.72544,16,16,0.705014394586474,3.53460041387279,9.63334135198546
"10388",3,9000,1e+05,189,2.72544,16,16,0.812603096924834,3.53362632547949,9.63068653251483
"10389",4,9000,1e+05,189,2.72544,16,16,0.855259982966466,3.48975229028945,9.51111048204649
"10390",5,9000,1e+05,189,2.72544,16,16,0.84809806222319,3.53482103792975,9.63394264961525
"10391",1,10000,1e+05,189,2.72544,16,16,0.639856534816721,3.67348799677522,10.0118711259311
"10392",2,10000,1e+05,189,2.72544,16,16,0.710991164774302,3.63792779506997,9.91495392979549
"10393",3,10000,1e+05,189,2.72544,16,16,0.81806947766614,3.63536092066258,9.90795806761061
"10394",4,10000,1e+05,189,2.72544,16,16,0.860273028852007,3.58978614172462,9.78374674210195
"10395",5,10000,1e+05,189,2.72544,16,16,0.853106549240852,3.63748203680198,9.91373904238158
"10396",1,0,1e+05,190,3.04608,16,18,0.574606836269545,2.47804975270314,7.54833779071398
"10397",2,0,1e+05,190,3.04608,16,18,0.62529564936253,2.45273174252564,7.47121710627252
"10398",3,0,1e+05,190,3.04608,16,18,0.74094378524709,2.44289392176704,7.44125031721615
"10399",4,0,1e+05,190,3.04608,16,18,0.794830874731638,2.4017392260509,7.31588982168913
"10400",5,0,1e+05,190,3.04608,16,18,0.788847432054073,2.4667101355087,7.51379640957035
"10401",1,1000,1e+05,190,3.04608,16,18,0.574606836269545,2.47804975270314,7.54833779071398
"10402",2,1000,1e+05,190,3.04608,16,18,0.62529564936253,2.45273174252564,7.47121710627252
"10403",3,1000,1e+05,190,3.04608,16,18,0.74094378524709,2.44289392176704,7.44125031721615
"10404",4,1000,1e+05,190,3.04608,16,18,0.794830874731638,2.4017392260509,7.31588982168913
"10405",5,1000,1e+05,190,3.04608,16,18,0.788847432054073,2.4667101355087,7.51379640957035
"10406",1,2000,1e+05,190,3.04608,16,18,0.58176108868779,2.46378653660449,7.50489089342022
"10407",2,2000,1e+05,190,3.04608,16,18,0.635294929642024,2.437835278419,7.42584128488655
"10408",3,2000,1e+05,190,3.04608,16,18,0.753523049793369,2.42749217608742,7.39433536773638
"10409",4,2000,1e+05,190,3.04608,16,18,0.804489545006626,2.38625718531031,7.26873028703002
"10410",5,2000,1e+05,190,3.04608,16,18,0.797713146418609,2.45128080395128,7.46679743129991
"10411",1,3000,1e+05,190,3.04608,16,18,0.615619092858204,2.70912601274159,8.25221456489189
"10412",2,3000,1e+05,190,3.04608,16,18,0.66923403622061,2.69031592310645,8.19491752705608
"10413",3,3000,1e+05,190,3.04608,16,18,0.787470221597276,2.67902187739152,8.16051496028476
"10414",4,3000,1e+05,190,3.04608,16,18,0.838322473997654,2.64284501587355,8.05031734595211
"10415",5,3000,1e+05,190,3.04608,16,18,0.831538849628407,2.72034579811952,8.28639092873589
"10416",1,4000,1e+05,190,3.04608,16,18,0.615197743882557,3.0045244932225,9.15202196831519
"10417",2,4000,1e+05,190,3.04608,16,18,0.668759944655046,2.98719855856122,9.09924578526216
"10418",3,4000,1e+05,190,3.04608,16,18,0.786983315467865,2.97799924629124,9.07122394414283
"10419",4,4000,1e+05,190,3.04608,16,18,0.837634730154104,2.94389633174144,8.96734373819097
"10420",5,4000,1e+05,190,3.04608,16,18,0.830856373663294,3.02344209697871,9.2096465027649
"10421",1,5000,1e+05,190,3.04608,16,18,0.622253823100351,3.2741231169405,9.97324094405013
"10422",2,5000,1e+05,190,3.04608,16,18,0.675829365584169,3.25930626095534,9.92810761537084
"10423",3,5000,1e+05,190,3.04608,16,18,0.794019040048505,3.24918796625901,9.89728648026225
"10424",4,5000,1e+05,190,3.04608,16,18,0.843602516708446,3.2147988169903,9.79253438045781
"10425",5,5000,1e+05,190,3.04608,16,18,0.836532667824108,3.29711325058064,10.0432707303287
"10426",1,6000,1e+05,190,3.04608,16,18,0.626324233102265,2.99017405206944,9.10830937652767
"10427",2,6000,1e+05,190,3.04608,16,18,0.679863158159398,2.98196281154788,9.08329728099977
"10428",3,6000,1e+05,190,3.04608,16,18,0.798019567728641,2.96860865835444,9.04261946204029
"10429",4,6000,1e+05,190,3.04608,16,18,0.847002332165391,2.92904703507745,8.92211159260872
"10430",5,6000,1e+05,190,3.04608,16,18,0.839809316053836,2.98422749854071,9.09019569875488
"10431",1,7000,1e+05,190,3.04608,16,18,0.640646829276583,3.03901725193758,9.25708967078201
"10432",2,7000,1e+05,190,3.04608,16,18,0.694505153300398,3.02914376916436,9.22701425237617
"10433",3,7000,1e+05,190,3.04608,16,18,0.802800780875345,3.02285524124131,9.20785889324032
"10434",4,7000,1e+05,190,3.04608,16,18,0.851743122857274,2.98059919887066,9.07914360769594
"10435",5,7000,1e+05,190,3.04608,16,18,0.844550949490907,3.03386376183136,9.24139172763926
"10436",1,8000,1e+05,190,3.04608,16,18,0.64561838039519,3.23146533691955,9.84330193348392
"10437",2,8000,1e+05,190,3.04608,16,18,0.703228803840326,3.22045685481423,9.80976921631252
"10438",3,8000,1e+05,190,3.04608,16,18,0.811273599745651,3.21282857180565,9.78653285600576
"10439",4,8000,1e+05,190,3.04608,16,18,0.855404257930426,3.16934709934457,9.65408481237152
"10440",5,8000,1e+05,190,3.04608,16,18,0.848271092966153,3.21812018083231,9.80265152042969
"10441",1,9000,1e+05,190,3.04608,16,18,0.647937032067082,3.33889522361768,10.1705419627573
"10442",2,9000,1e+05,190,3.04608,16,18,0.705390812274022,3.32298514610615,10.122078593851
"10443",3,9000,1e+05,190,3.04608,16,18,0.813251433216357,3.32601312816615,10.1313020694443
"10444",4,9000,1e+05,190,3.04608,16,18,0.855911399781228,3.28132052101629,9.99516481265731
"10445",5,9000,1e+05,190,3.04608,16,18,0.848750053182031,3.32925212308573,10.141168307089
"10446",1,10000,1e+05,190,3.04608,16,18,0.6547553211811,3.45388994385679,10.5208250801833
"10447",2,10000,1e+05,190,3.04608,16,18,0.711375915185289,3.43635949677944,10.4674259359499
"10448",3,10000,1e+05,190,3.04608,16,18,0.818726146681102,3.43754767813391,10.4710452314101
"10449",4,10000,1e+05,190,3.04608,16,18,0.860932778390207,3.39115432723614,10.3297273731075
"10450",5,10000,1e+05,190,3.04608,16,18,0.853766872923131,3.44161840069059,10.4834449779756
"10451",1,0,1e+05,191,3.36672,16,20,0.574606836269545,2.47804975270314,8.34289966342071
"10452",2,0,1e+05,191,3.36672,16,20,0.62529564936253,2.45273174252564,8.25766101219594
"10453",3,0,1e+05,191,3.36672,16,20,0.74094378524709,2.44289392176704,8.22453982429154
"10454",4,0,1e+05,191,3.36672,16,20,0.794830874731638,2.4017392260509,8.08598348713009
"10455",5,0,1e+05,191,3.36672,16,20,0.788847432054073,2.4667101355087,8.30472234741986
"10456",1,1000,1e+05,191,3.36672,16,20,0.574606836269545,2.47804975270314,8.34289966342071
"10457",2,1000,1e+05,191,3.36672,16,20,0.62529564936253,2.45273174252564,8.25766101219594
"10458",3,1000,1e+05,191,3.36672,16,20,0.74094378524709,2.44289392176704,8.22453982429154
"10459",4,1000,1e+05,191,3.36672,16,20,0.794830874731638,2.4017392260509,8.08598348713009
"10460",5,1000,1e+05,191,3.36672,16,20,0.788847432054073,2.4667101355087,8.30472234741986
"10461",1,2000,1e+05,191,3.36672,16,20,0.58176108868779,2.46378653660449,8.29487940851708
"10462",2,2000,1e+05,191,3.36672,16,20,0.635294929642024,2.437835278419,8.20750878855882
"10463",3,2000,1e+05,191,3.36672,16,20,0.753523049793369,2.42749217608742,8.17268645907705
"10464",4,2000,1e+05,191,3.36672,16,20,0.804489545006626,2.38625718531031,8.03385979092792
"10465",5,2000,1e+05,191,3.36672,16,20,0.797713146418609,2.45128080395128,8.25277610827885
"10466",1,3000,1e+05,191,3.36672,16,20,0.615619092858204,2.70912601274159,9.12086872961735
"10467",2,3000,1e+05,191,3.36672,16,20,0.66923403622061,2.69031592310645,9.05754042464093
"10468",3,3000,1e+05,191,3.36672,16,20,0.787470221597276,2.67902187739152,9.01951653505158
"10469",4,3000,1e+05,191,3.36672,16,20,0.838322473997654,2.64284501587355,8.89771917184181
"10470",5,3000,1e+05,191,3.36672,16,20,0.831538849628407,2.72034579811952,9.15864260544494
"10471",1,4000,1e+05,191,3.36672,16,20,0.615197743882557,3.0045244932225,10.1153927018221
"10472",2,4000,1e+05,191,3.36672,16,20,0.668759944655046,2.98719855856122,10.0570611310792
"10473",3,4000,1e+05,191,3.36672,16,20,0.786983315467865,2.97799924629124,10.0260896224737
"10474",4,4000,1e+05,191,3.36672,16,20,0.837634730154104,2.94389633174144,9.91127465800054
