"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:138",212382,"occ",21401,"Acacia meillifera",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:139",212383,"occ",21401,"Acacia nilotica",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:140",212384,"occ",21401,"Acacia meillifora",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:141",212389,"occ",21402,"Homo erectus cf.",3,83084,"Homo erectus",3,83084,"Calabrian",1.806,0.781,"8610;8610","1992-10-07 00:00:00","2004-05-05 08:50:44",36.367001,3.867,NA
"1:142",212390,"occ",21402,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"10215;10215","1992-10-09 00:00:00","2004-04-12 11:18:00",36.367001,3.867,NA
"1:143",212407,"occ",21414,"Cercopithecoides sp.",5,40863,"Cercopithecoides",5,40863,"Pliocene",5.333,0.0117,"4447;4447","1992-10-20 00:00:00","2004-05-03 10:36:33",36.367001,3.867,"Pleistocene"
"1:144",212409,"occ",21417,"Cercopithecoides sp.",5,40863,"Cercopithecoides",5,40863,"Pliocene",5.333,0.0117,"4447;4447","1992-10-20 00:00:00","2002-07-10 22:49:32",36.450001,3.917,"Pleistocene"
"1:145",212413,"occ",21418,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Gelasian",2.588,1.806,"4735;4735","1992-10-09 00:00:00","2004-04-29 12:48:13",36.366001,3.866,NA
"1:146",212414,"occ",21418,"Rhopalodia vermicularis cf.",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1992-12-21 00:00:00","2004-04-29 12:48:13",36.366001,3.866,NA
"1:147",212415,"occ",21418,"Coscinodiscus sp.",5,3063,"Coscinodiscus",5,3063,"Gelasian",2.588,1.806,"4735;4735","1992-12-21 00:00:00","2004-04-29 12:48:13",36.366001,3.866,NA
"1:148",212422,"occ",21420,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Gelasian",2.588,1.806,"4447;4447","1992-10-09 00:00:00","2004-04-27 12:00:09",36.375,4.084,NA
"1:149",212427,"occ",21421,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Late Pliocene",3.6,0.781,"4469;4469","1992-10-09 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:150",212428,"occ",21421,"Hemicypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:151",212429,"occ",21421,"Stenocypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:152",212430,"occ",21421,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:153",212431,"occ",21421,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:154",212432,"occ",21421,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:155",212433,"occ",21421,"Sclerocypris clavularis",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:156",212434,"occ",21421,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:157",212469,"occ",21449,"Homo erectus cf.",3,83084,"Homo erectus",3,83084,"Calabrian",1.806,0.781,"8610;8610","1992-10-07 00:00:00","2004-05-04 16:46:25",36.242001,4.275,NA
"1:158",212471,"occ",21450,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Pleistocene",2.588,0.0117,"4469;4469","1992-10-09 00:00:00","2004-05-03 11:02:53",36.242001,4.275,NA
"1:159",212495,"occ",21457,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4447;4447","1992-10-20 00:00:00","2004-04-21 10:52:13",36.283001,3.95,NA
"1:160",212501,"occ",21460,"Cephalophus sp.",5,42760,"Cephalophus",5,42760,"Gelasian",2.588,1.806,"10321;10321","1992-12-09 00:00:00","2004-05-03 11:41:50",36.25,3.942,NA
"1:161",212509,"occ",21461,"Canthium sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:162",212510,"occ",21461,"Milletia dura",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:163",212511,"occ",21461,"Terminalia prunioides",3,54718,"Terminalia",5,54718,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:164",212512,"occ",21461,"Cathormion sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:165",212513,"occ",21461,"Cola lateritia",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:166",212514,"occ",21461,"Croton haumanianus",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:167",212515,"occ",21461,"Lannea welwitschii",3,260801,"Lannea",5,260801,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:168",212516,"occ",21461,"Tabernaemontana sp.",5,54733,"Tabernaemontana",5,54733,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:169",212517,"occ",21461,"Populus euphratica",3,55955,"Populus",5,55955,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:170",212518,"occ",21461,"Brachystegia sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:171",212519,"occ",21461,"Salacia sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:172",212520,"occ",21461,"Acacia nilotica",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1992-10-21 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:173",212521,"occ",21461,"Acacia meillifora",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:174",212522,"occ",21461,"Zizyphus abyssinia",3,318429,"Zizyphus",5,318429,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:175",212523,"occ",21461,"Brachylaena hutchinsii",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:176",212524,"occ",21461,"Coscinodiscus sp.",5,3063,"Coscinodiscus",5,3063,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:177",212533,"occ",21462,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Late Pliocene",3.6,0.781,"4469;4469","1992-10-09 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:178",212534,"occ",21462,"Hemicypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:179",212535,"occ",21462,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:180",212536,"occ",21462,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:181",212537,"occ",21462,"Cypris sp.",5,98351,"Cypris",5,98351,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:182",212538,"occ",21462,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:183",212540,"occ",21462,"Sclerocypris clavularis",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:184",212541,"occ",21462,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:185",212542,"occ",21462,"Plesiocypridopsis newtoni",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:186",212553,"occ",21466,"Lates sp.",5,131417,"Lates",5,131417,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 11:49:46",36.325001,4.3,"Pleistocene"
"1:187",212562,"occ",21475,"Homo erectus cf.",3,83084,"Homo erectus",3,83084,"Gelasian",2.588,1.806,"8610;8610","1992-10-07 00:00:00","2004-05-05 09:05:15",36.370998,4.242,NA
"1:188",212590,"occ",21492,"Homo erectus aff.",3,83084,"Homo erectus",3,83084,"Pliocene",5.333,0.0117,"8610;8610","1992-10-07 00:00:00","2004-05-05 09:01:33",36.391998,4.1,"Pleistocene"
"1:189",212597,"occ",21495,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Pliocene",5.333,0.0117,"4469;4469","1992-10-09 00:00:00","2004-04-27 11:48:57",36.3167,3.9167,"Pleistocene"
"1:190",212598,"occ",21495,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Pliocene",5.333,0.0117,"4469;4469","1992-12-29 00:00:00","2004-04-27 11:48:57",36.3167,3.9167,"Pleistocene"
"1:191",212603,"occ",21498,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Pliocene",5.333,0.781,"4469;4469","1992-10-09 00:00:00","2004-04-27 09:54:15",36.3792,3.9083,"Calabrian"
"1:192",212604,"occ",21498,"Piscichnus brownii",3,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1993-06-03 00:00:00","2004-04-27 09:54:15",36.3792,3.9083,"Calabrian"
"1:193",212607,"occ",21500,"Pseudocivetta sp.",5,41012,"Pseudocivetta",5,41012,"Pliocene",5.333,0.0117,"4469;4469","1992-10-20 00:00:00","2004-04-28 12:29:59",36.417,4.183,"Pleistocene"
"1:194",212608,"occ",21500,"Cercopithecoides sp.",5,40863,"Cercopithecoides",5,40863,"Pliocene",5.333,0.0117,"4469;4469","1992-10-20 00:00:00","2004-04-28 12:29:59",36.417,4.183,"Pleistocene"
"1:195",212609,"occ",21500,"Cercopithecidae indet.",9,40860,"Cercopithecidae",9,40860,"Pliocene",5.333,0.0117,"4469;4469","1992-10-20 00:00:00","2004-04-28 12:29:59",36.417,4.183,"Pleistocene"
"1:196",212620,"occ",21504,"Dasyatis africana",3,154662,"Dasyatis africana",3,154662,"Gelasian",2.588,1.806,"4730;4730","1992-10-09 00:00:00","2004-04-27 09:35:39",36.400002,4.15,NA
"1:197",212621,"occ",21504,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4730;4730","1992-10-20 00:00:00","2004-04-27 09:35:39",36.400002,4.15,NA
"1:198",212622,"occ",21506,"Cercopithecidae indet.",9,40860,"Cercopithecidae",9,40860,"Pliocene",5.333,0.0117,"4447;4447","1992-10-14 00:00:00","2002-07-10 22:49:32",36.400002,4.15,"Pleistocene"
"1:199",212623,"occ",21506,"Cercopithecoides sp.",5,40863,"Cercopithecoides",5,40863,"Pliocene",5.333,0.0117,"4447;4447","1992-10-20 00:00:00","2002-07-10 22:49:32",36.400002,4.15,"Pleistocene"
"1:200",212639,"occ",21514,"Homo erectus cf.",3,83084,"Homo erectus",3,83084,"Calabrian",1.806,0.781,"8610;8610","1992-10-07 00:00:00","2004-05-05 09:03:47",36.270802,4.3169,NA
"1:201",212661,"occ",21520,"Homo erectus cf.",3,83084,"Homo erectus",3,83084,"Calabrian",1.806,0.781,"8610;8610","1992-10-07 00:00:00","2004-05-04 16:20:01",36.233299,4.2875,NA
"1:202",212688,"occ",21522,"Cercocebus sp.",5,40861,"Cercocebus",5,40861,"Pliocene",5.333,0.0117,"4447;4447","1992-10-14 00:00:00","2004-05-03 14:10:23",36.283298,4.2583,"Pleistocene"
"1:203",212689,"occ",21522,"Clarias sp.",5,131415,"Clarias",5,131415,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:10:23",36.283298,4.2583,"Pleistocene"
"1:204",212690,"occ",21522,"Lates sp.",5,131417,"Lates",5,131417,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:10:23",36.283298,4.2583,"Pleistocene"
"1:205",212691,"occ",21522,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:10:23",36.283298,4.2583,"Pleistocene"
"1:206",212696,"occ",21523,"Australopithecus boisei cf.",3,83068,"Australopithecus boisei",3,83068,"Calabrian",1.806,0.781,"8610;8610","1992-10-09 00:00:00","2004-05-04 16:28:30",36.2836,4.2586,NA
"1:207",212704,"occ",21524,"Crocuta crocuta cf.",3,53881,"Crocuta crocuta",3,53881,"Pleistocene",2.588,0.0117,"4447;4447","1992-10-09 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:208",212705,"occ",21524,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:209",212706,"occ",21524,"Lates sp.",5,131417,"Lates",5,131417,"Pleistocene",2.588,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:210",212707,"occ",21524,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Pleistocene",2.588,0.0117,"4447;4447","1992-12-21 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:211",212708,"occ",21524,"Megantereon eurynodon",3,129887,"Megantereon eurynodon",3,129887,"Pleistocene",2.588,0.0117,"4447;4447","1993-01-29 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:212",212722,"occ",21526,"Clarias sp.",5,131415,"Clarias",5,131415,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-04-21 11:17:39",36.233898,4.2875,"Pleistocene"
"1:213",212723,"occ",21526,"Lates sp.",5,131417,"Lates",5,131417,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-04-21 11:17:39",36.233898,4.2875,"Pleistocene"
"1:214",212724,"occ",21526,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Pliocene",5.333,0.0117,"4447;4447","1992-12-21 00:00:00","2004-04-21 11:17:39",36.233898,4.2875,"Pleistocene"
"1:215",212740,"occ",21530,"Parmularius angusticornis cf.",3,42826,"Parmularius",5,42826,"Piacenzian",3.6,2.588,"10321;10321","1992-10-09 00:00:00","2004-05-03 15:33:30",36.325001,3.7833,NA
"1:216",212750,"occ",21531,"Clarias sp.",5,131415,"Clarias",5,131415,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:37:49",36.4417,3.7667,"Pleistocene"
"1:217",212751,"occ",21531,"Lates sp.",5,131417,"Lates",5,131417,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:37:49",36.4417,3.7667,"Pleistocene"
"1:218",212752,"occ",21531,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:37:49",36.4417,3.7667,"Pleistocene"
"1:219",212781,"occ",21534,"Clarias sp.",5,131415,"Clarias",5,131415,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:43:17",36.2836,4.2417,"Pleistocene"
"1:220",212782,"occ",21534,"Lates sp.",5,131417,"Lates",5,131417,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:43:17",36.2836,4.2417,"Pleistocene"
"1:221",212783,"occ",21534,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Pliocene",5.333,0.0117,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:43:17",36.2836,4.2417,"Pleistocene"
"1:222",212800,"occ",21537,"Labeo sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4488;4488","1992-10-07 00:00:00","2004-05-03 15:44:56",36.325001,3.7839,NA
"1:223",212801,"occ",21537,"Gymnarchus niloticus",3,131422,"Gymnarchus",5,131422,"Gelasian",2.588,1.806,"4488;4488","1992-10-07 00:00:00","2004-05-03 15:44:56",36.325001,3.7839,NA
"1:224",212802,"occ",21537,"Hyperopsius sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4488;4488","1992-10-09 00:00:00","2004-05-03 15:44:56",36.325001,3.7839,NA
"1:225",212812,"occ",21538,"Clarias sp.",5,131415,"Clarias",5,131415,"Gelasian",2.588,1.806,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:45:43",36.325298,3.7836,NA
"1:226",212813,"occ",21538,"Lates sp.",5,131417,"Lates",5,131417,"Gelasian",2.588,1.806,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:45:43",36.325298,3.7836,NA
"1:227",212814,"occ",21538,"Protopterus sp.",5,91688,"Protopterus",5,91688,"Gelasian",2.588,1.806,"4469;4469","1992-12-21 00:00:00","2004-05-03 15:45:43",36.325298,3.7836,NA
"1:228",212826,"occ",21545,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Gelasian",2.588,1.806,"4769;4769","1993-01-05 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:229",212833,"occ",21546,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Late Pliocene",3.6,2.588,"4768;4768","1993-01-05 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:230",212844,"occ",21605,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4769;4769","1992-12-21 00:00:00","2002-07-10 22:49:32",36.025002,5.0494,NA
"1:231",212847,"occ",21617,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4769;4769","1992-12-21 00:00:00","2002-07-10 22:49:32",36.042198,5.1464,NA
"1:232",213324,"occ",21762,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4782;4782","1992-10-09 00:00:00","2002-07-10 22:49:32",40.586102,11.1333,NA
"1:233",213352,"occ",21783,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4847;4847","1992-10-09 00:00:00","2002-07-10 22:49:32",40.583302,11.1361,NA
"1:234",213353,"occ",21783,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4847;4847","1992-12-21 00:00:00","2002-07-10 22:49:32",40.583302,11.1361,NA
"1:235",213387,"occ",21785,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4782;4782","1992-10-09 00:00:00","2002-07-10 22:49:32",40.583302,11.1333,NA
"1:236",213388,"occ",21785,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4782;4782","1992-12-21 00:00:00","2002-07-10 22:49:32",40.583302,11.1333,NA
"1:237",213407,"occ",21790,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4451;4451","1992-10-09 00:00:00","2002-07-10 22:49:32",35.206902,-3.1986,NA
"1:238",213446,"occ",21801,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4451;4451","1992-10-09 00:00:00","2002-07-10 22:49:32",35.205601,-3.2208,NA
"1:239",213480,"occ",21810,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4451;4451","1992-10-09 00:00:00","2002-07-10 22:49:32",35.195801,-3.2514,NA
"1:240",213489,"occ",21811,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4451;4451","1992-10-09 00:00:00","2002-07-10 22:49:32",35.213902,-3.2125,NA
"1:241",213512,"occ",21830,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Zanclean",5.333,2.588,"4451;4451","1992-10-09 00:00:00","2009-12-24 13:19:04",35.206902,-3.2042,"Piacenzian"
"1:242",213521,"occ",21831,"Homotherium sp.",5,41056,"Homotherium",5,41056,"Piacenzian",3.6,2.588,"4451;4451","1992-10-09 00:00:00","2002-07-10 22:49:32",35.202801,-3.2111,NA
"1:243",213540,"occ",21853,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.3333,NA
"1:244",213543,"occ",21854,"Cephalophus sp.",5,42760,"Cephalophus",5,42760,"Pleistocene",2.588,0,"5210;5210","1992-12-09 00:00:00","2002-07-10 22:49:32",32.5,-14.1167,"Holocene"
"1:245",213603,"occ",21856,"Mus sp.",5,41911,"Mus",5,41911,"Pleistocene",2.588,0,"5211;5211","1993-06-10 00:00:00","2002-07-10 22:49:32",5.9167,35.75,"Holocene"
"1:246",213843,"occ",21893,"Cercocebus sp.",5,40861,"Cercocebus",5,40861,"Middle Pleistocene",0.781,0.0117,"5226;5226","1992-10-14 00:00:00","2009-12-24 11:59:06",35,-3.6667,"Late Pleistocene"
"1:247",213844,"occ",21893,"Cephalophus sp.",5,42760,"Cephalophus",5,42760,"Middle Pleistocene",0.781,0.0117,"5226;5226","1992-12-09 00:00:00","2009-12-24 11:59:06",35,-3.6667,"Late Pleistocene"
"1:248",213867,"occ",21895,"Mus sp.",5,41911,"Mus",5,41911,"Holocene",0.0117,0,"5210;5210","1993-06-10 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:249",213874,"occ",21898,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.3333,NA
"1:250",213882,"occ",21899,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:251",213910,"occ",21901,"Barbus sp.",5,64194,"Barbus",5,64194,"Pleistocene",2.588,0.0117,"5209;5209","1992-10-07 00:00:00","2002-07-10 22:49:32",32.5,25.3333,NA
"1:252",213911,"occ",21901,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.3333,NA
"1:253",213922,"occ",21905,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:254",213934,"occ",21906,"Barbus sp.",5,64194,"Barbus",5,64194,"Pleistocene",2.588,0.0117,"5209;5209","1992-10-07 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:255",213935,"occ",21906,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:256",213936,"occ",21906,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0.0117,"5209;5209","1993-01-05 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:257",213945,"occ",21907,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Holocene",0.0117,0,"5221;5221","1992-10-09 00:00:00","2002-07-10 22:49:32",25.5,23,NA
"1:258",214067,"occ",21923,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"5214;5214","1992-10-09 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:259",214261,"occ",21964,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4447;4447","1992-12-21 00:00:00","2002-07-10 22:49:32",36.029701,5.0875,NA
"1:260",214270,"occ",21968,"Clarias sp.",5,131415,"Clarias",5,131415,"Calabrian",1.806,0.781,"4948;4948","1992-12-21 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:261",214295,"occ",21971,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"4945;4945","1992-10-09 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:262",214331,"occ",21974,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Pleistocene",2.588,0.0117,"4945;4945","1992-10-09 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:263",214332,"occ",21974,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"4945;4945","1992-12-21 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:264",216744,"occ",22009,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4763;4763","1992-12-21 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:265",216746,"occ",22017,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4774;4774","1992-12-21 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:266",216747,"occ",22030,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4447;4447","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:267",216749,"occ",22031,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"5282;5282","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:268",216750,"occ",22034,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4773;4773","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035,5.046,NA
