"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","cores","GBMemory","trainingExamples","spatialResolution","taxon","numPredictors","cells"
"1",5.71199999999953,0.00500000000010914,3.67499999999927,2.01000000000022,0.689375875447538,8,16,100,0.5,"Picea",5,35000
"2",5.71499999999924,0.00299999999970169,3.67000000000007,2.02099999999973,0.664697869568146,8,16,100,0.5,"Picea",5,35000
"3",5.69599999999991,0.00299999999970169,3.67900000000009,1.99099999999999,0.698562374207248,8,16,100,0.5,"Picea",5,35000
"4",5.63699999999972,0.00299999999970169,3.65400000000045,1.95799999999963,0.685468933677611,8,16,100,0.5,"Picea",5,35000
"5",5.71900000000005,0.00299999999970169,3.6840000000002,2.00799999999981,0.710825538516147,8,16,100,0.5,"Picea",5,35000
"6",5.68100000000049,0.00299999999970169,3.66800000000057,1.98700000000008,0.697089527051076,8,16,100,0.5,"Picea",5,35000
"7",5.6880000000001,0.00399999999990541,3.65900000000056,2.0029999999997,0.652796303604315,8,16,100,0.5,"Picea",5,35000
"8",5.72899999999936,0.00299999999970169,3.66899999999987,2.03499999999985,0.638471969155307,8,16,100,0.5,"Picea",5,35000
"9",5.6909999999998,0.00399999999990541,3.65300000000025,2.01099999999951,0.661246241343813,8,16,100,0.5,"Picea",5,35000
"10",5.6880000000001,0.00299999999970169,3.66700000000037,1.99600000000009,0.590497397887572,8,16,100,0.5,"Picea",5,35000
"11",5.71200000000044,0.00399999999990541,3.68900000000031,1.99600000000009,0.697879296328145,8,16,500,0.5,"Picea",5,35000
"12",5.74099999999999,0.00500000000010914,3.71299999999974,2,0.714590725428669,8,16,500,0.5,"Picea",5,35000
"13",5.73899999999958,0.00500000000010914,3.6860000000006,2.02499999999964,0.713132939433761,8,16,500,0.5,"Picea",5,35000
"14",5.66699999999946,0.00300000000061118,3.63400000000001,2.00699999999961,0.71617499852794,8,16,500,0.5,"Picea",5,35000
"15",5.65099999999984,0.00500000000010914,3.64499999999953,1.97800000000007,0.709751881899657,8,16,500,0.5,"Picea",5,35000
"16",5.67799999999988,0.00400000000081491,3.65200000000004,1.99799999999959,0.708495286479148,8,16,500,0.5,"Picea",5,35000
"17",5.67599999999948,0.00399999999990541,3.66300000000047,1.98499999999967,0.69649360128899,8,16,500,0.5,"Picea",5,35000
"18",5.72199999999975,0.00299999999970169,3.70399999999972,1.99200000000019,0.710244657238412,8,16,500,0.5,"Picea",5,35000
"19",5.67399999999998,0.00399999999990541,3.66899999999987,1.97800000000007,0.7174869200968,8,16,500,0.5,"Picea",5,35000
"20",5.13000000000011,0.00500000000010914,3.0029999999997,2.10300000000007,0.707955282532874,1,4,100,0.5,"Picea",5,35000
"21",5.48599999999988,0.00299999999970169,2.9989999999998,2.46300000000065,0.688223361023259,1,4,100,0.5,"Picea",5,35000
"22",5.68499999999949,0.00399999999990541,3.66799999999967,1.98999999999978,0.71145202560977,8,16,500,0.5,"Picea",5,35000
"23",5.49200000000019,0.00299999999970169,3.07700000000023,2.39300000000003,0.670412885756064,1,4,100,0.5,"Picea",5,35000
"24",5.67399999999998,0.00500000000010914,3.66499999999996,1.97900000000027,0.701816601636096,8,16,1000,0.5,"Picea",5,35000
"25",5.60099999999966,0.00399999999990541,3.14000000000033,2.43599999999969,0.668553965551619,1,4,100,0.5,"Picea",5,35000
"26",5.66600000000017,0.00500000000010914,3.63699999999972,1.99900000000071,0.701994538206769,8,16,1000,0.5,"Picea",5,35000
"27",5.12700000000041,0.00299999999970169,3.00600000000031,2.09799999999996,0.688754793930744,1,4,100,0.5,"Picea",5,35000
