"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:1235",220355,"occ",21861,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1236",220356,"occ",21861,"Antidorcas marsupialis",3,149572,"Antidorcas marsupialis",3,149572,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1237",220357,"occ",21861,"Connochaetes gnou",3,133833,"Connochaetes gnou",3,133833,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1238",220358,"occ",21861,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1239",220359,"occ",21861,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1240",220360,"occ",21861,"Herpestes ichneumon",3,206226,"Herpestes ichneumon",3,206226,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",25.549999,-28.6667,NA
"1:1241",220362,"occ",21862,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Holocene",0.0117,0,"5216;5216","1995-06-21 00:00:00","2002-07-10 22:49:32",18.866699,-34.150002,NA
"1:1242",220364,"occ",21862,"Vulpes chama",3,235499,"Vulpes chama",3,235499,"Holocene",0.0117,0,"5216;5216","1995-10-04 00:00:00","2002-07-10 22:49:32",18.866699,-34.150002,NA
"1:1243",220365,"occ",21862,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Holocene",0.0117,0,"5216;5216","1995-10-04 00:00:00","2002-07-10 22:49:32",18.866699,-34.150002,NA
"1:1244",220371,"occ",21866,"Taurotragus oryx",3,231399,"Taurotragus oryx",3,231399,"Holocene",0.0117,0,"5218;5218","1995-06-21 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1245",220372,"occ",21866,"Orycteropus afer",3,119862,"Orycteropus afer",3,119862,"Holocene",0.0117,0,"5218;5218","1995-06-23 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1246",220375,"occ",21866,"Felis caracal",3,224076,"Caracal caracal",3,224078,"Holocene",0.0117,0,"5218;5218","1995-06-22 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1247",220376,"occ",21866,"Antidorcas marsupialis",3,149572,"Antidorcas marsupialis",3,149572,"Holocene",0.0117,0,"5218;5218","1995-06-21 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1248",220377,"occ",21866,"Damaliscus dorcas",3,235803,"Damaliscus dorcas",3,235803,"Holocene",0.0117,0,"5218;5218","1995-06-21 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1249",220378,"occ",21866,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Holocene",0.0117,0,"5218;5218","1995-06-21 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1250",220379,"occ",21866,"Pedetes capensis",3,234844,"Yerbua capensis",3,234843,"Holocene",0.0117,0,"5218;5218","1995-06-22 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1251",220380,"occ",21866,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Holocene",0.0117,0,"5218;5218","1995-10-04 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1252",220381,"occ",21866,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Holocene",0.0117,0,"5218;5218","1995-10-04 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1253",220382,"occ",21866,"Papio ursinus",3,40871,"Papio",5,40871,"Holocene",0.0117,0,"5218;5218","1995-10-04 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1254",220383,"occ",21866,"Equus quagga",3,90653,"Equus quagga",3,90653,"Holocene",0.0117,0,"5218;5218","1995-10-04 00:00:00","2002-07-10 22:49:32",25.9167,-30.4167,NA
"1:1255",220387,"occ",21867,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Pleistocene",2.588,0.0117,"5219;5219","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,NA
"1:1256",220388,"occ",21867,"Vulpes chama",3,235499,"Vulpes chama",3,235499,"Pleistocene",2.588,0.0117,"5219;5219","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,NA
"1:1257",220389,"occ",21867,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Pleistocene",2.588,0.0117,"5219;5219","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,NA
"1:1258",220390,"occ",21867,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Pleistocene",2.588,0.0117,"5219;5219","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,NA
"1:1259",220391,"occ",21867,"Papio ursinus",3,40871,"Papio",5,40871,"Pleistocene",2.588,0.0117,"5219;5219","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,NA
"1:1260",220394,"occ",21868,"Taurotragus oryx",3,231399,"Taurotragus oryx",3,231399,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1261",220396,"occ",21868,"Felis caracal",3,224076,"Caracal caracal",3,224078,"Pleistocene",2.588,0,"5214;5214","1995-06-22 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1262",220397,"occ",21868,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1263",220398,"occ",21868,"Antidorcas marsupialis",3,149572,"Antidorcas marsupialis",3,149572,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1264",220399,"occ",21868,"Connochaetes gnou",3,133833,"Connochaetes gnou",3,133833,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1265",220400,"occ",21868,"Ovis aries",3,104261,"Ovis aries",3,104261,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1266",220401,"occ",21868,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1267",220403,"occ",21868,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1268",220405,"occ",21868,"Redunca fulvorufula",3,149687,"Redunca fulvorufula",3,149687,"Pleistocene",2.588,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1269",220406,"occ",21868,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Pleistocene",2.588,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1270",220407,"occ",21868,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Pleistocene",2.588,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1271",220408,"occ",21868,"Equus quagga",3,90653,"Equus quagga",3,90653,"Pleistocene",2.588,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",23.9025,-28.652201,"Holocene"
"1:1272",220411,"occ",21869,"Bos taurus",3,104264,"Bos taurus",3,104264,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1273",220412,"occ",21869,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1274",220413,"occ",21869,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0,"5220;5220","1995-06-23 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1275",220415,"occ",21869,"Gazella dorcas",3,149567,"Gazella dorcas",3,149567,"Pleistocene",2.588,0,"5220;5220","1995-10-04 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1276",220416,"occ",21869,"Gazella soemmerringi",3,231765,"Gazella (Nanger) soemmerringi",3,231765,"Pleistocene",2.588,0,"5220;5220","1995-10-04 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1277",220419,"occ",21870,"Bos taurus",3,104264,"Bos taurus",3,104264,"Pleistocene",2.588,0,"5209;5209","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1278",220420,"occ",21870,"Hystrix cristata",3,109640,"Hystrix cristata",3,109640,"Pleistocene",2.588,0,"5209;5209","1995-06-22 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1279",220421,"occ",21870,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Pleistocene",2.588,0,"5209;5209","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1280",220422,"occ",21870,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0,"5209;5209","1995-06-23 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1281",220423,"occ",21870,"Gazella soemmerringi",3,231765,"Gazella (Nanger) soemmerringi",3,231765,"Pleistocene",2.588,0,"5209;5209","1995-10-04 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1282",220426,"occ",21871,"Hippotragus equinus",3,149602,"Hippotragus equinus",3,149602,"Holocene",0.0117,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1283",220427,"occ",21871,"Giraffa camelopardalis",3,133600,"Giraffa camelopardalis",3,133600,"Holocene",0.0117,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1284",220431,"occ",21871,"Syncerus caffer",3,149719,"Syncerus caffer",3,149719,"Holocene",0.0117,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1285",220432,"occ",21871,"Tragelaphus scriptus",3,149707,"Tragelaphus scriptus",3,149707,"Holocene",0.0117,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1286",220433,"occ",21871,"Papio cynocephalus",3,231526,"Papio cynocephalus",3,231526,"Holocene",0.0117,0,"5220;5220","1995-06-23 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1287",220434,"occ",21871,"Hystrix cristata",3,109640,"Hystrix cristata",3,109640,"Holocene",0.0117,0,"5220;5220","1995-06-22 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1288",220435,"occ",21871,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Holocene",0.0117,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1289",220442,"occ",21871,"Felis silvestris",3,224042,"Felis silvestris",3,224042,"Holocene",0.0117,0,"5220;5220","1995-10-04 00:00:00","2002-07-10 22:49:32",36.25,15.25,NA
"1:1290",220455,"occ",21872,"Bos taurus",3,104264,"Bos taurus",3,104264,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1291",220456,"occ",21872,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1292",220457,"occ",21872,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0,"5220;5220","1995-06-23 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1293",220460,"occ",21872,"Gazella soemmerringi",3,231765,"Gazella (Nanger) soemmerringi",3,231765,"Pleistocene",2.588,0,"5220;5220","1995-10-04 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1294",220467,"occ",21873,"Bos taurus",3,104264,"Bos taurus",3,104264,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1295",220468,"occ",21873,"Hippopotamus amphibius",3,77338,"Hippopotamus amphibius",3,77338,"Pleistocene",2.588,0,"5220;5220","1995-06-21 00:00:00","2002-07-10 22:49:32",36.25,15.25,"Holocene"
"1:1296",220473,"occ",21874,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0.0117,"5221;5221","1995-06-23 00:00:00","2002-07-10 22:49:32",28.6833,22.9333,NA
"1:1297",220476,"occ",21875,"Ceratotherium simum",3,115823,"Ceratotherium simum",3,115823,"Pleistocene",2.588,0.0117,"5221;5221","1995-06-23 00:00:00","2002-07-10 22:49:32",28.700001,22.9333,NA
"1:1298",220478,"occ",21876,"Ceratotherium simum",3,115823,"Ceratotherium simum",3,115823,"Pleistocene",2.588,0.0117,"5221;5221","1995-06-23 00:00:00","2002-07-10 22:49:32",28.5833,22.9,NA
"1:1299",220479,"occ",21876,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0.0117,"5221;5221","1995-06-23 00:00:00","2002-07-10 22:49:32",28.5833,22.9,NA
"1:1300",220482,"occ",21877,"Equus asinus",3,104269,"Equus asinus",3,104269,"Pleistocene",2.588,0.0117,"5221;5221","1995-06-23 00:00:00","2002-07-10 22:49:32",28.9,22.9,NA
"1:1301",220484,"occ",21877,"Canis aureus",3,104156,"Canis aureus",3,104156,"Pleistocene",2.588,0.0117,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",28.9,22.9,NA
"1:1302",220485,"occ",21877,"Gazella dama",3,149574,"Gazella (Nanger) dama",3,231767,"Pleistocene",2.588,0.0117,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",28.9,22.9,NA
"1:1303",220486,"occ",21877,"Gazella rufifrons",3,149579,"Gazella rufifrons",3,149579,"Pleistocene",2.588,0.0117,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",28.9,22.9,NA
"1:1304",220493,"occ",21882,"Lepus capensis",3,104194,"Lepus capensis",3,104194,"Holocene",0.0117,0,"5221;5221","1995-06-22 00:00:00","2002-07-10 22:49:32",30.7472,22.5,NA
"1:1305",220498,"occ",21882,"Vulpes chama",3,235499,"Vulpes chama",3,235499,"Holocene",0.0117,0,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",30.7472,22.5,NA
"1:1306",220505,"occ",21883,"Lepus capensis",3,104194,"Lepus capensis",3,104194,"Pleistocene",2.588,0,"5221;5221","1995-06-22 00:00:00","2002-07-10 22:49:32",30.7264,22.516701,"Holocene"
"1:1307",220510,"occ",21883,"Vulpes chama",3,235499,"Vulpes chama",3,235499,"Pleistocene",2.588,0,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",30.7264,22.516701,"Holocene"
"1:1308",220520,"occ",21894,"Taurotragus oryx",3,231399,"Taurotragus oryx",3,231399,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1309",220522,"occ",21894,"Equus burchelli",3,236270,"Equus quagga burchelli",2,236288,"Holocene",0.0117,0,"5210;5210","1995-06-23 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1310",220523,"occ",21894,"Panthera leo",3,49734,"Panthera leo",3,49734,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1311",220524,"occ",21894,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1312",220525,"occ",21894,"Bos taurus",3,104264,"Bos taurus",3,104264,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1313",220526,"occ",21894,"Capra hircus",3,104250,"Capra hircus",3,104250,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1314",220527,"occ",21894,"Connochaetes taurinus",3,133827,"Connochaetes taurinus",3,133827,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1315",220528,"occ",21894,"Canis familiaris",3,104153,"Canis familiaris",3,104153,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1316",220529,"occ",21894,"Herpestes sanguineus",3,232253,"Herpestes sanguineus",3,232253,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1317",220530,"occ",21894,"Galago senegalensis",3,232725,"Galago senegalensis",3,232725,"Holocene",0.0117,0,"5210;5210","1995-06-23 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1318",220531,"occ",21894,"Dasymys incomtus",3,41900,"Dasymys",5,41900,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1319",220534,"occ",21894,"Heterohyrax brucei",3,143663,"Heterohyrax brucei",3,143663,"Holocene",0.0117,0,"5210;5210","1995-06-19 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1320",220535,"occ",21894,"Tadarida sp.",5,40691,"Tadarida",5,40691,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1321",220536,"occ",21894,"Pelomys fallax",3,41920,"Pelomys",5,41920,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1322",220537,"occ",21894,"Crocidura hirta",3,40463,"Crocidura",5,40463,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1323",220538,"occ",21894,"Crocidura luna",3,40463,"Crocidura",5,40463,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1324",220539,"occ",21894,"Crocidura bicolor",3,40463,"Crocidura",5,40463,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1325",220540,"occ",21894,"Paraxerus cepapi",3,66061,"Paraxerus",5,66061,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1326",220541,"occ",21894,"Tatera valida",3,41882,"Tatera",5,41882,"Holocene",0.0117,0,"5210;5210","1995-10-04 00:00:00","2002-07-10 22:49:32",31.9333,-14.4022,NA
"1:1327",220563,"occ",21895,"Taurotragus oryx",3,231399,"Taurotragus oryx",3,231399,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1328",220564,"occ",21895,"Equus burchelli",3,236270,"Equus quagga burchelli",2,236288,"Holocene",0.0117,0,"5210;5210","1995-06-23 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1329",220565,"occ",21895,"Crocuta crocuta",3,53881,"Crocuta crocuta",3,53881,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1330",220570,"occ",21895,"Syncerus caffer",3,149719,"Syncerus caffer",3,149719,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1331",220571,"occ",21895,"Tragelaphus scriptus",3,149707,"Tragelaphus scriptus",3,149707,"Holocene",0.0117,0,"5210;5210","1995-06-21 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1332",220572,"occ",21895,"Herpestes sanguineus",3,232253,"Herpestes sanguineus",3,232253,"Holocene",0.0117,0,"5210;5210","1995-06-22 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:1333",220587,"occ",21896,"Hippotragus equinus",3,149602,"Hippotragus equinus",3,149602,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1334",220588,"occ",21896,"Giraffa camelopardalis",3,133600,"Giraffa camelopardalis",3,133600,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1335",220590,"occ",21896,"Otocyon megalotis",3,232959,"Otocyon megalotis",3,232959,"Holocene",0.0117,0,"5227;5227","1995-06-22 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1336",220591,"occ",21896,"Antidorcas marsupialis",3,149572,"Antidorcas marsupialis",3,149572,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1337",220592,"occ",21896,"Connochaetes taurinus",3,133827,"Connochaetes taurinus",3,133827,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1338",220593,"occ",21896,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1339",220594,"occ",21896,"Syncerus caffer",3,149719,"Syncerus caffer",3,149719,"Holocene",0.0117,0,"5227;5227","1995-06-21 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1340",220600,"occ",21896,"Oryx gazella",3,149593,"Oryx gazella",3,149593,"Holocene",0.0117,0,"5227;5227","1995-10-04 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1341",220601,"occ",21896,"Vulpes chama",3,235499,"Vulpes chama",3,235499,"Holocene",0.0117,0,"5227;5227","1995-10-04 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1342",220602,"occ",21896,"Papio ursinus",3,40871,"Papio",5,40871,"Holocene",0.0117,0,"5227;5227","1995-10-04 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1343",220603,"occ",21896,"Hippotragus leucophaeus",3,42782,"Hippotragus",5,42782,"Holocene",0.0117,0,"5227;5227","1995-10-04 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1344",220604,"occ",21896,"Homo sapiens",3,83088,"Homo sapiens",3,83088,"Holocene",0.0117,0,"5227;5227","1995-10-04 00:00:00","2002-07-10 22:49:32",23.0333,-28.205601,NA
"1:1345",220617,"occ",21897,"Canis mesomelas",3,232943,"Canis mesomelas",3,232943,"Holocene",0.0117,0,"5214;5214","1995-06-22 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1346",220618,"occ",21897,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1347",220619,"occ",21897,"Antidorcas marsupialis",3,149572,"Antidorcas marsupialis",3,149572,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1348",220620,"occ",21897,"Connochaetes gnou",3,133833,"Connochaetes gnou",3,133833,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1349",220622,"occ",21897,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1350",220625,"occ",21897,"Redunca fulvorufula",3,149687,"Redunca fulvorufula",3,149687,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1351",220626,"occ",21897,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1352",220627,"occ",21897,"Equus quagga",3,90653,"Equus quagga",3,90653,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",23.7167,-28.799999,NA
"1:1353",220633,"occ",21902,"Felis silvestris",3,224042,"Felis silvestris",3,224042,"Holocene",0.0117,0,"5230;5230","1995-10-04 00:00:00","2002-07-10 22:49:32",33.75,16.25,NA
"1:1354",220636,"occ",21907,"Bos taurus",3,104264,"Bos taurus",3,104264,"Holocene",0.0117,0,"5221;5221","1995-06-21 00:00:00","2002-07-10 22:49:32",25.5,23,NA
"1:1355",220637,"occ",21907,"Gazella dorcas",3,149567,"Gazella dorcas",3,149567,"Holocene",0.0117,0,"5221;5221","1995-10-04 00:00:00","2002-07-10 22:49:32",25.5,23,NA
"1:1356",220640,"occ",21908,"Ovis aries",3,104261,"Ovis aries",3,104261,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1357",220641,"occ",21908,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1358",220642,"occ",21908,"Pedetes capensis",3,234844,"Yerbua capensis",3,234843,"Holocene",0.0117,0,"5214;5214","1995-06-22 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1359",220644,"occ",21908,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1360",220648,"occ",21909,"Raphicerus campestris",3,149590,"Raphicerus campestris",3,149590,"Holocene",0.0117,0,"5214;5214","1995-06-21 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1361",220649,"occ",21909,"Pedetes capensis",3,234844,"Yerbua capensis",3,234843,"Holocene",0.0117,0,"5214;5214","1995-06-22 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1362",220650,"occ",21909,"Cynictis penicillata",3,232162,"Cynictis penicillata",3,232162,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:1363",220651,"occ",21909,"Procavia capensis",3,143657,"Procavia capensis",3,143657,"Holocene",0.0117,0,"5214;5214","1995-10-04 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
