"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:653",219746,"occ",22592,"Enhydriodon sp.",5,36917,"Enhydriodon",5,36917,"Messinian",7.246,5.333,"5649;5649","1994-11-06 00:00:00","2009-11-24 22:22:49",30.25,30.4167,NA
"1:654",220253,"occ",22734,"Dasypus sp.",5,43535,"Dasypus",5,43535,"Pleistocene",2.588,0.0117,"5716;5716","1994-11-06 00:00:00","2002-07-10 22:49:32",-78.650002,-1.7666,NA
"1:655",221072,"occ",22333,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,0.0117,"4884;4884","1993-06-10 00:00:00","2002-07-10 22:49:32",27.75,-26,"Pleistocene"
"1:656",221120,"occ",22334,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,0.0117,"4885;4885","1993-06-10 00:00:00","2002-07-10 22:49:32",27.75,-26,"Pleistocene"
"1:657",221141,"occ",22339,"Nycteris sp.",5,103133,"Nycteris",5,103133,"Pliocene",5.333,2.588,"4887;4887","1993-06-10 00:00:00","2002-07-10 22:49:32",28.950001,-24.200001,NA
"1:658",221142,"occ",22339,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,2.588,"4887;4887","1993-06-10 00:00:00","2002-07-10 22:49:32",28.950001,-24.200001,NA
"1:659",221173,"occ",22341,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,2.588,"5536;5536","1993-06-10 00:00:00","2002-07-10 22:49:32",28.950001,-24.200001,NA
"1:660",221204,"occ",22353,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,2.588,"4887;4887","1993-06-10 00:00:00","2002-07-10 22:49:32",28.950001,-24.200001,NA
"1:661",222182,"occ",21402,"Stenocypris sp.",NA,0,NA,NA,NA,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.367001,3.867,NA
"1:662",222183,"occ",21402,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.367001,3.867,NA
"1:663",222184,"occ",21402,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.367001,3.867,NA
"1:664",222188,"occ",21402,"Sclerocypris clavularis",3,0,NA,NA,NA,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.367001,3.867,NA
"1:665",222285,"occ",21418,"Hemicypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:666",222286,"occ",21418,"Stenocypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:667",222287,"occ",21418,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:668",222288,"occ",21418,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:669",222289,"occ",21418,"Gomphocythere angulata",3,191124,"Gomphocythere",5,191124,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:670",222290,"occ",21418,"Cypris sp.",5,98351,"Cypris",5,98351,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:671",222291,"occ",21418,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:672",222295,"occ",21418,"Sclerocypris clavularis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:673",222296,"occ",21418,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:674",222297,"occ",21418,"Plesiocypridopsis newtoni",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:675",222298,"occ",21418,"Sclerocypris jenkinae",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4735;4735","1993-05-21 00:00:00","2002-07-10 22:49:32",36.366001,3.866,NA
"1:676",222352,"occ",21426,"Hemicypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:677",222353,"occ",21426,"Stenocypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:678",222354,"occ",21426,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:679",222355,"occ",21426,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:680",222356,"occ",21426,"Gomphocythere angulata",3,191124,"Gomphocythere",5,191124,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:681",222357,"occ",21426,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:682",222358,"occ",21426,"Sclerocypris clavularis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:683",222359,"occ",21426,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:684",222360,"occ",21426,"Plesiocypridopsis newtoni",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.359001,3.75,NA
"1:685",222361,"occ",21427,"Potamocypris producta",3,0,NA,NA,NA,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.358002,3.75,NA
"1:686",222362,"occ",21427,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.358002,3.75,NA
"1:687",222363,"occ",21427,"Sclerocypris clavularis",3,0,NA,NA,NA,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.358002,3.75,NA
"1:688",222383,"occ",21437,"Stenocypris sp.",NA,0,NA,NA,NA,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.317001,3.7,NA
"1:689",222384,"occ",21437,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.317001,3.7,NA
"1:690",222385,"occ",21437,"Gomphocythere angulata",3,191124,"Gomphocythere",5,191124,"Holocene",0.0117,0,"4735;4735","1993-02-05 00:00:00","2002-07-10 22:49:32",36.317001,3.7,NA
"1:691",222408,"occ",21442,"Dinofelis piveteaui cf.",3,41052,"Dinofelis",5,41052,"Pliocene",5.333,0.0117,"4760;4760","1993-01-04 00:00:00","2002-07-10 22:49:32",36.275002,4.309,"Pleistocene"
"1:692",222409,"occ",21442,"Panthera leo cf.",3,49734,"Panthera leo",3,49734,"Pliocene",5.333,0.0117,"4760;4760","1993-01-04 00:00:00","2002-07-10 22:49:32",36.275002,4.309,"Pleistocene"
"1:693",222410,"occ",21442,"Bagrus sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.0117,"4760;4760","1993-01-04 00:00:00","2002-07-10 22:49:32",36.275002,4.309,"Pleistocene"
"1:694",222411,"occ",21442,"Auchenoglanis sp.",5,131426,"Auchenoglanis",5,131426,"Pliocene",5.333,0.0117,"4760;4760","1993-01-04 00:00:00","2002-07-10 22:49:32",36.275002,4.309,"Pleistocene"
"1:695",222412,"occ",21442,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,0.0117,"4760;4760","1993-01-05 00:00:00","2002-07-10 22:49:32",36.275002,4.309,"Pleistocene"
"1:696",222419,"occ",21443,"Clarotes sp.",NA,0,NA,NA,NA,"Calabrian",1.806,0.781,"4488;4488","1993-01-04 00:00:00","2002-07-10 22:49:32",36.216999,4.308,NA
"1:697",222436,"occ",21445,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,0.0117,"4469;4469","1993-01-05 00:00:00","2002-07-10 22:49:32",36.266998,4.309,"Pleistocene"
"1:698",222486,"occ",21451,"Panthera leo cf.",3,49734,"Panthera leo",3,49734,"Pliocene",5.333,0.0117,"4469;4469","1993-01-04 00:00:00","2002-07-10 22:49:32",36.242001,4.275,"Pleistocene"
"1:699",222487,"occ",21451,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,0.0117,"4469;4469","1993-01-05 00:00:00","2002-07-10 22:49:32",36.242001,4.275,"Pleistocene"
"1:700",222488,"occ",21451,"Dinofelis cf. sp.",5,41052,"Dinofelis",5,41052,"Pliocene",5.333,0.0117,"4469;4469","1993-01-08 00:00:00","2002-07-10 22:49:32",36.242001,4.275,"Pleistocene"
"1:701",222533,"occ",21455,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Calabrian",1.806,0.781,"8610;8610","1993-01-11 00:00:00","2004-05-04 16:24:41",36.292,4.267,NA
"1:702",222549,"occ",21456,"Genetta genetta cf.",3,232013,"Genetta genetta",3,232013,"Pliocene",5.333,0.0117,"4486;4486","1993-01-11 00:00:00","2002-07-10 22:49:32",36.292,4.267,"Pleistocene"
"1:703",222550,"occ",21456,"Arvicanthis sp.",5,41898,"Arvicanthis",5,41898,"Pliocene",5.333,0.0117,"4734;4734","1993-01-11 00:00:00","2004-05-04 14:23:57",36.292,4.267,"Pleistocene"
"1:704",222551,"occ",21456,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Pliocene",5.333,0.0117,"4734;4734","1993-01-11 00:00:00","2004-05-04 14:23:57",36.292,4.267,"Pleistocene"
"1:705",222716,"occ",21466,"Megantereon eurynodon",3,129887,"Megantereon eurynodon",3,129887,"Pliocene",5.333,0.0117,"4469;4469","1993-01-29 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:706",222827,"occ",21478,"Hemicypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:707",222828,"occ",21478,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:708",222830,"occ",21478,"Megalocypris durbani",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:709",222831,"occ",21478,"Canthium sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:710",222832,"occ",21478,"Milletia dura",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:711",222833,"occ",21478,"Zizyphus abyssinica",3,318429,"Zizyphus",5,318429,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:712",222834,"occ",21478,"Terminalia prunioides",3,54718,"Terminalia",5,54718,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:713",222835,"occ",21478,"Cathormion sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:714",222836,"occ",21478,"Cola lateritia",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:715",222837,"occ",21478,"Croton haumanianus",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:716",222838,"occ",21478,"Lannea welwitschii",3,260801,"Lannea",5,260801,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:717",222839,"occ",21478,"Tabernaemontana sp.",5,54733,"Tabernaemontana",5,54733,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:718",222840,"occ",21478,"Populus euphratica",3,55955,"Populus",5,55955,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:719",222841,"occ",21478,"Brachystegia sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:720",222842,"occ",21478,"Salacia sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:721",222843,"occ",21478,"Brachylaena hutchisii",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:722",222844,"occ",21478,"Acacia meillifera",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:723",222845,"occ",21478,"Acacia nilotica",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-05-19 00:00:00","2002-07-10 22:49:32",36.334,4.059,NA
"1:724",222849,"occ",21479,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Piacenzian",3.6,2.588,"4469;4469","1993-01-05 00:00:00","2002-07-10 22:49:32",36.334,4.058,NA
"1:725",222885,"occ",21484,"Damaliscus eppsi cf.",3,42764,"Damaliscus",5,42764,"Piacenzian",3.6,2.588,"10321;10321","1993-05-19 00:00:00","2004-05-03 13:16:31",36.307999,4.092,NA
"1:726",222886,"occ",21484,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Piacenzian",3.6,2.588,"8610;8610","1993-05-19 00:00:00","2004-05-05 09:06:46",36.307999,4.092,NA
"1:727",222962,"occ",21495,"Hemicypris sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.0117,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:728",222963,"occ",21495,"Stenocypris sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.0117,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:729",222964,"occ",21495,"Cypris sp.",5,98351,"Cypris",5,98351,"Pliocene",5.333,0.0117,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:730",222965,"occ",21495,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Pliocene",5.333,0.0117,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:731",222967,"occ",21495,"Sclerocypris clavularis",3,0,NA,NA,NA,"Pliocene",5.333,0.0117,"4469;4469","1993-02-05 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:732",222975,"occ",21496,"Piscichnus brownii",3,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1993-06-03 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Calabrian"
"1:733",223030,"occ",21500,"Dinofelis barlowi",3,41052,"Dinofelis",5,41052,"Pliocene",5.333,0.0117,"4469;4469","1993-06-10 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:734",223051,"occ",21502,"Arvicanthis sp.",5,41898,"Arvicanthis",5,41898,"Pliocene",5.333,0.781,"4734;4734","1993-01-11 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:735",223052,"occ",21502,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Pliocene",5.333,0.781,"4734;4734","1993-01-11 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:736",223053,"occ",21502,"Crocidura dolichura cf.",3,40463,"Crocidura",5,40463,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:737",223054,"occ",21502,"Crocidura nana cf.",3,40463,"Crocidura",5,40463,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:738",223055,"occ",21502,"Scotophilus sp.",5,40687,"Scotophilus",5,40687,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:739",223056,"occ",21502,"Nycteridae ? indet.",9,66299,"Nycteridae",9,66299,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:740",223057,"occ",21502,"Nycteris sp.",5,103133,"Nycteris",5,103133,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:741",223058,"occ",21502,"Prayomys minor cf.",3,0,NA,NA,NA,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:742",223059,"occ",21502,"Mus sp.",5,41911,"Mus",5,41911,"Pliocene",5.333,0.781,"4734;4734","1993-06-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:743",223092,"occ",21503,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1993-06-10 00:00:00","2002-07-10 22:49:32",36.417,4.183,NA
"1:744",223134,"occ",21506,"Cercopithecidae indet.",9,40860,"Cercopithecidae",9,40860,"Pliocene",5.333,0.0117,"4447;4447","1993-09-27 00:00:00","2002-07-10 22:49:32",36.400002,4.15,"Pleistocene"
"1:745",223156,"occ",21510,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Zanclean",5.333,3.6,"4469;4469","1993-01-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:746",223157,"occ",21510,"Erinaceus cf. sp.",5,40375,"Erinaceus",5,40375,"Zanclean",5.333,3.6,"4469;4469","1993-09-27 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:747",223158,"occ",21510,"Crocidura aithiops cf.",3,40463,"Crocidura",5,40463,"Zanclean",5.333,3.6,"4469;4469","1993-09-27 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:748",223159,"occ",21511,"Hemicypris sp.",NA,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:749",223160,"occ",21511,"Potamocypris producta",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:750",223161,"occ",21511,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:751",223162,"occ",21511,"Gomphocythere angulata",3,191124,"Gomphocythere",5,191124,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:752",223163,"occ",21511,"Cypris sp.",5,98351,"Cypris",5,98351,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:753",223164,"occ",21511,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:754",223165,"occ",21511,"Plesiocypridopsis newtoni",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4488;4488","1993-02-05 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:755",223260,"occ",21545,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Gelasian",2.588,1.806,"4769;4769","1993-01-11 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:756",223290,"occ",21546,"Arvicanthis sp.",5,41898,"Arvicanthis",5,41898,"Late Pliocene",3.6,2.588,"4768;4768","1993-01-11 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:757",223291,"occ",21546,"Crocidura dolichura cf.",3,40463,"Crocidura",5,40463,"Late Pliocene",3.6,2.588,"4768;4768","1993-06-10 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:758",223750,"occ",21625,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Gelasian",2.588,1.806,"4486;4486","1993-01-11 00:00:00","2002-07-10 22:49:32",36.029999,5.0661,NA
"1:759",224177,"occ",21681,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Gelasian",2.588,1.806,"4447;4447","1993-01-11 00:00:00","2002-07-10 22:49:32",36.001099,5.0133,NA
"1:760",224275,"occ",21750,"Arvicanthis sp.",5,41898,"Arvicanthis",5,41898,"Gelasian",2.588,1.806,"4768;4768","1993-01-11 00:00:00","2002-07-10 22:49:32",36.0075,5.0372,NA
"1:761",224395,"occ",21773,"Mus sp.",5,41911,"Mus",5,41911,"Piacenzian",3.6,2.588,"4782;4782","1993-06-10 00:00:00","2002-07-10 22:49:32",40.572201,11.1028,NA
"1:762",224512,"occ",21791,"Dinofelis barlowi",3,41052,"Dinofelis",5,41052,"Pliocene",5.333,0.781,"4867;4867","1993-06-10 00:00:00","2002-07-10 22:49:32",27.733299,-26.016701,"Calabrian"
"1:763",224940,"occ",21818,"Vulpes sp.",5,41248,"Vulpes",5,41248,"Piacenzian",3.6,2.588,"4451;4451","1994-11-06 00:00:00","2009-12-24 13:23:54",35.197201,-3.2208,NA
"1:764",224952,"occ",21821,"Dinofelis barlowi",3,41052,"Dinofelis",5,41052,"Pliocene",5.333,2.588,"4867;4867","1993-06-10 00:00:00","2002-07-10 22:49:32",27.733601,-26.016899,NA
"1:765",225474,"occ",21837,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0.0117,"4919;4919","1993-01-05 00:00:00","2004-04-02 15:29:02",36.431099,-1.575,NA
"1:766",225496,"occ",21838,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0.0117,"4919;4919","1993-01-05 00:00:00","2004-04-02 15:50:11",36.430801,-1.5747,NA
"1:767",225626,"occ",21884,"Ursus sp.",5,41331,"Ursus",5,41331,"Pleistocene",2.588,0,"5223;5223","1994-11-06 00:00:00","2002-07-10 22:49:32",22.1667,32.866699,"Holocene"
"1:768",226774,"occ",22065,"Clarotes sp.",NA,0,NA,NA,NA,"Pleistocene",2.588,0,"5321;5321","1993-01-04 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:769",226811,"occ",22066,"Felis sp.",5,41055,"Felis",5,41055,"Pleistocene",2.588,0,"5321;5321","1994-11-06 00:00:00","2002-07-10 22:49:32",29.6,0.1333,"Holocene"
"1:770",226915,"occ",22069,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Serravallian",13.82,11.62,"5302;5302","1993-01-05 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:771",227205,"occ",22081,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Serravallian",13.82,11.62,"5306;5306","1993-01-05 00:00:00","2002-07-10 22:49:32",34.617001,0.166,NA
"1:772",227288,"occ",22098,"Bagrus sp.",NA,0,NA,NA,NA,"Pleistocene",2.588,0,"5335;5335","1993-01-04 00:00:00","2002-07-10 22:49:32",29.5833,0.1,"Holocene"
"1:773",227289,"occ",22098,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0,"5335;5335","1993-01-05 00:00:00","2002-07-10 22:49:32",29.5833,0.1,"Holocene"
"1:774",227321,"occ",22103,"Bagrus sp.",NA,0,NA,NA,NA,"Pleistocene",2.588,0,"5335;5335","1993-01-04 00:00:00","2002-07-10 22:49:32",29.5833,0.1,"Holocene"
"1:775",227322,"occ",22103,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0,"5335;5335","1993-01-05 00:00:00","2002-07-10 22:49:32",29.5833,0.1,"Holocene"
"1:776",227379,"occ",22122,"Clarotes sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.0117,"5337;5337","1993-01-04 00:00:00","2002-07-10 22:49:32",29.617001,0,"Pleistocene"
"1:777",227380,"occ",22122,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,0.0117,"5337;5337","1993-01-05 00:00:00","2002-07-10 22:49:32",29.617001,0,"Pleistocene"
"1:778",227457,"occ",22142,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Miocene",23.03,2.588,"5379;5379","1993-01-05 00:00:00","2002-07-10 22:49:32",33.716702,-3.883,"Pliocene"
"1:779",227472,"occ",22152,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,2.588,"5283;5283","1993-01-05 00:00:00","2002-07-10 22:49:32",33.966702,-3.883,NA
"1:780",227519,"occ",22178,"Bagrus sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.0117,"5386;5386","1993-01-04 00:00:00","2002-07-10 22:49:32",31,1.5,"Pleistocene"
"1:781",227800,"occ",22257,"Auchenoglanis sp.",5,131426,"Auchenoglanis",5,131426,"Pliocene",5.333,2.588,"5457;5457","1993-01-04 00:00:00","2002-07-10 22:49:32",31,1.5,NA
"1:782",227836,"occ",22265,"Auchenoglanis sp.",5,131426,"Auchenoglanis",5,131426,"Pliocene",5.333,2.588,"5435;5435","1993-01-04 00:00:00","2014-11-13 11:37:33",31,1.5,NA
"1:783",228009,"occ",22321,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Pliocene",5.333,2.588,"5479;5479","1993-05-19 00:00:00","2009-12-24 13:49:50",35.833302,3.0833,NA
"1:784",228020,"occ",22329,"Dinofelis cf. sp.",5,41052,"Dinofelis",5,41052,"Pliocene",5.333,0.0117,"4884;4884","1993-01-08 00:00:00","2002-07-10 22:49:32",27.75,-26,"Pleistocene"
