"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:1734",222707,"occ",21466,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:1735",222708,"occ",21466,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:1736",222709,"occ",21466,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:1737",222710,"occ",21466,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:1738",222711,"occ",21466,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.325001,4.3,"Pleistocene"
"1:1739",222725,"occ",21468,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Calabrian",1.806,0.781,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:04:56",36.292,4.292,NA
"1:1740",222727,"occ",21470,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.0117,"4488;4488","1991-05-09 00:00:00","2002-07-10 22:49:32",36.292,4.292,"Pleistocene"
"1:1741",222760,"occ",21473,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.0117,"4469;4469","1991-05-09 00:00:00","2002-07-10 22:49:32",36.308998,4.275,"Pleistocene"
"1:1742",222924,"occ",21490,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.781,"4455;4455","1991-05-09 00:00:00","2002-07-10 22:49:32",36.250599,3.9411,"Calabrian"
"1:1743",222926,"occ",21490,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.781,"4455;4455","1991-09-01 00:00:00","2002-07-10 22:49:32",36.250599,3.9411,"Calabrian"
"1:1744",222927,"occ",21490,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.781,"4455;4455","1991-09-01 00:00:00","2002-07-10 22:49:32",36.250599,3.9411,"Calabrian"
"1:1745",222928,"occ",21490,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.781,"4455;4455","1991-09-01 00:00:00","2002-07-10 22:49:32",36.250599,3.9411,"Calabrian"
"1:1746",222929,"occ",21490,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.781,"4455;4455","1991-09-01 00:00:00","2002-07-10 22:49:32",36.250599,3.9411,"Calabrian"
"1:1747",222948,"occ",21495,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:1748",222949,"occ",21495,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:1749",222950,"occ",21495,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3167,3.9167,"Pleistocene"
"1:1750",222976,"occ",21497,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Pliocene",5.333,0.0117,"4488;4488","1991-09-01 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Pleistocene"
"1:1751",222977,"occ",21497,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4488;4488","1991-09-01 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Pleistocene"
"1:1752",222978,"occ",21497,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.0117,"4488;4488","1991-09-01 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Pleistocene"
"1:1753",222979,"occ",21497,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.0117,"4488;4488","1991-09-01 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Pleistocene"
"1:1754",222980,"occ",21497,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4488;4488","1991-09-01 00:00:00","2002-07-10 22:49:32",36.375,3.925,"Pleistocene"
"1:1755",222986,"occ",21498,"Homo sp.",5,40901,"Homo",5,40901,"Pliocene",5.333,0.781,"8610;8610","1991-09-01 00:00:00","2004-05-05 08:52:55",36.3792,3.9083,"Calabrian"
"1:1756",222993,"occ",21498,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Pliocene",5.333,0.781,"8610;8610","1991-09-01 00:00:00","2004-05-05 08:52:55",36.3792,3.9083,"Calabrian"
"1:1757",222994,"occ",21498,"Labeo sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3792,3.9083,"Calabrian"
"1:1758",222995,"occ",21498,"Sindacharax sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3792,3.9083,"Calabrian"
"1:1759",222996,"occ",21498,"Hydrocynus sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.3792,3.9083,"Calabrian"
"1:1760",223004,"occ",21499,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.0117,"4447;4447","1991-05-09 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1761",223005,"occ",21499,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Pliocene",5.333,0.0117,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1762",223006,"occ",21499,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1763",223007,"occ",21499,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.0117,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1764",223008,"occ",21499,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.0117,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1765",223009,"occ",21499,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.379002,3.909,"Pleistocene"
"1:1766",223016,"occ",21500,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.0117,"4469;4469","1991-05-09 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1767",223020,"occ",21500,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1768",223021,"occ",21500,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1769",223022,"occ",21500,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1770",223023,"occ",21500,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1771",223024,"occ",21500,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4469;4469","1991-09-01 00:00:00","2002-07-10 22:49:32",36.417,4.183,"Pleistocene"
"1:1772",223033,"occ",21502,"Thryonomys sp.",5,42027,"Thryonomys",5,42027,"Pliocene",5.333,0.781,"4734;4734","1991-05-14 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:1773",223036,"occ",21502,"Hystrix sp.",5,42010,"Hystrix",5,42010,"Pliocene",5.333,0.781,"4734;4734","1991-05-10 00:00:00","2004-05-04 14:19:06",36.417,4.183,"Calabrian"
"1:1774",223037,"occ",21502,"Tatera sp.",5,41882,"Tatera",5,41882,"Pliocene",5.333,0.781,"4734;4734","1991-05-10 00:00:00","2004-05-04 14:18:38",36.417,4.183,"Calabrian"
"1:1775",223042,"occ",21502,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Pliocene",5.333,0.781,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:45:15",36.417,4.183,"Calabrian"
"1:1776",223062,"occ",21503,"Homo sp.",5,40901,"Homo",5,40901,"Gelasian",2.588,1.806,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:43:51",36.417,4.183,NA
"1:1777",223095,"occ",21504,"Homo sp.",5,40901,"Homo",5,40901,"Gelasian",2.588,1.806,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:49:36",36.400002,4.15,NA
"1:1778",223113,"occ",21504,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Gelasian",2.588,1.806,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:49:36",36.400002,4.15,NA
"1:1779",223129,"occ",21506,"Papio sp.",5,40871,"Papio",5,40871,"Pliocene",5.333,0.0117,"4447;4447","1991-05-09 00:00:00","2002-07-10 22:49:32",36.400002,4.15,"Pleistocene"
"1:1780",223130,"occ",21506,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Pliocene",5.333,0.0117,"4447;4447","1991-05-09 00:00:00","2002-07-10 22:49:32",36.400002,4.15,"Pleistocene"
"1:1781",223135,"occ",21507,"Thryonomys sp.",5,42027,"Thryonomys",5,42027,"Calabrian",1.806,0.781,"4762;4762","1991-05-14 00:00:00","2004-05-04 10:52:23",36.400002,4.15,NA
"1:1782",223136,"occ",21507,"Hystrix sp.",5,42010,"Hystrix",5,42010,"Calabrian",1.806,0.781,"4762;4762","1991-05-10 00:00:00","2004-05-04 10:52:23",36.400002,4.15,NA
"1:1783",223137,"occ",21507,"Tatera sp.",5,41882,"Tatera",5,41882,"Calabrian",1.806,0.781,"4762;4762","1991-05-10 00:00:00","2004-05-04 10:52:23",36.400002,4.15,NA
"1:1784",223138,"occ",21507,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Calabrian",1.806,0.781,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.400002,4.15,NA
"1:1785",223147,"occ",21510,"Mastomys sp.",5,41910,"Mastomys",5,41910,"Zanclean",5.333,3.6,"4469;4469","1991-05-10 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:1786",223148,"occ",21510,"Tatera sp.",5,41882,"Tatera",5,41882,"Zanclean",5.333,3.6,"4469;4469","1991-05-10 00:00:00","2002-07-10 22:49:32",36.242001,3.592,NA
"1:1787",223167,"occ",21513,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Pliocene",5.333,0.0117,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.271,4.317,"Pleistocene"
"1:1788",223168,"occ",21513,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Pliocene",5.333,0.0117,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.271,4.317,"Pleistocene"
"1:1789",223169,"occ",21513,"Crocodylus niloticus",3,158096,"Crocodylus niloticus",3,158096,"Pliocene",5.333,0.0117,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.271,4.317,"Pleistocene"
"1:1790",223170,"occ",21513,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Pliocene",5.333,0.0117,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.271,4.317,"Pleistocene"
"1:1791",223171,"occ",21513,"Euthecodon brumpti",3,266684,"Euthecodon brumpti",3,266684,"Pliocene",5.333,0.0117,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.271,4.317,"Pleistocene"
"1:1792",223208,"occ",21515,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Late Pliocene",3.6,0.781,"8610;8610","1991-09-01 00:00:00","2004-05-04 16:11:22",36.233002,4.287,"Calabrian"
"1:1793",223239,"occ",21543,"Hipparion libycum",3,133130,"Eurygnathohippus libycum",3,133131,"Gelasian",2.588,1.806,"5263;5263","1991-05-30 00:00:00","2002-07-10 22:49:32",36.018101,5.0725,NA
"1:1794",223240,"occ",21543,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Gelasian",2.588,1.806,"5263;5263","1991-09-01 00:00:00","2002-07-10 22:49:32",36.018101,5.0725,NA
"1:1795",223243,"occ",21544,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4768;4768","1991-09-01 00:00:00","2002-07-10 22:49:32",36.023102,5.0908,NA
"1:1796",223248,"occ",21545,"Xerus sp.",5,41532,"Xerus",5,41532,"Gelasian",2.588,1.806,"4769;4769","1991-05-10 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:1797",223249,"occ",21545,"Tatera sp.",5,41882,"Tatera",5,41882,"Gelasian",2.588,1.806,"4769;4769","1991-05-10 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:1798",223250,"occ",21545,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:1799",223251,"occ",21545,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:1800",223254,"occ",21545,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:1801",223283,"occ",21546,"Tatera sp.",5,41882,"Tatera",5,41882,"Late Pliocene",3.6,2.588,"4768;4768","1991-05-10 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:1802",223284,"occ",21546,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Late Pliocene",3.6,2.588,"4768;4768","1991-09-01 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:1803",223320,"occ",21547,"Redunca sp.",5,42853,"Redunca",5,42853,"Gelasian",2.588,1.806,"4447;4447","1991-05-09 00:00:00","2002-07-10 22:49:32",36.036098,5.0639,NA
"1:1804",223322,"occ",21547,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.036098,5.0639,NA
"1:1805",223323,"occ",21547,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.036098,5.0639,NA
"1:1806",223325,"occ",21547,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.036098,5.0639,NA
"1:1807",223329,"occ",21549,"Redunca sp.",5,42853,"Redunca",5,42853,"Piacenzian",3.6,2.588,"4486;4486","1991-05-09 00:00:00","2002-07-10 22:49:32",36.028599,5.0689,NA
"1:1808",223331,"occ",21549,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4486;4486","1991-05-30 00:00:00","2002-07-10 22:49:32",36.028599,5.0689,NA
"1:1809",223340,"occ",21550,"Pelorovis sp.",5,42829,"Pelorovis",5,42829,"Gelasian",2.588,1.806,"4769;4769","1991-05-28 00:00:00","2002-07-10 22:49:32",36.0186,5.0792,NA
"1:1810",223341,"occ",21550,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0186,5.0792,NA
"1:1811",223347,"occ",21551,"Menelikia sp.",5,42797,"Menelikia",5,42797,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0331,5.0678,NA
"1:1812",223359,"occ",21553,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0331,5.1419,NA
"1:1813",223372,"occ",21554,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.021702,5.0897,NA
"1:1814",223375,"occ",21554,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.021702,5.0897,NA
"1:1815",223381,"occ",21555,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.022499,5.0939,NA
"1:1816",223382,"occ",21555,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022499,5.0939,NA
"1:1817",223385,"occ",21555,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022499,5.0939,NA
"1:1818",223386,"occ",21555,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.022499,5.0939,NA
"1:1819",223402,"occ",21558,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0242,5.0872,NA
"1:1820",223404,"occ",21559,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4768;4768","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0228,5.0967,NA
"1:1821",223408,"occ",21560,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.024399,5.0906,NA
"1:1822",223417,"occ",21562,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.021702,5.0944,NA
"1:1823",223422,"occ",21563,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.026901,5.1469,NA
"1:1824",223426,"occ",21564,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4763;4763","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0233,5.0942,NA
"1:1825",223427,"occ",21564,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0233,5.0942,NA
"1:1826",223439,"occ",21566,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0294,5.0875,NA
"1:1827",223440,"occ",21566,"Australopithecus boisei",3,83068,"Australopithecus boisei",3,83068,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0294,5.0875,NA
"1:1828",223452,"occ",21567,"Pelorovis sp.",5,42829,"Pelorovis",5,42829,"Gelasian",2.588,1.806,"4768;4768","1991-05-28 00:00:00","2002-07-10 22:49:32",36.034698,5.1133,NA
"1:1829",223465,"occ",21568,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025799,5.1244,NA
"1:1830",223468,"occ",21569,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4447;4447","1991-05-30 00:00:00","2002-07-10 22:49:32",36.036098,5.1186,NA
"1:1831",223470,"occ",21569,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.036098,5.1186,NA
"1:1832",223472,"occ",21570,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.0669,NA
"1:1833",223473,"occ",21570,"Menelikia sp.",5,42797,"Menelikia",5,42797,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.0669,NA
"1:1834",223477,"occ",21571,"Pelorovis sp.",5,42829,"Pelorovis",5,42829,"Gelasian",2.588,1.806,"4763;4763","1991-05-28 00:00:00","2002-07-10 22:49:32",36.0172,5.08,NA
"1:1835",223480,"occ",21571,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0172,5.08,NA
"1:1836",223481,"occ",21571,"Menelikia sp.",5,42797,"Menelikia",5,42797,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0172,5.08,NA
"1:1837",223486,"occ",21572,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4486;4486","1991-05-30 00:00:00","2002-07-10 22:49:32",36.017502,5.0828,NA
"1:1838",223487,"occ",21572,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.017502,5.0828,NA
"1:1839",223489,"occ",21573,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4763;4763","1991-09-01 00:00:00","2002-07-10 22:49:32",36.023899,5.0794,NA
"1:1840",223494,"occ",21574,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.0778,NA
"1:1841",223503,"occ",21578,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Gelasian",2.588,1.806,"4769;4769","1991-05-09 00:00:00","2002-07-10 22:49:32",36.032799,5.1117,NA
"1:1842",223509,"occ",21580,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4486;4486","1991-09-01 00:00:00","2002-07-10 22:49:32",36.034199,5.1219,NA
"1:1843",223520,"occ",21583,"Theropithecus oswaldi",3,133587,"Theropithecus oswaldi",3,133587,"Gelasian",2.588,1.806,"4768;4768","1991-05-09 00:00:00","2002-07-10 22:49:32",36.0369,5.0203,NA
"1:1844",223526,"occ",21585,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.031399,5.1178,NA
"1:1845",223530,"occ",21586,"Equus oldowayensis",3,42996,"Equus",5,42996,"Gelasian",2.588,1.806,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0303,5.1186,NA
"1:1846",223531,"occ",21586,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0303,5.1186,NA
"1:1847",223535,"occ",21587,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",35.9958,5.0083,NA
"1:1848",223538,"occ",21588,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Gelasian",2.588,1.806,"4768;4768","1991-06-10 00:00:00","2002-07-10 22:49:32",36.022202,5.0839,NA
"1:1849",223540,"occ",21589,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Gelasian",2.588,1.806,"4768;4768","1991-05-30 00:00:00","2002-07-10 22:49:32",36.0144,5.0722,NA
"1:1850",223550,"occ",21592,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.023602,5.0506,NA
"1:1851",223558,"occ",21595,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.032501,5.0714,NA
"1:1852",223570,"occ",21599,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4486;4486","1991-05-30 00:00:00","2002-07-10 22:49:32",36.035301,5.0572,NA
"1:1853",223572,"occ",21600,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"5263;5263","1991-05-30 00:00:00","2002-07-10 22:49:32",36.031898,5.0508,NA
"1:1854",223580,"occ",21602,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.016899,5.0769,NA
"1:1855",223586,"occ",21605,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.025002,5.0494,NA
"1:1856",223589,"occ",21606,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Gelasian",2.588,1.806,"4768;4768","1991-09-01 00:00:00","2002-07-10 22:49:32",36.023602,5.1017,NA
"1:1857",223592,"occ",21607,"Paracolobus mutiwa",3,40872,"Paracolobus",5,40872,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0247,5.1025,NA
"1:1858",223593,"occ",21607,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Gelasian",2.588,1.806,"4447;4447","1991-09-01 00:00:00","2002-07-10 22:49:32",36.0247,5.1025,NA
"1:1859",223599,"occ",21608,"Cercopithecus sp.",5,40862,"Cercopithecus",5,40862,"Piacenzian",3.6,2.588,"4769;4769","1991-05-28 00:00:00","2002-07-10 22:49:32",36.032799,5.06,NA
"1:1860",223604,"occ",21608,"Hipparion sp.",5,43000,"Hipparion",5,43000,"Piacenzian",3.6,2.588,"4769;4769","1991-05-30 00:00:00","2002-07-10 22:49:32",36.032799,5.06,NA
"1:1861",223605,"occ",21608,"Theropithecus brumpti",3,40879,"Theropithecus",5,40879,"Piacenzian",3.6,2.588,"4769;4769","1991-09-01 00:00:00","2002-07-10 22:49:32",36.032799,5.06,NA
