siteName,latitude,longitude,age,pollenPercentage,pollenSum,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12
Battle Ground Lake,45.8,-122.491667,4053.0,0.2544529262086514,393.0,342.5,254.9,264.1,155.8,105.2,73.6,22.1,35.6,86.1,191.8,334.9,356.2,-1.21,-0.32,0.73,2.28,5.36,8.53,10.86,10.57,7.61,3.95,1.05,-0.52,5.74,8.37,10.69,13.77,17.67,21.57,25.95,25.51,21.44,14.98,8.82,5.9
Battle Ground Lake,45.8,-122.491667,4510.0,0.3076923076923077,325.0,343.9,249.7,252.0,151.1,108.3,81.6,25.2,39.9,91.7,194.4,333.3,358.4,-1.99,-1.23,-0.07,1.72,5.09,8.55,11.16,11.08,8.19,4.38,1.1,-0.94,4.92,7.29,9.48,12.6,16.72,20.95,25.67,25.48,21.52,15.01,8.64,5.41
Battle Ground Lake,45.8,-122.491667,4967.0,0.628930817610063,318.0,360.5,253.8,236.8,136.3,99.0,77.7,24.1,36.6,79.2,165.0,298.0,355.7,-0.92,0.11,1.46,3.16,6.11,8.98,11.17,11.0,8.32,4.78,1.75,-0.11,5.87,8.56,11.19,14.38,18.03,21.52,25.8,25.7,22.24,16.09,9.75,6.34
Battle Ground Lake,45.8,-122.491667,5367.0,0.546448087431694,366.0,339.5,243.1,239.9,136.7,91.5,64.9,19.9,32.9,81.7,186.7,333.4,358.3,-1.28,-0.45,0.6,2.18,5.32,8.55,10.97,10.76,7.84,4.17,1.19,-0.49,5.42,7.97,10.34,13.55,17.59,21.65,26.19,25.88,21.87,15.34,8.97,5.79
Battle Ground Lake,45.8,-122.491667,5594.0,0.2688172043010753,372.0,290.2,208.8,219.6,135.4,97.4,73.6,23.6,39.8,97.5,211.1,342.1,327.5,-2.74,-1.77,-0.3,1.77,5.3,8.78,11.31,11.06,7.96,3.91,0.43,-1.74,4.44,7.29,10.12,13.59,17.59,21.36,25.65,25.27,21.32,14.75,8.2,4.8
Battle Ground Lake,45.8,-122.491667,5821.0,0.12886597938144329,776.0,322.0,227.0,225.2,135.1,98.5,76.2,24.3,39.6,92.8,197.5,333.2,347.4,-2.26,-1.35,-0.1,1.74,5.13,8.53,11.01,10.71,7.6,3.68,0.45,-1.42,4.72,7.29,9.75,12.96,16.88,20.76,25.24,25.05,21.27,14.88,8.49,5.17
Battle Ground Lake,45.8,-122.491667,6049.0,0.7407407407407408,405.0,317.5,223.3,223.7,134.3,97.2,75.0,24.2,40.3,96.2,207.0,345.7,349.9,-2.17,-1.45,-0.49,1.28,4.93,8.78,11.5,11.11,7.67,3.53,0.33,-1.36,4.84,7.39,9.71,12.93,17.1,21.32,25.89,25.44,21.19,14.51,8.15,5.1
Battle Ground Lake,45.8,-122.491667,6276.0,0.2976190476190476,336.0,338.1,249.9,260.6,154.4,104.7,73.9,22.5,36.9,90.8,203.6,350.4,360.5,-0.67,0.44,1.48,2.95,5.97,9.04,11.1,10.37,6.96,3.17,0.55,-0.47,5.83,8.51,10.76,13.83,17.85,21.91,26.26,25.55,21.09,14.43,8.36,5.75
Battle Ground Lake,45.8,-122.491667,6503.0,0.0,946.0,333.7,251.0,262.2,152.3,99.3,66.8,19.7,32.1,79.9,183.1,324.9,345.8,-1.48,-0.48,0.6,2.21,5.43,8.71,10.98,10.4,7.04,3.15,0.29,-1.04,5.21,7.87,10.23,13.44,17.55,21.67,26.12,25.54,21.2,14.5,8.23,5.33
Battle Ground Lake,45.8,-122.491667,6731.0,0.1287001287001287,777.0,343.3,245.5,241.5,141.4,100.1,75.6,23.5,37.4,86.5,186.3,326.0,356.7,-0.37,0.32,0.94,2.35,5.73,9.43,12.0,11.47,7.97,4.02,1.27,0.12,5.99,8.57,10.76,13.87,18.02,22.27,26.78,26.14,21.66,14.93,8.75,6.03
Battle Ground Lake,45.8,-122.491667,7052.0,0.29069767441860467,344.0,350.5,245.1,226.4,132.5,101.1,84.6,26.7,39.2,79.9,158.8,282.9,342.8,-1.49,-0.65,0.33,2.09,5.72,9.53,12.11,11.51,7.85,3.63,0.54,-0.91,5.59,8.02,10.08,13.17,17.41,21.83,26.5,25.97,21.53,14.79,8.56,5.75
Battle Ground Lake,45.8,-122.491667,7477.0,0.0,475.0,321.1,238.9,247.0,144.5,96.6,67.3,20.2,32.6,79.5,178.8,314.1,334.0,-1.79,-1.06,-0.11,1.62,5.19,8.97,11.65,11.29,7.91,3.84,0.68,-0.99,4.98,7.4,9.62,12.94,17.45,22.11,26.93,26.42,21.88,14.91,8.4,5.31
Battle Ground Lake,45.8,-122.491667,7901.0,0.5494505494505495,364.0,299.8,217.3,223.8,136.5,99.2,76.2,24.1,38.6,88.9,187.4,312.5,321.5,-2.81,-1.38,0.59,2.99,6.56,9.8,11.96,11.34,7.92,3.63,0.03,-2.08,4.5,7.45,10.27,13.9,18.28,22.48,26.82,26.0,21.31,14.25,7.65,4.56
Battle Ground Lake,45.8,-122.491667,8305.0,0.0,596.0,308.9,214.1,212.5,125.7,88.9,67.0,21.7,37.5,94.8,212.0,355.0,349.3,-2.39,-1.87,-1.18,0.55,4.41,8.64,11.61,11.22,7.59,3.3,0.08,-1.54,5.15,7.52,9.46,12.46,16.72,21.23,25.95,25.39,20.87,14.11,7.96,5.27
Battle Ground Lake,45.8,-122.491667,8644.0,0.0,669.0,290.9,219.7,244.2,150.1,100.8,68.7,20.9,35.7,93.1,212.5,347.8,325.4,-2.1,-1.18,0.01,1.9,5.49,9.17,11.71,11.22,7.74,3.57,0.33,-1.38,4.54,7.05,9.34,12.69,17.16,21.73,26.47,25.9,21.33,14.36,7.86,4.81
Battle Ground Lake,45.8,-122.491667,8984.0,0.0,453.0,330.0,244.1,256.2,146.7,92.8,61.1,18.4,31.6,84.8,204.4,360.0,359.8,-0.93,-0.29,0.27,1.75,5.36,9.36,12.07,11.43,7.65,3.47,0.63,-0.46,5.25,7.57,9.43,12.53,17.07,21.94,26.81,26.09,21.22,14.17,7.93,5.32
Battle Ground Lake,45.8,-122.491667,9323.0,0.5976095617529881,502.0,338.4,241.5,243.3,142.3,98.0,71.9,22.6,37.8,93.4,208.8,359.1,368.1,-2.39,-1.02,0.67,2.91,6.58,10.07,12.28,11.41,7.59,3.15,-0.24,-1.93,4.92,7.97,10.77,14.4,18.82,23.07,27.33,26.27,21.3,14.1,7.6,4.77
Battle Ground Lake,45.8,-122.491667,9829.0,0.4784688995215311,209.0,294.9,217.5,232.9,140.7,95.1,66.1,20.3,34.6,89.0,202.3,337.7,326.9,-2.31,-1.38,-0.21,1.73,5.47,9.32,11.9,11.27,7.55,3.2,-0.06,-1.67,4.64,7.36,9.8,13.28,17.85,22.45,27.04,26.16,21.21,14.01,7.51,4.66
Battle Ground Lake,45.8,-122.491667,10086.0,1.2461059190031152,321.0,305.6,223.9,240.6,140.7,90.2,60.6,18.8,33.6,93.1,225.5,380.7,351.7,-3.89,-2.86,-1.14,1.48,5.78,9.99,12.83,12.33,8.53,3.74,-0.3,-2.77,3.48,6.14,8.79,12.67,17.73,22.79,27.69,26.9,21.8,14.23,7.22,3.84
Battle Ground Lake,45.8,-122.491667,10344.0,1.5686274509803921,510.0,304.6,205.1,200.8,126.0,101.7,89.9,31.2,51.5,114.4,226.3,355.1,347.9,-1.42,-0.28,0.99,2.88,6.41,9.95,12.25,11.42,7.63,3.36,0.28,-1.06,5.73,8.9,11.63,15.02,19.08,22.94,26.91,25.74,20.86,13.91,7.75,5.3
Battle Ground Lake,45.8,-122.491667,10473.0,2.8089887640449436,356.0,317.1,233.7,245.0,137.5,83.9,53.5,16.0,28.4,79.8,200.3,357.4,351.2,-2.26,-1.4,-0.32,1.64,5.54,9.61,12.31,11.62,7.73,3.24,-0.06,-1.63,5.03,7.71,9.89,13.32,18.2,23.26,27.97,26.7,21.08,13.49,7.11,4.74
Battle Ground Lake,45.8,-122.491667,10730.0,3.225806451612903,372.0,305.1,225.1,243.0,142.0,90.0,59.1,18.1,32.3,90.5,221.0,375.5,348.9,-4.1,-3.12,-1.64,0.83,5.2,9.6,12.46,11.74,7.6,2.68,-1.16,-3.23,3.67,6.47,8.9,12.67,17.87,23.18,27.95,26.56,20.65,12.73,6.03,3.44
Battle Ground Lake,45.8,-122.491667,10814.0,2.457002457002457,407.0,316.6,232.6,244.0,143.5,95.9,67.5,20.8,34.8,88.1,202.0,346.8,345.7,-3.66,-2.64,-1.17,1.23,5.45,9.7,12.46,11.72,7.64,2.83,-0.9,-2.87,3.66,6.52,9.21,13.05,18.04,22.99,27.65,26.53,21.11,13.45,6.63,3.66
Battle Ground Lake,45.8,-122.491667,10898.0,3.0211480362537766,331.0,305.0,222.9,235.0,136.2,87.7,59.1,18.2,31.9,86.5,207.4,356.5,342.8,-3.82,-2.47,-0.67,1.85,5.92,9.81,12.23,11.3,7.17,2.37,-1.34,-3.24,3.54,6.66,9.61,13.51,18.33,22.94,27.31,26.05,20.65,13.04,6.28,3.37
Battle Ground Lake,45.8,-122.491667,10982.0,4.034582132564841,347.0,342.4,253.9,260.4,151.8,101.8,71.5,21.4,34.3,82.3,183.9,325.5,352.5,-1.25,-0.66,-0.19,1.28,5.0,9.17,11.96,11.27,7.35,3.08,0.24,-0.8,5.18,7.6,9.5,12.56,17.01,21.75,26.47,25.63,20.69,13.66,7.53,5.08
Battle Ground Lake,45.8,-122.491667,11317.0,10.319410319410318,407.0,269.9,204.2,229.0,145.6,103.6,75.5,23.4,38.7,94.2,202.7,322.0,300.9,-3.7,-2.47,-0.53,2.14,6.27,10.17,12.77,12.22,8.51,3.81,-0.2,-2.67,3.92,6.76,9.53,13.32,18.07,22.7,27.31,26.46,21.51,14.15,7.33,4.11
Battle Ground Lake,45.8,-122.491667,11653.0,8.78186968838527,353.0,365.4,266.3,257.4,147.4,102.5,75.7,22.6,34.4,76.6,164.1,300.0,356.5,-2.69,-1.8,-0.6,1.36,5.07,8.86,11.48,10.98,7.45,3.19,-0.14,-1.92,4.44,6.88,9.13,12.45,16.91,21.51,26.3,25.83,21.35,14.42,7.91,4.79
Battle Ground Lake,45.8,-122.491667,11988.0,5.0903119868637114,609.0,299.6,244.7,284.1,169.8,104.3,63.4,17.6,28.4,72.8,170.9,299.4,306.3,-3.87,-3.11,-1.83,0.32,4.26,8.3,11.17,10.89,7.46,3.09,-0.56,-2.77,3.59,5.68,7.68,10.95,15.57,20.5,25.68,25.55,21.3,14.42,7.75,4.31
Battle Ground Lake,45.8,-122.491667,12240.0,6.702412868632708,373.0,292.2,213.5,228.9,132.9,83.5,54.4,16.7,30.5,87.6,217.6,369.9,338.9,-4.38,-3.51,-2.23,0.0,4.14,8.4,11.24,10.63,6.7,2.03,-1.59,-3.53,3.57,6.11,8.1,11.36,16.11,21.13,25.89,24.79,19.4,12.01,5.74,3.36
Battle Ground Lake,45.8,-122.491667,12408.0,7.4074074074074066,459.0,296.3,217.5,225.0,130.6,85.7,58.6,17.8,29.9,77.1,179.5,313.1,319.0,-3.81,-2.97,-1.81,0.28,4.3,8.47,11.27,10.67,6.8,2.25,-1.23,-3.02,3.59,5.98,8.07,11.32,15.86,20.62,25.46,24.87,20.18,13.16,6.73,3.82
Battle Ground Lake,45.8,-122.491667,12687.0,13.559322033898304,472.0,325.8,224.9,215.9,122.1,82.8,60.4,19.2,32.8,83.6,192.9,341.2,356.7,-3.7,-2.63,-1.13,1.1,4.97,8.8,11.36,10.76,7.07,2.61,-0.95,-2.91,3.63,6.49,9.17,12.75,17.2,21.55,25.99,25.15,20.37,13.26,6.69,3.68
Battle Ground Lake,45.8,-122.491667,13080.0,5.47112462006079,329.0,289.7,215.7,227.2,135.1,90.5,62.6,18.8,31.0,76.9,173.3,298.6,307.4,-4.41,-2.9,-0.75,2.0,6.06,9.76,12.09,11.23,7.28,2.48,-1.45,-3.68,3.06,5.54,7.65,11.0,15.75,20.72,25.55,24.66,19.53,12.22,5.78,3.08
Battle Ground Lake,45.8,-122.491667,13472.0,4.166666666666666,456.0,274.1,224.2,256.2,155.1,99.1,62.8,17.4,26.8,64.1,143.5,251.8,270.5,-4.23,-2.72,-0.52,2.12,5.92,9.31,11.53,10.85,7.28,2.77,-1.08,-3.42,3.06,5.47,7.64,11.01,15.66,20.5,25.39,24.78,20.03,12.91,6.36,3.34
Battle Ground Lake,45.8,-122.491667,13865.0,7.311827956989248,465.0,309.6,235.1,241.6,147.2,107.2,80.9,23.9,34.9,73.2,147.6,257.0,298.7,-4.62,-2.95,-0.39,2.37,5.89,8.79,10.8,10.36,7.29,3.06,-0.91,-3.62,2.49,4.98,7.39,10.72,14.96,19.22,23.9,23.62,19.54,12.86,6.32,2.97
Battle Ground Lake,45.8,-122.491667,14200.0,8.597285067873303,442.0,285.5,206.6,212.5,132.2,99.2,78.0,24.7,38.9,86.8,177.0,291.2,303.3,-4.44,-2.62,-0.13,2.66,6.37,9.5,11.42,10.51,6.78,2.19,-1.64,-3.86,2.1,5.11,7.87,11.51,16.01,20.36,24.68,23.62,18.59,11.34,4.8,1.96
Battle Ground Lake,45.8,-122.491667,14362.0,5.982905982905983,351.0,284.4,217.0,224.9,139.5,104.2,81.1,24.1,34.4,69.3,135.8,233.4,272.2,-4.58,-2.32,0.77,3.88,7.49,10.19,11.73,10.65,6.94,2.31,-1.7,-4.1,2.04,5.27,8.54,12.5,16.95,20.98,25.16,24.26,19.56,12.36,5.5,2.14
Battle Ground Lake,45.8,-122.491667,14524.0,8.588957055214724,489.0,304.4,230.1,234.2,138.0,95.3,68.4,20.0,30.2,66.9,142.1,254.6,295.8,-3.67,-2.15,-0.16,2.26,5.9,9.19,11.3,10.49,6.82,2.4,-1.16,-3.1,2.82,5.54,7.97,11.46,16.09,20.75,25.35,24.41,19.37,12.11,5.61,2.8
Battle Ground Lake,45.8,-122.491667,14654.0,10.043668122270741,229.0,280.6,215.9,233.5,145.3,102.9,74.2,22.0,33.9,76.6,160.2,268.5,285.0,-6.62,-4.46,-0.89,2.51,5.95,8.27,9.95,9.68,7.08,2.88,-1.69,-5.29,0.78,3.98,7.46,11.48,15.75,19.51,23.68,23.14,18.99,12.07,5.05,1.21
Battle Ground Lake,45.8,-122.491667,14692.0,5.225653206650831,421.0,288.7,227.8,250.0,151.8,101.6,68.7,19.7,30.2,69.9,151.8,264.0,286.9,-4.7,-3.08,-0.72,1.79,5.08,7.82,9.75,9.31,6.33,2.31,-1.39,-3.84,2.24,4.94,7.47,10.83,15.01,19.14,23.6,23.07,18.77,12.03,5.58,2.47
Battle Ground Lake,45.8,-122.491667,14730.0,2.8795811518324608,382.0,281.9,210.7,225.4,138.4,96.9,70.1,21.4,34.6,82.6,178.9,298.2,301.2,-6.89,-5.03,-2.18,0.84,4.52,7.44,9.39,8.82,5.57,1.13,-3.05,-5.91,0.53,3.62,6.63,10.34,14.62,18.61,22.8,21.97,17.38,10.37,3.74,0.58
Battle Ground Lake,45.8,-122.491667,14767.0,10.461538461538462,325.0,290.2,216.9,230.1,143.5,104.4,78.5,24.1,37.6,85.0,176.3,292.2,303.7,-6.09,-4.45,-1.86,1.0,4.66,7.71,9.81,9.39,6.27,1.94,-2.17,-5.01,0.96,3.79,6.62,10.16,14.32,18.27,22.64,22.19,18.07,11.35,4.72,1.31
Battle Ground Lake,45.8,-122.491667,14805.0,6.728538283062645,431.0,292.9,224.0,236.7,144.4,101.8,73.6,21.7,33.0,73.4,153.6,264.6,292.0,-5.21,-3.61,-1.12,1.55,4.93,7.73,9.74,9.44,6.6,2.55,-1.37,-4.14,1.57,4.46,7.37,10.88,14.85,18.55,22.81,22.46,18.57,12.02,5.43,1.96
Battle Ground Lake,45.8,-122.491667,14843.0,10.317460317460316,378.0,296.8,226.7,244.4,146.9,98.3,67.2,19.9,31.9,77.6,173.1,297.8,309.0,-5.22,-3.75,-1.53,1.0,4.49,7.52,9.67,9.29,6.24,2.1,-1.7,-4.23,1.59,4.29,6.92,10.4,14.66,18.83,23.36,22.91,18.68,11.89,5.29,1.96
Battle Ground Lake,45.8,-122.491667,14880.0,4.247104247104247,259.0,285.5,215.0,223.9,140.3,105.8,83.3,25.3,37.0,76.8,151.9,254.9,283.4,-6.32,-4.61,-1.93,0.98,4.63,7.61,9.66,9.2,6.07,1.72,-2.41,-5.26,0.82,3.7,6.55,10.05,14.09,17.89,22.18,21.73,17.69,11.06,4.5,1.13
Battle Ground Lake,45.8,-122.491667,14918.0,9.62566844919786,374.0,288.1,214.4,227.2,138.5,96.9,70.4,21.5,34.6,82.1,177.8,299.2,306.1,-6.14,-4.37,-1.59,1.28,4.72,7.43,9.36,9.02,6.15,2.0,-2.09,-5.03,0.73,3.59,6.58,10.26,14.45,18.37,22.77,22.43,18.45,11.73,4.93,1.25
Battle Ground Lake,45.8,-122.491667,14956.0,13.740458015267176,393.0,291.3,215.1,217.6,135.3,103.8,83.7,25.7,37.7,76.8,149.7,253.2,288.2,-6.01,-4.46,-2.34,0.28,4.14,7.62,9.82,8.96,5.13,0.5,-3.26,-5.37,0.84,3.63,6.21,9.59,13.75,17.81,22.18,21.54,17.15,10.36,3.96,0.95
Battle Ground Lake,45.8,-122.491667,14993.0,10.897435897435898,312.0,289.3,223.6,241.7,145.0,96.6,65.6,19.1,30.2,72.2,159.9,277.8,295.2,-6.44,-4.79,-2.02,1.05,4.88,8.03,10.24,9.91,6.83,2.38,-1.99,-5.15,0.78,3.33,5.91,9.54,14.16,18.77,23.58,23.17,18.75,11.69,4.85,1.32
Battle Ground Lake,45.8,-122.491667,15031.0,10.526315789473683,323.0,297.3,231.1,245.1,141.6,90.1,58.7,16.7,26.1,63.2,144.7,263.5,293.8,-6.74,-4.73,-1.58,1.57,5.08,7.68,9.45,8.99,6.04,1.74,-2.55,-5.66,-0.06,2.93,6.07,9.89,14.18,18.13,22.46,21.98,17.81,10.93,4.05,0.38
Battle Ground Lake,45.8,-122.491667,15050.0,0.0,331.0,287.3,220.4,240.8,144.8,95.8,64.8,19.1,31.0,76.4,172.2,295.5,301.9,-7.15,-4.96,-1.64,1.6,5.1,7.59,9.22,8.6,5.51,1.14,-3.15,-6.2,-0.41,2.74,5.97,9.88,14.28,18.29,22.52,21.74,17.19,10.09,3.23,-0.22
Battle Ground Lake,45.8,-122.491667,15090.0,1.7391304347826086,345.0,287.5,223.7,253.7,154.3,99.4,64.4,18.9,31.7,82.6,191.9,322.6,311.2,-6.46,-4.57,-1.58,1.45,4.91,7.53,9.38,9.04,6.21,2.02,-2.2,-5.31,0.27,3.0,5.7,9.36,13.89,18.34,22.96,22.37,17.82,10.75,3.99,0.62
Battle Ground Lake,45.8,-122.491667,15216.0,2.7548209366391188,363.0,285.0,215.3,231.6,141.6,97.8,69.3,20.9,33.5,80.0,174.2,293.2,300.2,-7.42,-5.39,-2.1,1.29,5.08,7.93,9.84,9.35,6.21,1.67,-2.89,-6.22,-0.37,2.41,5.26,9.09,13.79,18.36,23.03,22.42,17.79,10.56,3.6,0.06
Battle Ground Lake,45.8,-122.491667,15343.0,1.25,320.0,284.1,222.8,251.2,159.4,112.4,80.0,23.6,36.4,83.0,174.4,287.7,293.7,-7.78,-5.64,-2.08,1.27,4.64,6.88,8.54,8.36,5.88,1.78,-2.77,-6.41,-0.98,1.84,5.04,8.83,12.91,16.61,21.05,21.08,17.62,11.13,4.1,-0.09
Battle Ground Lake,45.8,-122.491667,15469.0,3.7383177570093453,321.0,287.9,224.4,251.2,156.9,107.8,74.8,22.1,34.9,82.5,178.2,296.6,300.6,-7.76,-5.83,-2.5,0.91,4.68,7.51,9.52,9.29,6.47,2.05,-2.64,-6.29,-0.9,1.85,4.89,8.72,13.13,17.29,21.9,21.69,17.72,10.88,3.82,-0.15
Battle Ground Lake,45.8,-122.491667,15595.0,5.015673981191222,319.0,277.0,213.3,241.3,154.7,110.2,79.4,24.1,38.6,91.3,193.4,310.0,299.4,-7.61,-5.38,-2.03,1.22,4.69,7.13,8.71,8.06,4.96,0.6,-3.68,-6.7,-0.87,2.21,5.22,8.89,13.08,16.96,21.13,20.37,15.92,9.02,2.41,-0.79
Battle Ground Lake,45.8,-122.491667,15722.0,2.631578947368421,342.0,294.8,223.7,233.8,138.9,94.3,66.0,19.4,30.2,70.5,154.3,271.1,297.1,-6.93,-5.34,-2.68,0.28,4.05,7.21,9.43,9.12,6.05,1.66,-2.61,-5.68,-0.4,2.15,4.91,8.49,12.76,16.89,21.59,21.56,17.8,11.18,4.31,0.41
Battle Ground Lake,45.8,-122.491667,15848.0,5.015673981191222,319.0,297.5,229.4,251.1,159.1,115.4,84.9,25.4,38.8,86.0,175.8,290.3,304.8,-6.97,-5.19,-2.45,0.46,4.04,6.92,8.89,8.41,5.31,0.99,-3.11,-5.95,-0.26,2.45,5.04,8.32,12.24,16.03,20.39,20.08,16.19,9.74,3.35,0.08
Battle Ground Lake,45.8,-122.491667,15974.0,3.6290322580645165,248.0,284.6,212.1,223.0,140.1,104.5,81.0,24.9,38.1,82.6,166.9,275.9,293.0,-7.53,-5.81,-2.93,0.15,3.84,6.79,8.88,8.6,5.67,1.34,-3.01,-6.24,-0.84,1.87,4.68,8.21,12.3,16.2,20.67,20.49,16.7,10.14,3.43,-0.24
Battle Ground Lake,45.8,-122.491667,16100.0,2.1538461538461537,325.0,272.5,213.7,248.8,166.6,124.6,93.0,28.3,43.9,97.9,195.9,303.4,291.9,-8.69,-6.57,-2.99,0.49,4.04,6.48,8.26,8.06,5.46,1.2,-3.49,-7.24,-1.84,1.17,4.53,8.27,12.07,15.37,19.52,19.51,16.19,9.88,2.99,-1.1
Battle Ground Lake,45.8,-122.491667,16227.0,2.1341463414634148,328.0,268.7,212.1,237.5,153.6,112.9,83.2,24.5,36.4,77.9,155.3,254.2,269.6,-9.53,-7.23,-3.42,0.3,4.1,6.69,8.42,7.94,4.93,0.33,-4.51,-8.23,-2.35,0.82,4.28,8.18,12.22,15.72,19.83,19.48,15.68,9.04,2.09,-1.83
Battle Ground Lake,45.8,-122.491667,16353.0,1.7341040462427744,346.0,264.5,197.4,213.0,141.7,114.3,95.2,30.2,45.3,93.0,175.0,272.5,278.3,-10.17,-7.79,-3.7,0.24,4.04,6.52,8.23,7.93,5.16,0.6,-4.5,-8.63,-2.69,0.59,4.28,8.28,12.15,15.36,19.35,19.14,15.63,9.14,2.11,-2.05
Battle Ground Lake,45.8,-122.491667,16479.0,1.2468827930174564,401.0,260.5,189.9,201.9,135.4,112.4,97.2,31.8,48.3,98.7,183.2,279.7,280.2,-9.93,-7.64,-3.74,0.16,4.18,6.98,8.83,8.37,5.25,0.47,-4.59,-8.51,-2.7,0.58,4.28,8.37,12.45,15.88,19.94,19.6,15.83,9.12,2.01,-2.11
Battle Ground Lake,45.8,-122.491667,16606.0,1.69971671388102,353.0,268.7,197.4,207.0,138.4,116.6,103.5,33.4,48.3,92.8,167.6,261.3,277.1,-9.92,-7.78,-4.21,-0.52,3.54,6.56,8.5,7.93,4.6,-0.22,-5.07,-8.65,-2.74,0.5,4.06,7.95,11.8,15.03,19.01,18.74,15.16,8.69,1.78,-2.2
Battle Ground Lake,45.8,-122.491667,17111.0,8.403361344537815,357.0,277.8,213.6,239.2,161.1,127.5,102.0,31.6,47.2,98.2,186.3,288.4,290.7,-8.76,-6.87,-3.78,-0.54,3.23,6.15,8.15,7.73,4.66,0.19,-4.27,-7.53,-1.97,1.0,4.09,7.5,11.0,14.08,18.1,18.06,14.84,8.79,2.28,-1.43
Battle Ground Lake,45.8,-122.491667,17369.0,1.8404907975460123,326.0,290.9,219.7,229.2,154.0,132.7,118.8,36.9,49.9,89.0,153.7,244.9,280.8,-9.23,-7.1,-3.65,-0.24,3.42,6.04,7.81,7.36,4.38,-0.06,-4.62,-8.03,-2.46,0.63,3.98,7.5,10.85,13.63,17.52,17.6,14.67,8.76,2.16,-1.81
Battle Ground Lake,45.8,-122.491667,17507.0,3.0985915492957745,355.0,255.6,199.2,227.3,160.9,137.2,117.8,36.9,52.4,99.7,174.7,259.9,263.2,-10.09,-7.52,-3.37,0.58,4.39,6.82,8.34,7.7,4.58,-0.13,-5.1,-8.88,-2.9,0.52,4.3,8.29,12.07,15.13,18.94,18.59,15.01,8.53,1.59,-2.42
Battle Ground Lake,45.8,-122.491667,17645.0,2.903225806451613,310.0,258.4,200.2,227.1,161.2,139.2,121.4,38.2,54.2,101.9,177.0,262.4,266.4,-9.82,-7.45,-3.64,0.0,3.63,6.03,7.62,7.11,4.17,-0.3,-5.02,-8.62,-3.05,0.31,4.01,7.73,11.06,13.64,17.31,17.26,14.28,8.3,1.58,-2.48
Battle Ground Lake,45.8,-122.491667,17783.0,0.4975124378109453,402.0,273.6,206.0,215.2,150.7,140.5,137.7,43.9,56.5,92.1,147.5,226.5,261.3,-8.7,-6.46,-3.13,0.21,3.92,6.63,8.28,7.47,4.05,-0.57,-4.92,-7.86,-2.03,1.18,4.49,7.97,11.33,14.13,17.89,17.69,14.45,8.42,1.96,-1.66
Battle Ground Lake,45.8,-122.491667,17921.0,1.4044943820224718,356.0,302.6,223.8,225.3,151.3,135.8,129.5,41.1,53.9,90.8,150.9,241.0,286.9,-7.25,-5.39,-2.87,-0.08,3.64,6.76,8.65,7.69,3.92,-0.68,-4.51,-6.7,-1.26,1.63,4.3,7.48,11.14,14.6,18.68,18.22,14.34,8.03,1.85,-1.16
Battle Ground Lake,45.8,-122.491667,18060.0,3.125,384.0,305.9,220.8,214.4,146.3,142.2,151.4,49.8,62.2,95.1,147.4,232.1,285.6,-8.11,-5.69,-2.36,0.8,4.21,6.58,7.92,6.89,3.4,-1.08,-5.1,-7.63,-1.59,1.76,5.04,8.35,11.47,14.0,17.51,17.13,13.81,7.9,1.72,-1.53
Battle Ground Lake,45.8,-122.491667,18198.0,3.7433155080213902,374.0,270.5,210.2,227.4,159.9,144.4,134.3,41.5,53.4,88.9,144.9,223.4,256.1,-9.04,-6.36,-2.35,1.3,4.73,6.77,8.0,7.22,4.15,-0.31,-4.85,-8.17,-2.22,1.12,4.75,8.44,11.83,14.51,18.21,18.06,14.91,8.84,2.18,-1.74
Battle Ground Lake,45.8,-122.491667,18336.0,3.977272727272727,352.0,259.4,198.8,219.9,160.5,151.3,147.7,47.7,62.7,104.1,165.3,241.9,258.5,-8.95,-6.36,-2.41,1.17,4.5,6.48,7.76,7.15,4.33,0.03,-4.5,-7.94,-2.14,1.33,5.07,8.72,11.9,14.29,17.78,17.6,14.56,8.64,2.07,-1.77
Battle Ground Lake,45.8,-122.491667,18474.0,6.5625,320.0,288.6,217.4,218.9,148.9,138.2,136.1,42.5,52.6,82.7,131.8,211.3,262.5,-8.37,-5.94,-2.31,1.07,4.48,6.7,8.09,7.37,4.31,-0.06,-4.41,-7.51,-2.02,1.25,4.92,8.53,11.65,14.02,17.69,17.89,15.3,9.59,2.92,-1.29
Battle Ground Lake,45.8,-122.491667,18612.0,1.5060240963855422,332.0,274.5,212.4,232.6,159.6,135.0,116.8,35.9,49.3,90.6,159.1,247.8,270.3,-10.16,-7.29,-2.9,0.97,4.36,6.19,7.28,6.55,3.65,-0.79,-5.54,-9.17,-3.31,0.3,4.38,8.27,11.44,13.64,17.06,17.01,14.2,8.31,1.5,-2.74
Battle Ground Lake,45.8,-122.491667,18888.0,2.2277227722772275,404.0,289.7,212.7,207.8,141.6,136.5,143.4,46.1,56.2,84.4,130.4,207.9,263.0,-8.92,-6.41,-2.7,0.75,4.19,6.4,7.74,6.94,3.79,-0.65,-5.02,-8.11,-2.52,0.9,4.66,8.35,11.53,13.91,17.47,17.43,14.57,8.71,2.06,-1.98
